,Name,Allocation
0,Transmissora Alianca De Energia Eletrica S.A. Unit,4.28%
1,OI S.A. Sponsored ADR,3.30%
2,Cia de Saneamento do Parana SA - Sanepar Units Cons of 1 Sh + 4 Pfd Shs,3.25%
3,Marfrig Alimentos SA,3.23%
4,Alupar Investimento SA Unit Cons of 1 Sh + 2 Pfd Shs,3.16%
5,Cyrela Brazil Realty SA Empreendimentos e Participacoes,3.09%
6,Qualicorp Consultoria e Corretora de Seguros S.A.,3.05%
7,RHI Magnesita NV,2.93%
8,Companhia de Locacao das Americas,2.92%
9,Fleury SA,2.81%
10,EZ TEC Empreendimentos e Participacoes SA,2.73%
11,Metalurgica Gerdau SA Pfd,2.58%
12,Duratex S.A.,2.32%
13,MRV Engenharia e Participacoes S.A.,1.94%
14,Ero Copper Corp.,1.92%
15,Afya Limited Class A,1.91%
16,Linx SA ADR,1.87%
17,Sao Martinho S.A.,1.81%
18,CESP - Companhia Energetica de Sao Paulo Class B,1.77%
19,Aliansce Sonae Shopping Centers S.A.,1.69%
20,Minerva S.A.,1.63%
21,OdontoPrev S.A.,1.57%
22,Light S.A.,1.47%
23,Arco Platform Ltd. Class A,1.46%
24,Companhia de Saneamento de Minas Gerais,1.45%
25,AES Tiete Energia SA Units Cons of 1 Sh + 4 Pfd,1.43%
26,Omega Geracao SA,1.41%
27,Petro Rio SA,1.35%
28,CVC Brasil Operadora e Agencia de Viagens SA,1.24%
29,Iguatemi Empresa de Shopping Centers S.A,1.20%
30,Santos Brasil Participacoes SA,1.19%
31,GOL Linhas Aereas Inteligentes S.A. Sponsored ADR Pfd,1.14%
32,Arezzo Industria e Comercio S.A.,1.13%
33,Banco do Estado do Rio Grande do Sul SA Pfd Series B,1.12%
34,JSL S.A.,1.11%
35,Anima Holding SA,1.09%
36,Movida Participacoes SA,1.02%
37,"Arcos Dorados Holdings, Inc. Class A",1.02%
38,EcoRodovias Infraestrutura e Logistica S.A.,1.02%
39,Construtora Tenda SA,1.02%
40,Grupo SBF S.A.,0.98%
41,Vivara Participacoes SA,0.98%
42,"Modec, Inc.",0.88%
43,Randon SA Implementos e Participacoes Pfd,0.87%
44,Cia Hering SA,0.87%
45,Cosan Logistica SA,0.85%
46,Fundo de Investimento Imobiliario - FII BTG Pactual Corporate Office Fund Cotas,0.83%
47,JHSF Participacoes S.A.,0.83%
48,Sonda S.A.,0.83%
49,SLC Agricola S.A.,0.80%
50,"SMART Global Holdings, Inc.",0.79%
51,BR Properties S.A.,0.78%
52,Grendene S.A.,0.78%
53,BK Brasil Operacao e Assessoria a Restaurantes SA,0.77%
54,Even Construtora E Incorporadora S.A.,0.67%
55,Log Commercial Properties e Participacoes SA,0.63%
56,Adecoagro S.A.,0.61%
57,Largo Resources Ltd.,0.59%
58,Unipar Carbocloro SA Pfd Class B,0.57%
59,Marisa Lojas S.A.,0.57%
60,Marcopolo SA Pfd,0.57%
61,Tupy S.A.,0.53%
62,Camil Alimentos SA,0.52%
63,Iochpe Maxion S.A.,0.48%
64,Banco ABC Brasil SA Conv Pfd,0.47%
65,Instituto Hermes Pardini SA,0.46%
66,Enauta Participacoes S.A.,0.43%
67,Jereissati Participacoes S.A.,0.43%
68,Smiles Fidelidade SA,0.40%
69,C&A Modas SA,0.39%
70,Ituran Location and Control Ltd.,0.39%
71,Ser Educacional SA,0.31%
72,Mahle-Metal Leve S.A.,0.31%
73,Wiz Solucoes e Corretagem de Seguros SA,0.28%
74,Centro de Imagem Diagnosticos SA - Alliar,0.26%
75,CVC Brasil Operadora e Agencia de Viagens SA TEMP,0.23%
76,Banco Bmg SA BMG Pfd Registered Shs -144A- Reg S,0.18%
77,FIXED INCOME (UNCLASSFIED),0.12%
78,CORPORATE BOND,0.09%
79,U.S. Dollar,0.02%
80,Banco ABC Brasil SA Rights 2020-14.09.20 For Subscription Receipts For Pfd Shs,0.00%
