,Name,Allocation
0,"Penn National Gaming, Inc.",1.06%
1,Owens Corning,1.04%
2,"L Brands, Inc.",1.00%
3,"Quanta Services, Inc.",1.00%
4,Sealed Air Corporation,0.93%
5,"Steel Dynamics, Inc.",0.92%
6,"Thor Industries, Inc.",0.87%
7,"Arrow Electronics, Inc.",0.86%
8,Lamar Advertising Company Class A,0.85%
9,First American Financial Corporation,0.82%
10,"First Solar, Inc.",0.82%
11,Apache Corporation,0.81%
12,Hanesbrands Inc.,0.79%
13,Comerica Incorporated,0.78%
14,Sonoco Products Company,0.78%
15,Flex Ltd.,0.78%
16,Oshkosh Corp,0.77%
17,First Horizon National Corporation,0.76%
18,Ingredion Incorporated,0.76%
19,US Foods Holding Corp.,0.74%
20,Kimco Realty Corporation,0.73%
21,Brunswick Corporation,0.72%
22,"Toll Brothers, Inc.",0.72%
23,DXC Technology Co.,0.71%
24,"Noble Energy, Inc.",0.70%
25,United Therapeutics Corporation,0.68%
26,"Wyndham Hotels & Resorts, Inc.",0.68%
27,"National Oilwell Varco, Inc.",0.68%
28,Jabil Inc.,0.67%
29,Old Republic International Corporation,0.67%
30,MDU Resources Group Inc,0.65%
31,"IDACORP, Inc.",0.65%
32,AGCO Corporation,0.64%
33,"Alaska Air Group, Inc.",0.64%
34,ManpowerGroup Inc.,0.64%
35,Equitrans Midstream Corp.,0.64%
36,"Starwood Property Trust, Inc.",0.64%
37,Marathon Oil Corporation,0.63%
38,Targa Resources Corp.,0.63%
39,"New York Community Bancorp, Inc.",0.62%
40,"Harley-Davidson, Inc.",0.62%
41,Norwegian Cruise Line Holdings Ltd.,0.62%
42,Athene Holding Ltd. Class A,0.62%
43,Science Applications International Corp.,0.60%
44,Huntsman Corporation,0.60%
45,Devon Energy Corporation,0.59%
46,"Allison Transmission Holdings, Inc.",0.59%
47,National Fuel Gas Company,0.59%
48,EQT Corporation,0.59%
49,TCF Financial Corporation,0.58%
50,Valvoline Inc.,0.58%
51,"Qurate Retail, Inc. Class A",0.58%
52,"Tapestry, Inc.",0.58%
53,Jefferies Financial Group Inc.,0.57%
54,Regal Beloit Corp,0.57%
55,"Hanover Insurance Group, Inc.",0.56%
56,"Aaron's, Inc.",0.56%
57,"Arena Pharmaceuticals, Inc.",0.55%
58,"Hawaiian Electric Industries, Inc.",0.55%
59,Invesco Ltd.,0.55%
60,Portland General Electric Company,0.54%
61,Equity Commonwealth,0.53%
62,ASGN Inc,0.53%
63,Unum Group,0.53%
64,"Southwest Gas Holdings, Inc.",0.53%
65,Envista Holdings Corp.,0.53%
66,SL Green Realty Corp.,0.53%
67,Timken Company,0.52%
68,Meritage Homes Corporation,0.52%
69,Black Hills Corporation,0.52%
70,PVH Corp.,0.52%
71,"Brixmor Property Group, Inc.",0.51%
72,Xerox Holdings Corporation,0.50%
73,Stifel Financial Corp.,0.50%
74,Nektar Therapeutics,0.50%
75,Chemours Co.,0.49%
76,"Blackstone Mortgage Trust, Inc. Class A",0.49%
77,"AutoNation, Inc.",0.49%
78,"Carter's, Inc.",0.48%
79,Hexcel Corporation,0.48%
80,"Builders FirstSource, Inc.",0.48%
81,"Affiliated Managers Group, Inc.",0.48%
82,New Residential Investment Corp.,0.47%
83,KB Home,0.47%
84,Taylor Morrison Home Corporation,0.47%
85,Ralph Lauren Corporation Class A,0.47%
86,Air Lease Corporation Class A,0.46%
87,Janus Henderson Group PLC,0.45%
88,"Gap, Inc.",0.45%
89,Synovus Financial Corp.,0.44%
90,Spire Inc.,0.44%
91,New Jersey Resources Corporation,0.44%
92,Kohl's Corporation,0.44%
93,nVent Electric plc,0.43%
94,"Sabra Health Care REIT, Inc.",0.43%
95,Ovintiv Inc,0.43%
96,Energizer Holdings Inc,0.43%
97,"Dick's Sporting Goods, Inc.",0.43%
98,Valley National Bancorp,0.42%
99,MGIC Investment Corporation,0.42%
100,JetBlue Airways Corporation,0.42%
101,Radian Group Inc.,0.42%
102,"Sprouts Farmers Markets, Inc.",0.42%
103,Tenet Healthcare Corporation,0.41%
104,"Change Healthcare, Inc.",0.41%
105,"Reata Pharmaceuticals, Inc. Class A",0.41%
106,Crane Co.,0.41%
107,"Foot Locker, Inc.",0.41%
108,"ALLETE, Inc.",0.41%
109,Alcoa Corp.,0.41%
110,"Perspecta, Inc.",0.41%
111,Enstar Group Limited,0.41%
112,Bank OZK,0.41%
113,"National Health Investors, Inc.",0.41%
114,Cimarex Energy Co.,0.40%
115,"Cracker Barrel Old Country Store, Inc.",0.40%
116,"Brighthouse Financial, Inc.",0.40%
117,NorthWestern Corporation,0.39%
118,"TEGNA, Inc.",0.39%
119,"Avnet, Inc.",0.39%
120,"Acadia Healthcare Company, Inc.",0.38%
121,NCR Corporation,0.37%
122,Cleveland-Cliffs Inc,0.37%
123,Commercial Metals Company,0.37%
124,Evercore Inc Class A,0.37%
125,"Home BancShares, Inc.",0.37%
126,Webster Financial Corporation,0.36%
127,"Nu Skin Enterprises, Inc. Class A",0.36%
128,Umpqua Holdings Corporation,0.35%
129,"Hillenbrand, Inc.",0.35%
130,Kennametal Inc.,0.35%
131,Avista Corporation,0.35%
132,"TreeHouse Foods, Inc.",0.35%
133,"Federated Hermes, Inc. Class B",0.35%
134,"Spectrum Brands Holdings, Inc.",0.35%
135,EPR Properties,0.35%
136,F.N.B. Corporation,0.34%
137,"Wyndham Destinations, Inc.",0.34%
138,"Element Solutions, Inc.",0.34%
139,TRI Pointe Group Inc,0.34%
140,Old National Bancorp,0.34%
141,"Telephone and Data Systems, Inc.",0.34%
142,"CNO Financial Group, Inc.",0.33%
143,Capri Holdings Limited,0.33%
144,"KAR Auction Services, Inc.",0.33%
145,"M.D.C. Holdings, Inc.",0.33%
146,National General Holdings Corp.,0.33%
147,"Extended Stay America, Inc.",0.32%
148,Macquarie Infrastructure Corporation,0.32%
149,UMB Financial Corporation,0.32%
150,"Patterson Companies, Inc.",0.32%
151,Cabot Corporation,0.32%
152,Goodyear Tire & Rubber Company,0.32%
153,American Equity Investment Life Holding Company,0.32%
154,PacWest Bancorp,0.32%
155,"OneMain Holdings, Inc.",0.31%
156,"First Hawaiian, Inc.",0.31%
157,"Vishay Intertechnology, Inc.",0.31%
158,Navistar International Corporation,0.31%
159,Weingarten Realty Investors,0.31%
160,"Ryder System, Inc.",0.31%
161,"Park Hotels & Resorts, Inc.",0.30%
162,"CommScope Holding Co., Inc.",0.30%
163,Associated Banc-Corp,0.30%
164,"BankUnited, Inc.",0.30%
165,Dana Incorporated,0.30%
166,Antero Midstream Corp.,0.29%
167,"PennyMac Financial Services, Inc.",0.29%
168,Apple Hospitality REIT Inc,0.29%
169,"Ryman Hospitality Properties, Inc.",0.29%
170,Assured Guaranty Ltd.,0.29%
171,Macy's Inc,0.28%
172,CIT Group Inc.,0.28%
173,Cathay General Bancorp,0.27%
174,"Virtu Financial, Inc. Class A",0.27%
175,Prestige Consumer Healthcare Inc,0.27%
176,Sabre Corp.,0.27%
177,"Helmerich & Payne, Inc.",0.27%
178,Sanmina-SCI Corporation,0.27%
179,Alliance Data Systems Corporation,0.27%
180,"Washington Federal, Inc.",0.26%
181,International Bancshares Corporation,0.26%
182,BOK Financial Corporation,0.26%
183,"Kennedy-Wilson Holdings, Inc.",0.26%
184,Triton International Ltd. Class A,0.26%
185,Minerals Technologies Inc.,0.25%
186,"Meritor, Inc.",0.25%
187,Hancock Whitney Corporation,0.25%
188,Graham Holdings Co.,0.25%
189,"Sunstone Hotel Investors, Inc.",0.25%
190,Moelis & Co. Class A,0.25%
191,World Fuel Services Corporation,0.24%
192,Edgewell Personal Care Co.,0.24%
193,"Santander Consumer USA Holdings, Inc.",0.24%
194,Northwest Natural Holding Co.,0.23%
195,"Nordstrom, Inc.",0.23%
196,Olin Corporation,0.23%
197,"Worthington Industries, Inc.",0.23%
