,Name,Allocation
0,STATE STR INSTL INVT TR TREA PLUS INST,1.05%
1,"ACM Research, Inc. Class A",0.66%
2,"Square, Inc. Class A",0.60%
3,"MarineMax, Inc.",0.56%
4,ProPetro Holding Corp.,0.55%
5,Meritage Homes Corporation,0.50%
6,"Crocs, Inc.",0.49%
7,"Trade Desk, Inc. Class A",0.48%
8,"LGI Homes, Inc.",0.45%
9,"Century Communities, Inc.",0.45%
10,"Williams-Sonoma, Inc.",0.45%
11,Tempur Sealy International Inc,0.45%
12,"Boston Beer Company, Inc. Class A",0.44%
13,"YETI Holdings, Inc.",0.44%
14,"Enphase Energy, Inc.",0.43%
15,TopBuild Corp.,0.42%
16,"Installed Building Products, Inc.",0.42%
17,"Chipotle Mexican Grill, Inc.",0.42%
18,NVIDIA Corporation,0.40%
19,Lennar Corporation Class B,0.40%
20,"D.R. Horton, Inc.",0.40%
21,"Floor & Decor Holdings, Inc. Class A",0.40%
22,Trimble Inc.,0.40%
23,"Lowe's Companies, Inc.",0.39%
24,Raytheon Technologies Corporation,0.38%
25,"DexCom, Inc.",0.37%
26,"Kinsale Capital Group, Inc.",0.37%
27,"Mitek Systems, Inc.",0.36%
28,"SPS Commerce, Inc.",0.36%
29,"Trex Company, Inc.",0.36%
30,PayPal Holdings Inc,0.36%
31,"PennyMac Financial Services, Inc.",0.36%
32,Veeva Systems Inc Class A,0.35%
33,Malibu Boats Inc Class A,0.35%
34,iRobot Corporation,0.35%
35,"Match Group, Inc.",0.35%
36,Fox Factory Holding Corp.,0.35%
37,"Advanced Micro Devices, Inc.",0.35%
38,"Simulations Plus, Inc.",0.35%
39,"PulteGroup, Inc.",0.34%
40,Apple Inc.,0.34%
41,Generac Holdings Inc.,0.34%
42,"Facebook, Inc. Class A",0.34%
43,"Hologic, Inc.",0.34%
44,"PJT Partners, Inc. Class A",0.34%
45,"West Pharmaceutical Services, Inc.",0.33%
46,"Artisan Partners Asset Management, Inc. Class A",0.33%
47,Polaris Inc.,0.33%
48,Deckers Outdoor Corporation,0.33%
49,Western Midstream Partners LP,0.33%
50,"Charles River Laboratories International, Inc.",0.33%
51,"Renewable Energy Group, Inc.",0.33%
52,Gates Industrial Corporation plc,0.33%
53,Athene Holding Ltd. Class A,0.32%
54,"Shyft Group, Inc.",0.32%
55,"GoDaddy, Inc. Class A",0.32%
56,"Cadence Design Systems, Inc.",0.32%
57,Pool Corporation,0.32%
58,"Amazon.com, Inc.",0.32%
59,"Best Buy Co., Inc.",0.32%
60,"Synopsys, Inc.",0.32%
61,"Align Technology, Inc.",0.31%
62,Helen of Troy Limited,0.31%
63,"Skyworks Solutions, Inc.",0.31%
64,"IDEXX Laboratories, Inc.",0.31%
65,Timken Company,0.31%
66,"Texas Roadhouse, Inc.",0.31%
67,"EPAM Systems, Inc.",0.31%
68,"NVR, Inc.",0.31%
69,"Gibraltar Industries, Inc.",0.31%
70,"Stanley Black & Decker, Inc.",0.30%
71,"Old Dominion Freight Line, Inc.",0.30%
72,HCA Healthcare Inc,0.30%
73,Fair Isaac Corporation,0.30%
74,Microchip Technology Incorporated,0.30%
75,Sysco Corporation,0.30%
76,"Alarm.com Holdings, Inc.",0.30%
77,"Medpace Holdings, Inc.",0.30%
78,"America's Car-Mart, Inc.",0.29%
79,"UFP Industries, Inc.",0.29%
80,"Fortinet, Inc.",0.29%
81,Parker-Hannifin Corporation,0.29%
82,QUALCOMM Incorporated,0.29%
83,SYNNEX Corporation,0.29%
84,"ServiceNow, Inc.",0.29%
85,Southern Copper Corporation,0.29%
86,"Essential Properties Realty Trust, Inc.",0.29%
87,"Intuitive Surgical, Inc.",0.29%
88,"Twitter, Inc.",0.29%
89,Deere & Company,0.29%
90,"Teradyne, Inc.",0.28%
91,Adobe Inc.,0.28%
92,"Netflix, Inc.",0.28%
93,"Zimmer Biomet Holdings, Inc.",0.28%
94,Scotts Miracle-Gro Company Class A,0.28%
95,"SS&C Technologies Holdings, Inc.",0.28%
96,"S&P Global, Inc.",0.28%
97,Commercial Metals Company,0.28%
98,KKR & Co. Inc.,0.28%
99,"EVERTEC, Inc.",0.28%
100,American Equity Investment Life Holding Company,0.28%
101,Sherwin-Williams Company,0.28%
102,FMC Corporation,0.28%
103,"Qorvo, Inc.",0.28%
104,"Amedisys, Inc.",0.27%
105,"NIKE, Inc. Class B",0.27%
106,"Simpson Manufacturing Co., Inc.",0.27%
107,TransDigm Group Incorporated,0.27%
108,"USANA Health Sciences, Inc.",0.27%
109,Saratoga Investment Corp.,0.27%
110,Cintas Corporation,0.27%
111,"Cavco Industries, Inc.",0.27%
112,"EMCOR Group, Inc.",0.27%
113,"Varian Medical Systems, Inc.",0.27%
114,Microsoft Corporation,0.27%
115,Zumiez Inc.,0.27%
116,"Holly Energy Partners, L.P.",0.27%
117,Zebra Technologies Corporation Class A,0.27%
118,"Crown Holdings, Inc.",0.26%
119,"Entegris, Inc.",0.26%
120,Norfolk Southern Corporation,0.26%
121,Apollo Global Management Inc. Class A,0.26%
122,Amphenol Corporation Class A,0.26%
123,Union Pacific Corporation,0.26%
124,"AMETEK, Inc.",0.26%
125,Kansas City Southern,0.26%
126,"Rockwell Automation, Inc.",0.26%
127,Lam Research Corporation,0.26%
128,"Activision Blizzard, Inc.",0.26%
129,Mastercard Incorporated Class A,0.26%
130,Electronic Arts Inc.,0.26%
131,Humana Inc.,0.26%
132,Evercore Inc Class A,0.26%
133,Perdoceo Education Corporation,0.26%
134,"Skechers U.S.A., Inc. Class A",0.26%
135,CNX Midstream Partners LP,0.26%
136,"Copart, Inc.",0.26%
137,"W.W. Grainger, Inc.",0.26%
138,"T-Mobile US, Inc.",0.25%
139,Emerson Electric Co.,0.25%
140,"PPG Industries, Inc.",0.25%
141,"Maxim Integrated Products, Inc.",0.25%
142,NortonLifeLock Inc.,0.25%
143,Target Corporation,0.25%
144,Teleflex Incorporated,0.25%
145,Alphabet Inc. Class A,0.25%
146,Ulta Beauty Inc,0.25%
147,"Gartner, Inc.",0.25%
148,"Burlington Stores, Inc.",0.25%
149,Eaton Vance Corp.,0.25%
150,Ally Financial Inc,0.25%
151,HNI Corporation,0.25%
152,FactSet Research Systems Inc.,0.25%
153,Moody's Corporation,0.25%
154,"CoStar Group, Inc.",0.25%
155,Intuit Inc.,0.25%
156,"Neurocrine Biosciences, Inc.",0.25%
157,"Zoetis, Inc. Class A",0.25%
158,Johnson Outdoors Inc. Class A,0.25%
159,"Air Products and Chemicals, Inc.",0.25%
160,"NRG Energy, Inc.",0.25%
161,"Gray Television, Inc.",0.25%
162,Western Alliance Bancorp,0.25%
163,Ciena Corporation,0.25%
164,Edwards Lifesciences Corporation,0.25%
165,BP Midstream Partners LP,0.25%
166,"ITT, Inc.",0.25%
167,"Comfort Systems USA, Inc.",0.25%
168,Boston Scientific Corporation,0.25%
169,"Coherus BioSciences, Inc.",0.25%
170,Globus Medical Inc Class A,0.25%
171,"ANSYS, Inc.",0.25%
172,Chemed Corporation,0.25%
173,Newmont Corporation,0.24%
174,McDonald's Corporation,0.24%
175,Thermo Fisher Scientific Inc.,0.24%
176,"Plains All American Pipeline, L.P.",0.24%
177,"Qualys, Inc.",0.24%
178,Mettler-Toledo International Inc.,0.24%
179,"Agilent Technologies, Inc.",0.24%
180,Atkore International Group Inc.,0.24%
181,IDEX Corporation,0.24%
182,Unum Group,0.24%
183,Laboratory Corporation of America Holdings,0.24%
184,Abbott Laboratories,0.24%
185,Fastenal Company,0.24%
186,"Church & Dwight Co., Inc.",0.24%
187,Monster Beverage Corporation,0.24%
188,Hamilton Lane Incorporated Class A,0.24%
189,Fabrinet,0.24%
190,"OneMain Holdings, Inc.",0.24%
191,"Roper Technologies, Inc.",0.24%
192,"Applied Materials, Inc.",0.24%
193,Estee Lauder Companies Inc. Class A,0.24%
194,"Domino's Pizza, Inc.",0.24%
195,Dover Corporation,0.24%
196,"Bio-Rad Laboratories, Inc. Class A",0.24%
197,FB Financial Corporation,0.24%
198,Moog Inc. Class A,0.24%
199,"MAXIMUS, Inc.",0.24%
200,KLA Corporation,0.24%
201,Diodes Incorporated,0.24%
202,HEICO Corporation Class A,0.24%
203,"Federated Hermes, Inc. Class B",0.24%
204,"Citizens Financial Group, Inc.",0.24%
205,ePlus inc.,0.24%
206,Hubbell Incorporated Class B,0.23%
207,"Paycom Software, Inc.",0.23%
208,Booz Allen Hamilton Holding Corporation Class A,0.23%
209,Oshkosh Corp,0.23%
210,Bank of N.T. Butterfield & Son Limited (The),0.23%
211,Vulcan Materials Company,0.23%
212,Texas Instruments Incorporated,0.23%
213,Visa Inc. Class A,0.23%
214,New York Times Company Class A,0.23%
215,"Hercules Capital, Inc.",0.23%
216,"Arista Networks, Inc.",0.23%
217,UniFirst Corporation,0.23%
218,CDW Corp.,0.23%
219,"AutoZone, Inc.",0.23%
220,Enterprise Products Partners L.P.,0.23%
221,"CBRE Group, Inc. Class A",0.23%
222,"Ross Stores, Inc.",0.23%
223,Dollar General Corporation,0.23%
224,Robert Half International Inc.,0.23%
225,"Conagra Brands, Inc.",0.23%
226,Vertex Pharmaceuticals Incorporated,0.22%
227,McGrath RentCorp,0.22%
228,"Sprouts Farmers Markets, Inc.",0.22%
229,"AbbVie, Inc.",0.22%
