,Name,Allocation
0,Apple Inc.,4.08%
1,Microsoft Corporation,3.87%
2,"Taiwan Semiconductor Manufacturing Co., Ltd. Sponsored ADR",3.78%
3,JPMorgan Chase & Co.,2.95%
4,"NIKE, Inc. Class B",2.63%
5,SAP SE,2.50%
6,MUTUAL FUND (OTHER),2.33%
7,Medtronic Plc,2.31%
8,"BlackRock, Inc.",2.27%
9,"NextEra Energy, Inc.",2.11%
10,First Republic Bank,2.09%
11,Union Pacific Corporation,2.02%
12,Verizon Communications Inc.,1.99%
13,Keppel DC REIT,1.94%
14,PACCAR Inc,1.94%
15,Chubb Limited,1.93%
16,Pfizer Inc.,1.86%
17,"Hasbro, Inc.",1.85%
18,Deutsche Boerse AG,1.82%
19,Coloplast A/S Class B,1.74%
20,Roche Holding AG,1.72%
21,LVMH Moet Hennessy Louis Vuitton SE,1.70%
22,BCE Inc.,1.69%
23,BIM Birlesik Magazalar A.S.,1.68%
24,CSL Limited,1.67%
25,Walt Disney Company,1.66%
26,Coca-Cola Company,1.65%
27,"Nintendo Co., Ltd.",1.61%
28,Lam Research Corporation,1.56%
29,Ritchie Bros. Auctioneers Incorporated,1.55%
30,Chevron Corporation,1.51%
31,Telenor ASA,1.49%
32,Starbucks Corporation,1.48%
33,TE Connectivity Ltd.,1.40%
34,Experian PLC,1.40%
35,Novo Nordisk A/S Class B,1.38%
36,"Kansai Paint Co., Ltd.",1.37%
37,Terreno Realty Corporation,1.36%
38,Diageo plc,1.31%
39,Energizer Holdings Inc,1.27%
40,Visa Inc. Class A,1.25%
41,"Broadridge Financial Solutions, Inc.",1.20%
42,Kone Oyj Class B,1.18%
43,Ambev SA Sponsored ADR,1.18%
44,James Hardie Industries PLC Chess Units of Foreign Securities,1.17%
45,Discover Financial Services,1.11%
46,Swiss Re AG,1.05%
47,"Expeditors International of Washington, Inc.",1.04%
48,Marathon Petroleum Corporation,1.04%
49,Magna International Inc.,1.03%
50,Packaging Corporation of America,1.02%
51,nVent Electric plc,1.02%
52,CLP Holdings Limited,1.00%
53,Bridgestone Corporation,1.00%
54,"Fidelity National Financial, Inc. - FNF Group",1.00%
55,Microchip Technology Incorporated,0.99%
56,Givaudan SA,0.99%
57,Avery Dennison Corporation,0.98%
58,Royal Dutch Shell Plc Class B,0.77%
59,Danone SA,0.77%
60,Rubis SCA,0.72%
61,U.S. Dollar,0.01%
