,Name,Allocation
0,Top Glove Corporation Bhd.,3.19%
1,"China International Marine Containers (Group) Co., Ltd Class H",2.65%
2,Infosys Limited Sponsored ADR,2.60%
3,PT United Tractors Tbk,2.58%
4,Wipro Limited Sponsored ADR,2.52%
5,MTN Group Limited,2.34%
6,Ford Otomotiv Sanayi A.S.,2.20%
7,Lenovo Group Limited,2.18%
8,Magnit PJSC Sponsored GDR RegS,2.18%
9,Legend Holdings Corporation Class H,2.17%
10,"PLDT, Inc.",2.13%
11,Livzon Pharmaceutical Group Inc Class H,2.11%
12,Grupo Mexico S.A.B. de C.V. Class B,2.10%
13,PT Gudang Garam Tbk,2.08%
14,Enka Insaat ve Sanayi A.S.,2.08%
15,Chemical Works of Gedeon Richter Plc,2.06%
16,"Alfa, S.A.B. de C.V. Class A",2.04%
17,Grupo Aeroportuario del Pacifico SAB de CV Sponsored ADR Class B,2.04%
18,Ternium S.A. Sponsored ADR,2.02%
19,PT Astra International Tbk,2.00%
20,Cielo,1.99%
21,Vodacom Group Limited,1.96%
22,GRUPO ENERGIA BOGOTA S.A. E.S.P,1.96%
23,Mobile TeleSystems PJSC Sponsored ADR,1.94%
24,Exxaro Resources Limited,1.93%
25,Tiger Brands Limited,1.93%
26,China Petroleum & Chemical Corporation Sponsored ADR Class H,1.92%
27,CEZ as,1.92%
28,PT Adaro Energy Tbk,1.90%
29,Enel Chile SA Sponsored ADR,1.88%
30,BIM Birlesik Magazalar A.S.,1.86%
31,Globe Telecom Inc.,1.85%
32,Powszechny Zaklad Ubezpieczen Spolka Akcyjna,1.85%
33,"Komercni banka, a.s.",1.84%
34,Petronas Gas Bhd.,1.84%
35,Malayan Banking Bhd.,1.84%
36,Eregli Demir ye celik Fabrikalari T.A.S.,1.84%
37,Coca-Cola FEMSA SAB de CV Sponsored ADR Class L,1.83%
38,Severstal PAO Sponsored GDR RegS,1.80%
39,MMC Norilsk Nickel PJSC ADR,1.79%
40,"Home Product Center Public Co., Ltd.",1.78%
41,Santander Bank Polska SA,1.78%
42,"Bumrungrad Hospital Public Co., Ltd.",1.75%
43,TATNEFT PJSC Sponsored ADR,1.73%
44,Petrobras Distribuidora SA,1.70%
45,ENGIE Brasil Energia S.A.,1.69%
46,Bangkok Dusit Medical Services Public Co. Ltd.,1.65%
47,Genting Malaysia Bhd.,1.64%
48,CCR S.A.,1.59%
49,Absa Group Limited,1.57%
50,STATE STR INSTL INVT TR TREA PLUS INST,0.17%
51,U.S. Dollar,0.03%
