,Name,Allocation
0,Roche Holding AG,2.26%
1,Intel Corporation,1.84%
2,Intuit Inc.,1.76%
3,Accenture Plc Class A,1.71%
4,Target Corporation,1.55%
5,Apple Inc.,1.52%
6,Rio Tinto plc,1.35%
7,"Anthem, Inc.",1.33%
8,China Construction Bank Corporation Class H,1.33%
9,Progressive Corporation,1.06%
10,"Applied Materials, Inc.",1.05%
11,"Micron Technology, Inc.",1.03%
12,"Regeneron Pharmaceuticals, Inc.",1.01%
13,China Mobile Limited,1.00%
14,Microsoft Corporation,0.99%
15,Biogen Inc.,0.98%
16,Humana Inc.,0.98%
17,BHP Group Plc,0.95%
18,Aon Plc Class A,0.94%
19,Lam Research Corporation,0.93%
20,Koninklijke Philips N.V.,0.92%
21,Lululemon Athletica Inc,0.88%
22,Infosys Limited,0.84%
23,Baxter International Inc.,0.83%
24,Electronic Arts Inc.,0.74%
25,"Synopsys, Inc.",0.72%
26,Royal Ahold Delhaize N.V.,0.69%
27,"Cadence Design Systems, Inc.",0.69%
28,Monster Beverage Corporation,0.66%
29,"Hitachi,Ltd.",0.66%
30,T. Rowe Price Group,0.65%
31,TE Connectivity Ltd.,0.65%
32,Cummins Inc.,0.63%
33,"Agilent Technologies, Inc.",0.62%
34,MSCI Inc. Class A,0.61%
35,Allstate Corporation,0.59%
36,Walgreens Boots Alliance Inc,0.57%
37,Nippon Telegraph and Telephone Corporation,0.56%
38,"ANSYS, Inc.",0.56%
39,Fastenal Company,0.56%
40,"Best Buy Co., Inc.",0.55%
41,ResMed Inc.,0.53%
42,Kroger Co.,0.52%
43,"Skyworks Solutions, Inc.",0.52%
44,"Travelers Companies, Inc.",0.52%
45,Rio Tinto Limited,0.50%
46,Constellation Software Inc.,0.50%
47,Carrier Global Corp.,0.50%
48,HP Inc.,0.49%
49,Archer-Daniels-Midland Company,0.49%
50,CNOOC Limited,0.47%
51,"Amazon.com, Inc.",0.45%
52,"Alexion Pharmaceuticals, Inc.",0.45%
53,"Copart, Inc.",0.45%
54,Mettler-Toledo International Inc.,0.45%
55,Cerner Corporation,0.44%
56,"Yum China Holdings, Inc.",0.43%
57,"Old Dominion Freight Line, Inc.",0.43%
58,Wolters Kluwer NV,0.42%
59,Fortescue Metals Group Ltd,0.41%
60,"Akamai Technologies, Inc.",0.39%
61,MarketAxess Holdings Inc.,0.39%
62,STMicroelectronics NV,0.38%
63,"Maxim Integrated Products, Inc.",0.38%
64,"West Pharmaceutical Services, Inc.",0.38%
65,CDW Corp.,0.37%
66,"W.W. Grainger, Inc.",0.37%
67,LyondellBasell Industries NV,0.37%
68,NEC Corp.,0.36%
69,"EPAM Systems, Inc.",0.36%
70,Quest Diagnostics Incorporated,0.36%
71,HCA Healthcare Inc,0.36%
72,"Tyson Foods, Inc. Class A",0.35%
73,Tractor Supply Company,0.35%
