,Name,Allocation
0,Meituan Dianping Class B,12.02%
1,Tencent Holdings Ltd.,10.33%
2,"Baidu, Inc. Sponsored ADR Class A",7.15%
3,"NetEase, Inc. Sponsored ADR",7.14%
4,"Sunny Optical Technology (Group) Co., Ltd.",5.31%
5,Tencent Music Entertainment Group Sponsored ADR Class A,4.26%
6,"Kingdee International Software Group Co., Ltd.",4.02%
7,GDS Holdings Ltd. Sponsored ADR Class A,3.93%
8,58.com Inc. Sponsored ADR Class A,3.65%
9,"JOYY, Inc. Sponsored ADR Class A",3.50%
10,"Autohome, Inc. Sponsored ADR Class A",3.30%
11,"Hangzhou Hikvision Digital Technology Co., Ltd Class A",2.60%
12,Momo Inc Sponsored ADR Class A,2.36%
13,LONGi Green Energy Technology Co Ltd Class A,1.72%
14,SINA Corp.,1.67%
15,Weibo Corp Sponsored ADR Class A,1.52%
16,TravelSky Technology Ltd. Class H,1.35%
17,"BOE Technology Group Co., Ltd. Class A",1.30%
18,Yonyou Network Technology Co. Ltd. Class A,1.05%
19,China Literature Ltd.,0.99%
20,Hundsun Technologies Inc. Class A,0.85%
21,"Sanan Optoelectronics Co., Ltd. Class A",0.83%
22,Focus Media Information Technology Co Ltd Class A,0.82%
23,NAURA Technology Group Co Ltd Class A,0.70%
24,"Shanghai Baosight Software Co., Ltd. Class B",0.70%
25,"GigaDevice Semiconductor (Beijing), Inc. Class A",0.65%
26,"Hithink RoyalFlush Information Network Co., Ltd. Class A",0.63%
27,"iflytek Co., Ltd. Class A",0.62%
28,Glodon Company Limited Class A,0.60%
29,Lingyi iTech (Guangdong) Company Class A,0.60%
30,"Unigroup Guoxin Microelectronics Co., Ltd. Class A",0.58%
31,OneConnect Financial Technology Co Ltd Sponsored ADR,0.51%
32,Legend Holdings Corporation Class H,0.51%
33,Wuhan Guide Infrared Co. Ltd. Class A,0.46%
34,"Tianjin Zhonghuan Semiconductor Co., Ltd. Class A",0.45%
35,"Shengyi Technology Co., Ltd. Class A",0.42%
36,China Greatwall Technology Group Co Ltd Class A,0.39%
37,"Dawning Information Industry Co., Ltd. Class A",0.39%
38,"OFILM Group Co., Ltd. Class A",0.39%
39,"Inspur Electronic Information Industry Co., Ltd. Class A",0.38%
40,China National Software & Service Company Limited Class A,0.37%
41,"Chaozhou Three-Circle (Group) Co., Ltd. Class A",0.34%
42,SG Micro Corp. Class A,0.34%
43,"Winning Health Technology Group Co.,Ltd. Class A",0.33%
44,"Unisplendour Co., Ltd. Class A",0.31%
45,"Avary Holding (Shenzhen) Co., Ltd. Class A",0.30%
46,"Shenzhen Kaifa Technology Co., Ltd Class A",0.28%
47,"Shanghai Baosight Software Co., Ltd. Class A",0.28%
48,"BOE Technology Group Co., Ltd. Class B",0.28%
49,"Venustech Group, Inc. Class A",0.27%
50,"DHC Software Co., Ltd. Class A",0.27%
51,"Beijing Shiji Information Technology Co., Ltd. Class A",0.27%
52,"WUS PRINTED CIRCUIT (KUNSHAN) CO., LTD. Class A",0.27%
53,"Han's Laser Technology Industry Group Co., Ltd. Class A",0.27%
54,"Thunder Software Technology Co., Ltd. Class A",0.26%
55,"Shenzhen Goodix Technology Co., Ltd. Class A",0.25%
56,"Tianma Microelectronics Co., Ltd Class A",0.25%
57,"Wonders Information Co., Ltd. Class A",0.24%
58,Sangfor Technologies Inc. Class A,0.24%
59,"China TransInfo Technology Co., Ltd. Class A",0.18%
60,"Shennan Circuit Co., Ltd. Class A",0.18%
61,"Wangsu Science & Technology Co., Ltd. Class A",0.17%
62,Guangzhou Shiyuan Electronic Technology Co. Ltd. Class A,0.17%
63,"Shenzhen Everwin Precision Technology Co., Ltd. Class A",0.17%
64,"Qingdao TGOOD Electric Co., Ltd. Class A",0.16%
65,"Sieyuan Electric Co., Ltd. Class A",0.15%
66,"Universal Scientific Industrial (Shanghai) Co., Ltd. Class A",0.15%
67,Zhejiang Quartz Crystal Optoelectronic Technology Co Ltd Class A,0.14%
68,"Hengdian Group DMEGC Magnetics Co., Ltd Class A",0.14%
69,"Chengdu Westone Information Industry, Inc. Class A",0.14%
70,"Newland Digital Technology Co., Ltd. Class A",0.13%
71,"Leyard Optoelectronic Co., Ltd. Class A",0.13%
72,Taiji Computer Corporation Limited Class A,0.13%
73,"Suzhou Anjie Technology Co., Ltd. Class A",0.13%
74,Dongxu Optoelectronic Technology Co. Ltd. Class A,0.13%
75,"Shenzhen Kingdom Sci-tech Co., Ltd. Class A",0.13%
76,Doushen (Beijing) Education & Technology Inc. Class A,0.13%
77,"Xiamen Meiya Pico Information Co., Ltd. Class A",0.12%
78,"Shenzhen Infogem Technologies Co., Ltd. Class A",0.12%
79,Business-Intelligence of Oriental Nations Corporation Ltd. Class A,0.11%
80,"NSFOCUS Technologies Group Co., Ltd. Class A",0.11%
81,"Hangzhou Shunwang Technology Co., Ltd. Class A",0.11%
82,"Shenzhen Huaqiang Industry Co., Ltd Class A",0.11%
83,"Shenghe Resources Holding Co., Ltd. Class A",0.10%
84,"Beijing Ultrapower Software Co., Ltd. Class A",0.10%
85,"Shenzhen Kinwong Electronic Co., Ltd. Class A",0.09%
86,"Allwinner Technology Co., Ltd. Class A",0.08%
87,"Hangzhou Century Co., Ltd. Class A",0.08%
88,"Shanghai 2345 Network Holding Group Co., Ltd. Class A",0.08%
89,"Guangdong Ellington Electronics Technology Co., Ltd. Class A",0.05%
90,"Bluedon Information Security Technologies Co., Ltd. Class A",0.05%
91,U.S. Dollar,-0.04%
