,Name,Allocation
0,"New Oriental Education & Technology Group, Inc. Sponsored ADR",7.03%
1,Alphabet Inc. Class C,6.61%
2,Alibaba Group Holding Ltd. Sponsored ADR,5.94%
3,"JD.com, Inc. Sponsored ADR Class A",5.73%
4,"Amazon.com, Inc.",4.79%
5,"Facebook, Inc. Class A",4.74%
6,Capital One Financial Corporation,4.55%
7,"Applied Materials, Inc.",4.46%
8,Berkshire Hathaway Inc. Class B,4.30%
9,Wells Fargo & Company,4.20%
10,Naspers Limited Class N,4.09%
11,58.com Inc. Sponsored ADR Class A,4.02%
12,Meituan Dianping Class B,4.02%
13,DBS Group Holdings Ltd,3.69%
14,Ferguson Plc,3.56%
15,DNB ASA,3.48%
16,Raytheon Technologies Corporation,3.01%
17,Intel Corporation,3.01%
18,Danske Bank A/S,2.88%
19,Carrier Global Corp.,2.82%
20,Hollysys Automation Technologies Ltd.,2.35%
21,AIA Group Limited,2.27%
22,Julius Baer Gruppe AG,1.93%
23,Bank of N.T. Butterfield & Son Limited (The),1.39%
24,U.S. Dollar,1.38%
25,Noah Holdings Ltd. Sponsored ADR Class A,0.99%
26,Quotient Technology Incorporated,0.84%
27,IAC/InteractiveCorp.,0.68%
28,"Baidu, Inc. Sponsored ADR Class A",0.55%
29,Metro Bank PLC,0.27%
30,Adient plc,0.23%
31,Yiren Digital Ltd. Sponsored ADR,0.17%
