,Name,Allocation
0,United States,88.98%
1,United Kingdom,1.63%
2,France,1.49%
3,China,1.40%
4,Colombia,0.93%
5,Mexico,0.91%
6,Canada,0.57%
7,Indonesia,0.49%
8,Netherlands,0.45%
9,Spain,0.42%
10,Uruguay,0.41%
11,Egypt,0.40%
12,Chile,0.40%
13,Panama,0.39%
14,Ireland,0.33%
15,Peru,0.23%
16,Japan,0.23%
17,Virgin Islands (british),0.17%
18,Sweden,0.14%
19,Luxembourg,0.02%
