,Name,Allocation
0,Nestle S.A.,3.58%
1,Roche Holding AG,2.50%
2,Novartis AG,1.84%
3,SAP SE,1.68%
4,ASML Holding NV,1.57%
5,AstraZeneca PLC,1.47%
6,LVMH Moet Hennessy Louis Vuitton SE,1.26%
7,Novo Nordisk A/S Class B,1.17%
8,Sanofi,1.16%
9,Siemens AG,1.05%
10,GlaxoSmithKline plc,1.00%
11,Total SE,0.95%
12,Allianz SE,0.89%
13,HSBC Holdings Plc,0.88%
14,Unilever NV,0.85%
15,L'Oreal SA,0.83%
16,Diageo plc,0.80%
17,Air Liquide SA,0.78%
18,British American Tobacco p.l.c.,0.76%
19,Iberdrola SA,0.76%
20,Enel SpA,0.74%
21,BP p.l.c.,0.74%
22,Reckitt Benckiser Group plc,0.70%
23,Unilever PLC,0.69%
24,Rio Tinto plc,0.69%
25,Schneider Electric SE,0.67%
26,Bayer AG,0.66%
27,Royal Dutch Shell Plc Class A,0.61%
28,Deutsche Telekom AG,0.59%
29,adidas AG,0.58%
30,Zurich Insurance Group Ltd,0.55%
31,Royal Dutch Shell Plc Class B,0.53%
32,BASF SE,0.53%
33,VINCI SA,0.49%
34,BHP Group Plc,0.48%
35,Airbus SE,0.48%
36,BNP Paribas SA Class A,0.48%
37,ABB Ltd.,0.47%
38,Koninklijke Philips N.V.,0.47%
39,Lonza Group AG,0.46%
40,Deutsche Post AG,0.44%
41,Prosus N.V. Class N,0.44%
42,Kering SA,0.44%
43,UBS Group AG,0.44%
44,RELX PLC,0.44%
45,Daimler AG,0.43%
46,Anheuser-Busch InBev SA/NV,0.43%
47,Prudential plc,0.41%
48,Danone SA,0.41%
49,Munich Reinsurance Company,0.40%
50,Vodafone Group Plc,0.40%
51,National Grid plc,0.40%
52,AXA SA,0.40%
53,Givaudan SA,0.38%
54,Safran S.A.,0.37%
55,Vonovia SE,0.37%
56,EssilorLuxottica SA,0.37%
57,London Stock Exchange Group plc,0.36%
58,Banco Santander S.A.,0.36%
59,Pernod Ricard SA,0.36%
60,Intesa Sanpaolo S.p.A.,0.35%
61,Deutsche Boerse AG,0.35%
62,Sika AG,0.35%
63,Royal Ahold Delhaize N.V.,0.34%
64,Telefonaktiebolaget LM Ericsson Class B,0.34%
