,Name,Allocation
0,NVIDIA Corporation,8.80%
1,"Advanced Micro Devices, Inc.",8.30%
2,Tencent Holdings Ltd.,7.80%
3,"Nintendo Co., Ltd.",6.45%
4,Sea Ltd. (Singapore) Sponsored ADR Class A,5.85%
5,"Activision Blizzard, Inc.",5.49%
6,Electronic Arts Inc.,5.06%
7,"NetEase, Inc. Sponsored ADR",4.64%
8,"Bilibili, Inc. Sponsored ADR Class Z",4.64%
9,"Take-Two Interactive Software, Inc.",4.61%
10,"NEXON Co., Ltd.",4.10%
11,Zynga Inc. Class A,4.09%
12,CD Projekt S.A.,4.00%
13,BANDAI NAMCO Holdings Inc.,3.87%
14,NCsoft Corporation,3.68%
15,Ubisoft Entertainment SA,3.05%
16,"Micro-Star International Co., Ltd.",2.51%
17,"Square Enix Holdings Co., Ltd.",2.39%
18,Netmarble Corp.,2.00%
19,"Capcom Co., Ltd.",2.00%
20,Kingsoft Corp. Ltd.,1.95%
21,Embracer Group AB Class B,1.75%
22,KONAMI HOLDINGS CORP,1.65%
23,PearlAbyss Corp.,0.65%
24,"DeNA Co., Ltd.",0.57%
25,U.S. Dollar,0.10%
