,Name,Allocation
0,United States,76.90%
1,United Kingdom,5.36%
2,Japan,2.56%
3,Netherlands,2.25%
4,Canada,2.10%
5,France,1.62%
6,Australia,1.49%
7,Chile,0.68%
8,China,0.67%
9,Ireland,0.54%
10,Cayman Islands,0.49%
11,Virgin Islands (british),0.48%
12,Mexico,0.40%
13,Spain,0.39%
14,Luxembourg,0.37%
15,Switzerland,0.36%
16,Norway,0.35%
17,South Korea,0.33%
18,Korea Republic Of,0.33%
19,Indonesia,0.31%
20,Colombia,0.28%
21,Bermuda,0.27%
22,Singapore,0.25%
23,Hong Kong,0.17%
24,Italy,0.16%
25,Macau,0.15%
26,United Arab Emirates,0.14%
27,Austria,0.14%
28,India,0.14%
29,Saudi Arabia,0.13%
30,Israel,0.09%
31,Denmark,0.08%
32,Malaysia,0.08%
33,Qatar,0.08%
34,Peru,0.05%
35,Thailand,0.04%
36,Panama,0.04%
37,Sweden,0.03%
38,Germany,0.02%
