,Name,Allocation
0,Toyota Motor Corp.,8.30%
1,KDDI Corporation,3.02%
2,"Mitsubishi UFJ Financial Group, Inc.",2.91%
3,SoftBank Group Corp.,2.85%
4,"Honda Motor Co., Ltd.",2.42%
5,"Sumitomo Mitsui Financial Group, Inc.",2.24%
6,"NTT DoCoMo, Inc.",2.04%
7,"Mizuho Financial Group, Inc.",1.91%
8,Nippon Telegraph and Telephone Corporation,1.83%
9,"Mitsui & Co.,Ltd",1.59%
10,SoftBank Corp.,1.58%
11,Fujitsu Limited,1.52%
12,Mitsubishi Electric Corp.,1.48%
13,"Seven & I Holdings Co., Ltd.",1.43%
14,Japan Tobacco Inc.,1.33%
15,Fanuc Corporation,1.31%
16,Central Japan Railway Company,1.23%
17,Panasonic Corporation,1.17%
18,Mitsubishi Corporation,1.14%
19,East Japan Railway Company,1.10%
20,Komatsu Ltd.,1.10%
21,Canon Inc.,1.07%
22,DENSO CORPORATION,1.05%
23,FUJIFILM Holdings Corp,1.03%
24,"Hitachi,Ltd.",1.03%
25,Kyocera Corporation,1.02%
26,Itochu Corporation,0.97%
27,Bridgestone Corporation,0.95%
28,ORIX Corporation,0.95%
29,"Nomura Holdings, Inc.",0.93%
30,TDK Corporation,0.92%
31,"Dai-ichi Life Holdings,Inc.",0.92%
32,"Daiwa House Industry Co., Ltd.",0.90%
33,Suzuki Motor Corp.,0.86%
34,Sumitomo Corporation,0.83%
35,"Sompo Holdings,Inc.",0.81%
36,"Asahi Group Holdings,Ltd.",0.74%
37,SUBARU CORP,0.72%
38,"Sekisui House, Ltd.",0.70%
39,"ENEOS Holdings, Inc.",0.70%
40,"JAPAN POST HOLDINGS Co., Ltd.",0.67%
41,"Sumitomo Mitsui Trust Holdings, Inc.",0.61%
42,Asahi Kasei Corporation,0.61%
43,"Otsuka Holdings Co., Ltd.",0.57%
44,Nitto Denko Corp.,0.52%
45,"Sumitomo Electric Industries, Ltd.",0.52%
46,"Nissan Motor Co., Ltd.",0.52%
47,"Sumitomo Realty & Development Co., Ltd.",0.51%
48,"Nippon Building Fund, Inc.",0.50%
49,Toyota Industries Corp.,0.50%
50,Marubeni Corporation,0.49%
51,"TOKYO GAS Co., Ltd.",0.49%
52,"Chubu Electric Power Company,Incorporated",0.49%
53,"MS&AD Insurance Group Holdings, Inc.",0.48%
54,NIPPON STEEL CORP.,0.46%
55,Japan Real Estate Investment Corp.,0.46%
56,"Osaka Gas Co., Ltd.",0.44%
57,"Resona Holdings, Inc.",0.44%
58,TAISEI CORP,0.43%
59,"Mitsubishi Heavy Industries, Ltd.",0.43%
60,West Japan Railway Company,0.43%
61,Mitsubishi Chemical Holdings Corporation,0.43%
62,"Hankyu Hanshin Holdings, Inc.",0.42%
63,"Secom Co., Ltd.",0.42%
64,"Mitsubishi Estate Company, Limited",0.41%
65,"Sumitomo Metal Mining Co., Ltd.",0.41%
66,Makita Corporation,0.40%
67,"Toray Industries, Inc.",0.39%
68,"Kansai Electric Power Company, Incorporated",0.38%
69,Daiwa Securities Group Inc.,0.38%
70,Obayashi Corporation,0.37%
71,Toyota Tsusho Corp.,0.37%
72,"Daito Trust Construction Co., Ltd.",0.37%
73,AGC Inc.,0.37%
74,GLP-J REIT,0.36%
75,Kubota Corporation,0.36%
76,INPEX CORPORATION,0.35%
77,Daiwa House REIT Investment Corporation,0.35%
78,Dentsu Group Inc.,0.34%
79,"Sekisui Chemical Co., Ltd.",0.34%
80,"Yamato Holdings Co., Ltd.",0.34%
81,"Nomura Real Estate Master Fund, Inc.",0.33%
82,Kajima Corporation,0.33%
83,OMRON Corporation,0.32%
84,Shimano Inc.,0.32%
85,Aisin Seiki Co Ltd,0.30%
86,"T&D Holdings, Inc.",0.30%
87,"Mitsui Chemicals, Inc.",0.30%
88,"Nippon Prologis REIT, Inc.",0.29%
89,"SBI Holdings, Inc.",0.29%
90,"Ricoh Company, Ltd.",0.29%
91,LIXIL Group Corp.,0.29%
92,JSR Corp.,0.28%
93,Isuzu Motors Limited,0.28%
94,"Toppan Printing Co., Ltd.",0.28%
95,"Dai Nippon Printing Co., Ltd.",0.28%
96,"Yamaha Motor Co., Ltd.",0.28%
97,Trend Micro Incorporated,0.27%
98,"Sumitomo Chemical Co., Ltd.",0.27%
99,"Taisho Pharmaceutical Holdings Co., Ltd.",0.27%
100,"Fuji Electric Co., Ltd.",0.26%
101,"Tohoku Electric Power Company, Incorporated",0.26%
102,"Toyo Suisan Kaisha, Ltd.",0.26%
103,Alfresa Holdings Corporation,0.26%
104,"Stanley Electric Co., Ltd.",0.25%
105,"NGK Insulators, Ltd.",0.25%
106,"NIPPON EXPRESS CO., LTD.",0.25%
107,Tosoh Corporation,0.24%
