,Name,Allocation
0,Alibaba Group Holding Ltd. Sponsored ADR,4.48%
1,Tencent Holdings Ltd.,3.49%
2,"Taiwan Semiconductor Manufacturing Co., Ltd.",3.14%
3,Roche Holding AG,2.04%
4,EQUITY OTHER,1.46%
5,ASML Holding NV,1.34%
6,Meituan Dianping Class B,1.05%
7,Novo Nordisk A/S Class B,0.97%
8,"Shopify, Inc. Class A",0.92%
9,Siemens AG,0.91%
10,Sony Corporation,0.86%
11,GlaxoSmithKline plc,0.83%
12,Total SE,0.81%
13,Allianz SE,0.77%
14,Toronto-Dominion Bank,0.77%
15,Commonwealth Bank of Australia,0.74%
16,Unilever NV,0.73%
17,Naspers Limited Class N,0.72%
18,Reliance Industries Limited,0.70%
19,L'Oreal SA,0.67%
20,Air Liquide SA,0.67%
21,Keyence Corporation,0.66%
22,FUTURES,0.66%
23,Canadian National Railway Company,0.65%
24,Iberdrola SA,0.62%
25,Enel SpA,0.61%
26,Reckitt Benckiser Group plc,0.60%
27,China Construction Bank Corporation Class H,0.60%
28,Unilever PLC,0.58%
29,Schneider Electric SE,0.58%
30,Enbridge Inc.,0.56%
31,"Nintendo Co., Ltd.",0.54%
32,Hong Kong Exchanges & Clearing Ltd.,0.50%
33,Takeda Pharmaceutical Co. Ltd.,0.49%
34,adidas AG,0.48%
35,U.S. Dollar,0.48%
36,Zurich Insurance Group Ltd,0.48%
37,BASF SE,0.46%
38,Bank of Nova Scotia,0.45%
39,Prosus N.V. Class N,0.43%
40,"DAIKIN INDUSTRIES, LTD.",0.43%
41,"Daiichi Sankyo Company, Limited",0.42%
42,ABB Ltd.,0.40%
43,KDDI Corporation,0.40%
44,"Recruit Holdings Co., Ltd.",0.40%
45,Kering SA,0.39%
46,Lonza Group AG,0.39%
47,RELX PLC,0.38%
48,Koninklijke Philips N.V.,0.37%
49,Shin-Etsu Chemical Co Ltd,0.36%
50,Tokyo Electron Ltd.,0.36%
51,Bank of Montreal,0.35%
52,Prudential plc,0.35%
53,Givaudan SA,0.35%
54,Housing Development Finance Corporation Limited,0.35%
55,Munich Reinsurance Company,0.34%
56,Danone SA,0.34%
57,National Australia Bank Limited,0.34%
58,AXA SA,0.34%
59,National Grid plc,0.33%
60,"Honda Motor Co., Ltd.",0.33%
61,London Stock Exchange Group plc,0.32%
62,Australia and New Zealand Banking Group Limited,0.32%
63,EssilorLuxottica SA,0.32%
64,Kao Corp.,0.31%
65,"FAST RETAILING CO., LTD.",0.31%
66,NAVER Corp.,0.30%
67,Intesa Sanpaolo S.p.A.,0.30%
68,Deutsche Boerse AG,0.30%
69,Sika AG,0.29%
70,Xtrackers MSCI EAFE ESG Leaders Equity ETF,0.29%
71,Compagnie Financiere Richemont SA,0.29%
72,"Murata Manufacturing Co., Ltd.",0.29%
73,Canadian Imperial Bank of Commerce,0.29%
74,Royal Ahold Delhaize N.V.,0.28%
75,ING Groep NV,0.28%
76,"NTT DoCoMo, Inc.",0.28%
