,Name,Allocation
0,HSBC USA Inc. 3.5% 23-JUN-2024,1.84%
1,"Mitsubishi UFJ Financial Group, Inc. 4.05% 11-SEP-2028",0.88%
2,Bank of New York Mellon Corporation 3.95% 18-NOV-2025,0.86%
3,"Sumitomo Mitsui Financial Group, Inc. 3.364% 12-JUL-2027",0.83%
4,Morgan Stanley 2.699% 22-JAN-2031,0.80%
5,BB&T Corporation 3.05% 20-JUN-2022,0.77%
6,AbbVie Inc. 3.6% 14-MAY-2025,0.77%
7,Westpac Banking Corporation 2.5% 28-JUN-2022,0.77%
8,Citigroup Inc. 4.45% 29-SEP-2027,0.74%
9,"Goldman Sachs Group, Inc. 3.5% 16-NOV-2026",0.72%
10,Citigroup Inc. 2.666% 29-JAN-2031,0.63%
11,AbbVie Inc. 4.25% 14-NOV-2028,0.59%
12,"Goldman Sachs Group, Inc. 3.625% 22-JAN-2023",0.58%
13,"PNC Financial Services Group, Inc. 2.2% 01-NOV-2024",0.58%
14,"Consolidated Edison Company of New York, Inc. 3.35% 01-APR-2030",0.57%
15,Verizon Communications Inc. 4.672% 15-MAR-2055,0.55%
16,Ally Financial Inc. 4.625% 30-MAR-2025,0.55%
17,Eversource Energy 3.8% 01-DEC-2023,0.54%
18,"Intercontinental Exchange, Inc. 4.0% 15-OCT-2023",0.54%
19,"Consolidated Edison Company of New York, Inc. 3.95% 01-APR-2050",0.54%
20,Citigroup Inc. 4.65% 23-JUL-2048,0.54%
21,M&T Bank Corporation 3.55% 26-JUL-2023,0.54%
22,"Dr Pepper Snapple Group, Inc. 2.55% 15-SEP-2026",0.54%
23,Cigna Corporation 4.375% 15-OCT-2028,0.53%
24,Citigroup Inc. 4.5% 14-JAN-2022,0.52%
25,Morgan Stanley 2.75% 19-MAY-2022,0.51%
26,Toronto-Dominion Bank 1.9% 01-DEC-2022,0.51%
27,CVS Health Corporation 3.875% 20-JUL-2025,0.50%
28,Halliburton Company 2.92% 01-MAR-2030,0.50%
29,"Home Depot, Inc. 2.7% 15-APR-2030",0.50%
30,"Fiserv, Inc. 4.2% 01-OCT-2028",0.47%
31,Coca-Cola Company 3.45% 25-MAR-2030,0.47%
32,Apple Inc. 2.4% 03-MAY-2023,0.47%
33,Bristol-Myers Squibb Company 3.4% 26-JUL-2029,0.46%
34,Telefonica Europe BV 8.25% 15-SEP-2030,0.45%
35,"Chubb INA Holdings, Inc. 3.35% 03-MAY-2026",0.45%
36,CVS Health Corporation 4.1% 25-MAR-2025,0.45%
37,Enbridge Inc. 3.7% 15-JUL-2027,0.44%
38,Discovery Communications LLC 3.45% 15-MAR-2025,0.43%
39,Lincoln National Corporation 3.35% 09-MAR-2025,0.43%
40,Norfolk Southern Corporation 4.05% 15-AUG-2052,0.43%
41,Exxon Mobil Corporation 2.61% 15-OCT-2030,0.43%
42,Oracle Corporation 2.5% 01-APR-2025,0.43%
43,U.S. Dollar,0.42%
44,American Honda Finance Corp. 2.15% 10-SEP-2024,0.42%
45,Verizon Communications Inc. 4.016% 03-DEC-2029,0.42%
46,Microsoft Corporation 4.45% 03-NOV-2045,0.41%
47,Walt Disney Company 3.7% 23-MAR-2027,0.40%
48,"Goldman Sachs Group, Inc. 4.75% 21-OCT-2045",0.40%
49,Dell International LLC 5.3% 01-OCT-2029,0.40%
50,Southern California Gas Company 4.3% 15-JAN-2049,0.39%
51,CVS Health Corporation 3.25% 15-AUG-2029,0.39%
52,Morgan Stanley 5.597% 24-MAR-2051,0.38%
53,"United Parcel Service, Inc. 4.45% 01-APR-2030",0.37%
54,Apple Inc. 3.0% 09-FEB-2024,0.37%
55,Public Service Electric and Gas Company 2.25% 15-SEP-2026,0.37%
56,Credit Suisse Group Funding (Guernsey) Ltd. 3.8% 15-SEP-2022,0.37%
57,Kroger Co. 4.5% 15-JAN-2029,0.37%
58,"Travelers Companies, Inc. 3.75% 15-MAY-2046",0.36%
59,"Becton, Dickinson and Company 3.125% 08-NOV-2021",0.36%
60,Carrier Global Corp. 1.923% 15-FEB-2023,0.35%
61,Bristol-Myers Squibb Company 4.25% 26-OCT-2049,0.35%
62,"Goldman Sachs Group, Inc. 3.8% 15-MAR-2030",0.35%
63,Weyerhaeuser Company 4.0% 15-APR-2030,0.35%
64,Atmos Energy Corporation 3.375% 15-SEP-2049,0.34%
65,"Lowe's Companies, Inc. 3.65% 05-APR-2029",0.34%
66,State Street Corporation 3.152% 30-MAR-2031,0.34%
67,"Roper Technologies, Inc. 3.8% 15-DEC-2026",0.34%
68,"BlackRock, Inc. 3.2% 15-MAR-2027",0.34%
69,Crown Castle International Corp. 3.65% 01-SEP-2027,0.34%
70,TELUS Corporation 3.7% 15-SEP-2027,0.34%
71,"Cardinal Health, Inc. 3.41% 15-JUN-2027",0.33%
72,"PepsiCo, Inc. 2.75% 19-MAR-2030",0.33%
73,Wisconsin Energy Corporation 3.55% 15-JUN-2025,0.33%
74,Oracle Corporation 2.95% 01-APR-2030,0.33%
75,"Conagra Brands, Inc. 4.3% 01-MAY-2024",0.33%
76,Humana Inc. 3.125% 15-AUG-2029,0.33%
77,Amgen Inc. 3.625% 22-MAY-2024,0.33%
78,"AvalonBay Communities, Inc. 4.2% 15-DEC-2023",0.33%
79,Diamond 1 Finance Corp. 5.45% 15-JUN-2023,0.33%
80,Interstate Power and Light Company 3.25% 01-DEC-2024,0.33%
81,CMS Energy Corporation 3.0% 15-MAY-2026,0.33%
82,Target Corporation 2.5% 15-APR-2026,0.33%
83,"BP Capital Markets America, Inc. 3.017% 16-JAN-2027",0.32%
84,CVS Health Corporation 5.125% 20-JUL-2045,0.32%
85,LYB International Finance III LLC 3.375% 01-MAY-2030,0.32%
86,Bank of Nova Scotia 3.4% 11-FEB-2024,0.32%
87,"Sumitomo Mitsui Financial Group, Inc. 2.632% 14-JUL-2026",0.32%
88,Union Pacific Corporation 2.4% 05-FEB-2030,0.32%
89,CSX Corporation 2.4% 15-FEB-2030,0.32%
90,AbbVie Inc. 4.7% 14-MAY-2045,0.32%
91,Royal Bank of Canada 2.25% 01-NOV-2024,0.31%
92,Shire Acquisitions Investments Ireland DAC 2.875% 23-SEP-2023,0.31%
93,Estee Lauder Companies Inc. 2.0% 01-DEC-2024,0.31%
94,Verizon Communications Inc. 4.4% 01-NOV-2034,0.31%
95,Amgen Inc. 4.4% 01-MAY-2045,0.31%
96,Oracle Corporation 4.3% 08-JUL-2034,0.31%
97,Public Service Electric and Gas Company 3.8% 01-MAR-2046,0.31%
98,Bristol-Myers Squibb Company 2.6% 16-MAY-2022,0.31%
99,"PepsiCo, Inc. 2.75% 05-MAR-2022",0.31%
100,Caterpillar Inc. 2.6% 26-JUN-2022,0.31%
101,"Goldman Sachs Group, Inc. 6.25% 01-FEB-2041",0.31%
102,Hess Corporation 3.5% 15-JUL-2024,0.30%
103,AbbVie Inc. 4.25% 21-NOV-2049,0.30%
104,Consumers Energy Company 3.5% 01-AUG-2051,0.30%
105,Oracle Corporation 1.9% 15-SEP-2021,0.30%
106,Union Pacific Corporation 3.839% 20-MAR-2060,0.30%
107,CSX Corporation 3.8% 01-NOV-2046,0.29%
108,Toyota Motor Credit Corporation 3.65% 08-JAN-2029,0.29%
109,HSBC Holdings Plc 6.1% 14-JAN-2042,0.29%
110,Starbucks Corporation 4.0% 15-NOV-2028,0.29%
111,Diamond 1 Finance Corp. 6.02% 15-JUN-2026,0.29%
112,TransCanada PipeLines Ltd. 4.1% 15-APR-2030,0.29%
113,"Prudential Financial, Inc. 3.905% 07-DEC-2047",0.29%
114,Oracle Corporation 3.85% 01-APR-2060,0.29%
115,Dow Chemical Company 7.375% 01-NOV-2029,0.28%
116,Devon Energy Corporation 5.85% 15-DEC-2025,0.28%
117,"Alexandria Real Estate Equities, Inc. 3.375% 15-AUG-2031",0.28%
118,Apple Inc. 3.2% 11-MAY-2027,0.28%
119,Eversource Energy 3.45% 15-JAN-2050,0.28%
120,Intel Corporation 3.15% 11-MAY-2027,0.28%
121,Ecolab Inc. 2.7% 01-NOV-2026,0.28%
122,Ventas Realty LP 4.4% 15-JAN-2029,0.28%
123,Verizon Communications Inc. 3.376% 15-FEB-2025,0.28%
124,"Micron Technology, Inc. 4.64% 06-FEB-2024",0.27%
125,Progressive Corporation 2.45% 15-JAN-2027,0.27%
126,Sysco Corporation 3.25% 15-JUL-2027,0.26%
127,Hewlett Packard Enterprise Company 4.4% 15-OCT-2022,0.26%
128,Alphabet Inc. 1.998% 15-AUG-2026,0.26%
129,Morgan Stanley 2.72% 22-JUL-2025,0.26%
130,American Express Company 3.4% 27-FEB-2023,0.26%
131,American Tower Corporation 3.5% 31-JAN-2023,0.26%
132,"Equinix, Inc. 2.625% 18-NOV-2024",0.26%
133,"Merck & Co., Inc. 2.8% 18-MAY-2023",0.26%
134,CVS Health Corporation 5.05% 25-MAR-2048,0.26%
135,Verizon Communications Inc. 4.812% 15-MAR-2039,0.26%
136,Toyota Motor Credit Corporation 2.9% 30-MAR-2023,0.26%
137,"Prudential Financial, Inc. 2.1% 10-MAR-2030",0.26%
138,SunTrust Bank 3.0% 02-FEB-2023,0.26%
139,"Stanley Black & Decker, Inc. 2.9% 01-NOV-2022",0.26%
140,Microsoft Corporation 2.525% 01-JUN-2050,0.26%
141,ERP Operating LP 4.5% 01-JUL-2044,0.26%
142,Public Service Enterprise Group Incorporated 2.65% 15-NOV-2022,0.26%
143,Walt Disney Company 1.75% 30-AUG-2024,0.26%
144,GE Capital International Funding Co. 4.418% 15-NOV-2035,0.26%
145,Sherwin-Williams Company 4.5% 01-JUN-2047,0.26%
146,Canadian Imperial Bank of Commerce 2.606% 22-JUL-2023,0.26%
147,Union Pacific Corporation 2.95% 01-MAR-2022,0.26%
148,"ONEOK, Inc. 4.35% 15-MAR-2029",0.26%
149,Intel Corporation 2.35% 11-MAY-2022,0.26%
150,Allstate Corporation 4.2% 15-DEC-2046,0.25%
151,FirstEnergy Corp. 3.4% 01-MAR-2050,0.25%
152,Apple Inc. 3.85% 04-AUG-2046,0.25%
153,Verizon Communications Inc. 4.272% 15-JAN-2036,0.24%
154,"Prologis, L.P. 4.375% 01-FEB-2029",0.24%
155,San Diego Gas & Electric Company 3.75% 01-JUN-2047,0.24%
156,Vodafone Group Plc 4.375% 19-FEB-2043,0.24%
157,Nucor Corporation 3.95% 01-MAY-2028,0.23%
158,ConocoPhillips 5.95% 15-MAR-2046,0.23%
159,Microsoft Corporation 3.3% 06-FEB-2027,0.23%
160,Citigroup Inc. 4.125% 25-JUL-2028,0.23%
161,Intel Corporation 3.7% 29-JUL-2025,0.23%
162,"Home Depot, Inc. 3.0% 01-APR-2026",0.22%
163,"Mitsubishi UFJ Financial Group, Inc. 3.287% 25-JUL-2027",0.22%
164,AbbVie Inc. 3.8% 15-MAR-2025,0.22%
165,Visa Inc. 2.75% 15-SEP-2027,0.22%
166,NVIDIA Corporation 2.85% 01-APR-2030,0.22%
167,"PNC Financial Services Group, Inc. 3.9% 29-APR-2024",0.22%
168,Duke Realty LP 3.75% 01-DEC-2024,0.22%
169,Ingersoll-Rand Global Holding Co. Ltd. 4.25% 15-JUN-2023,0.22%
170,"Walgreens Boots Alliance, Inc. 3.8% 18-NOV-2024",0.22%
171,Intel Corporation 4.95% 25-MAR-2060,0.22%
172,American Tower Corporation 2.9% 15-JAN-2030,0.22%
