,Name,Allocation
0,Carvana Co. Class A,5.05%
1,Apple Inc.,3.55%
2,"Etsy, Inc.",3.41%
3,"Amazon.com, Inc.",3.14%
4,Alibaba Group Holding Ltd. Sponsored ADR,3.10%
5,PayPal Holdings Inc,2.98%
6,Adobe Inc.,2.98%
7,"Facebook, Inc. Class A",2.94%
8,Credit Acceptance Corporation,2.82%
9,Markel Corporation,2.80%
10,Microsoft Corporation,2.79%
11,Veeva Systems Inc Class A,2.79%
12,"CarMax, Inc.",2.73%
13,Procter & Gamble Company,2.69%
14,Mastercard Incorporated Class A,2.67%
15,TransDigm Group Incorporated,2.65%
16,IHS Markit Ltd.,2.61%
17,"Brown & Brown, Inc.",2.59%
18,Walt Disney Company,2.58%
19,"Charter Communications, Inc. Class A",2.54%
20,Alphabet Inc. Class A,2.54%
21,IDEX Corporation,2.53%
22,Brookfield Asset Management Inc. Class A,2.50%
23,"O'Reilly Automotive, Inc.",2.50%
24,Moody's Corporation,2.47%
25,"Fidelity National Information Services, Inc.",2.46%
26,Visa Inc. Class A,2.44%
27,"Guidewire Software, Inc.",2.41%
28,Zebra Technologies Corporation Class A,2.40%
29,"PepsiCo, Inc.",2.39%
30,CDW Corp.,2.34%
31,Liberty Broadband Corp. Class C,2.33%
32,Johnson & Johnson,2.32%
33,Restaurant Brands International Inc,2.26%
34,"Dollar Tree, Inc.",2.23%
35,American Tower Corporation,2.17%
36,"Ross Stores, Inc.",2.12%
37,U.S. Dollar,0.15%
38,First American Funds Inc X Government Obligations Fund,0.04%
