,Name,Allocation
0,"Teradyne, Inc.",1.57%
1,Catalent Inc,1.52%
2,"Etsy, Inc.",1.50%
3,FactSet Research Systems Inc.,1.40%
4,Fair Isaac Corporation,1.36%
5,Pool Corporation,1.35%
6,Cognex Corporation,1.23%
7,Trimble Inc.,1.19%
8,"Monolithic Power Systems, Inc.",1.18%
9,Masimo Corporation,1.17%
10,Quidel Corporation,1.15%
11,"Brown & Brown, Inc.",1.14%
12,Bio-Techne Corporation,1.12%
13,Nordson Corporation,1.06%
14,Generac Holdings Inc.,1.05%
15,"Charles River Laboratories International, Inc.",1.05%
16,"Cable One, Inc.",1.02%
17,"Royal Gold, Inc.",0.98%
18,RenaissanceRe Holdings Ltd.,0.97%
19,Graco Inc.,0.95%
20,"SolarEdge Technologies, Inc.",0.93%
21,"Trex Company, Inc.",0.86%
22,"Boston Beer Company, Inc. Class A",0.84%
23,Chemed Corporation,0.83%
24,Toro Company,0.82%
25,"Amedisys, Inc.",0.81%
26,Universal Display Corporation,0.79%
27,"Penumbra, Inc.",0.78%
28,Hubbell Incorporated Class B,0.78%
29,Repligen Corporation,0.76%
30,"Exelixis, Inc.",0.76%
31,"MKS Instruments, Inc.",0.75%
32,"Lumentum Holdings, Inc.",0.74%
33,WEX Inc.,0.74%
34,"PRA Health Sciences, Inc.",0.72%
35,Gentex Corporation,0.71%
36,Carlisle Companies Incorporated,0.70%
37,SEI Investments Company,0.69%
38,RPM International Inc.,0.68%
39,Reliance Steel & Aluminum Co.,0.67%
40,Scotts Miracle-Gro Company Class A,0.67%
41,"CyrusOne, Inc.",0.67%
42,Lennox International Inc.,0.66%
43,"Manhattan Associates, Inc.",0.65%
44,"Five Below, Inc.",0.65%
45,Polaris Inc.,0.64%
46,Deckers Outdoor Corporation,0.63%
47,"Casey's General Stores, Inc.",0.63%
48,"LHC Group, Inc.",0.62%
49,"Rexford Industrial Realty, Inc.",0.61%
50,Ciena Corporation,0.60%
51,"Dunkin' Brands Group, Inc.",0.60%
52,"Essential Utilities, Inc.",0.59%
53,"Lincoln Electric Holdings, Inc.",0.57%
54,Knight-Swift Transportation Holdings Inc. Class A,0.57%
55,Axon Enterprise Inc,0.56%
56,CACI International Inc Class A,0.56%
57,CoreSite Realty Corporation,0.56%
58,"EastGroup Properties, Inc.",0.55%
59,"Primerica, Inc.",0.52%
60,Camden Property Trust,0.52%
61,Churchill Downs Incorporated,0.52%
62,Paylocity Holding Corp.,0.51%
63,"Tetra Tech, Inc.",0.51%
64,Jabil Inc.,0.51%
65,"Ceridian HCM Holding, Inc.",0.51%
66,RH,0.51%
67,Caesars Entertainment Inc,0.51%
68,"Williams-Sonoma, Inc.",0.50%
69,PTC Inc.,0.49%
70,Cousins Properties Incorporated,0.49%
