,Name,Allocation
0,Nestle S.A.,3.16%
1,Royal Bank of Canada,2.50%
2,GlaxoSmithKline plc,2.41%
3,Roche Holding AG,1.94%
4,Tencent Holdings Ltd.,1.42%
5,Rio Tinto plc,1.40%
6,KDDI Corporation,1.35%
7,L'Oreal SA,1.27%
8,"SG Holdings Co., Ltd.",1.19%
9,Wesfarmers Limited,1.15%
10,"Taiwan Semiconductor Manufacturing Co., Ltd.",1.09%
11,Neste Corporation,1.08%
12,Munich Reinsurance Company,1.06%
13,Kone Oyj Class B,1.05%
14,Commonwealth Bank of Australia,1.04%
15,Pandora A/S,1.01%
16,"NTT DoCoMo, Inc.",0.99%
17,Novatek Microelectronics Corp.,0.98%
18,Coles Group Ltd.,0.98%
19,Novartis AG,0.97%
20,Enel SpA,0.95%
21,"Fuyao Glass Industry Group Co., Ltd. Class H",0.93%
22,BP p.l.c.,0.93%
23,Kumba Iron Ore Limited,0.92%
24,Evraz PLC,0.90%
25,Knorr-Bremse AG,0.88%
26,"Chugai Pharmaceutical Co., Ltd.",0.87%
27,Zurich Insurance Group Ltd,0.83%
28,Astellas Pharma Inc.,0.82%
29,"Alfa, S.A.B. de C.V. Class A",0.81%
30,Fortescue Metals Group Ltd,0.80%
31,SoftBank Corp.,0.80%
32,Novolipetsk Steel,0.80%
33,Japan Tobacco Inc.,0.79%
34,BB Seguridade Participacoes SA,0.78%
35,Itochu Techno-Solutions Corporation,0.78%
36,Bridgestone Corporation,0.78%
37,Enagas SA,0.78%
38,Direct Line Insurance Group Plc,0.78%
39,Royal KPN NV,0.77%
40,ICA Gruppen AB,0.77%
41,Oil & Natural Gas Corp. Ltd.,0.77%
42,Red Electrica Corp. SA,0.76%
43,Westports Holdings Bhd.,0.76%
44,Aurizon Holdings Ltd.,0.75%
45,Sands China Ltd.,0.75%
46,PT Bukit Asam Tbk,0.74%
47,FUJIFILM Holdings Corp,0.74%
48,O2 Czech Republic a.s.,0.73%
49,Sydney Airport,0.73%
50,"MS&AD Insurance Group Holdings, Inc.",0.73%
51,Lite-On Technology Corp.,0.72%
52,SSE plc,0.72%
53,Bosideng International Holdings Limited,0.72%
54,Eregli Demir ye celik Fabrikalari T.A.S.,0.71%
55,Otsuka Corporation,0.71%
56,"ZOZO, Inc.",0.71%
57,Etablissementen Franz Colruyt N.V.,0.70%
58,Aguas Andinas S.A. Class A,0.69%
59,Proximus SA de droit public,0.68%
60,National Bank of Canada,0.68%
61,Coloplast A/S Class B,0.68%
62,Orion Oyj Class B,0.68%
63,Sinotruk Hong Kong Ltd.,0.67%
64,KBC Group N.V.,0.67%
65,Magnitogorsk Iron & Steel Works PJSC,0.65%
66,China Shenhua Energy Co. Ltd. Class H,0.65%
67,Eutelsat Communications SA,0.65%
68,"Naturgy Energy Group, S.A.",0.64%
69,Powszechny Zaklad Ubezpieczen Spolka Akcyjna,0.64%
70,REC Limited,0.64%
71,"Hang Seng Bank, Limited",0.64%
72,Power Finance Corporation Limited,0.63%
73,"Daito Trust Construction Co., Ltd.",0.62%
74,Imperial Brands PLC,0.62%
75,Bank Leumi Le-Israel Ltd.,0.61%
76,Royal Dutch Shell Plc Class A,0.59%
77,Scor SE,0.59%
78,"Samsung Electronics Co., Ltd.",0.59%
79,Sinopec Shanghai Petrochemical Co. Ltd. Class H,0.57%
80,"Land & Houses Public Co., Ltd. NVDR",0.57%
81,DNB ASA,0.56%
82,Link Real Estate Investment Trust,0.55%
83,TATNEFT PJSC Pref,0.55%
84,Hermes International SCA,0.55%
85,Tofas Turk Otomobil Fabrikasi A.S.,0.54%
86,Absa Group Limited,0.54%
87,Hero Motocorp Limited,0.53%
88,"Japan Airlines Co., Ltd.",0.53%
89,Resilient REIT Limited,0.50%
90,Australia and New Zealand Banking Group Limited,0.45%
91,"Tokio Marine Holdings, Inc.",0.45%
92,Itochu Corporation,0.43%
93,Sberbank Russia PJSC,0.39%
94,"COWAY Co., Ltd.",0.39%
95,Allianz SE,0.38%
96,Singapore Exchange Ltd.,0.38%
97,"Oriental Land Co., Ltd.",0.34%
98,Toyota Motor Corp.,0.34%
99,Mitsubishi Corporation,0.33%
100,Logitech International S.A.,0.33%
101,Bank of China Limited Class H,0.32%
