,Name,Allocation
0,Alibaba Group Holding Ltd. Sponsored ADR,6.85%
1,Tencent Holdings Ltd.,5.30%
2,"Taiwan Semiconductor Manufacturing Co., Ltd.",4.91%
3,"Samsung Electronics Co., Ltd.",3.14%
4,Meituan Dianping Class B,1.52%
5,Reliance Industries Limited,1.13%
6,MUTUAL FUND (OTHER),1.10%
7,Naspers Limited Class N,1.07%
8,China Construction Bank Corporation Class H,1.00%
9,"Ping An Insurance (Group) Company of China, Ltd. Class H",0.90%
10,"JD.com, Inc. Sponsored ADR Class A",0.89%
11,China Mobile Limited,0.64%
12,Infosys Limited,0.61%
13,Vale S.A.,0.58%
14,"NetEase, Inc. Sponsored ADR",0.55%
15,Housing Development Finance Corporation Limited,0.55%
16,Industrial and Commercial Bank of China Limited Class H,0.51%
17,Sberbank Russia PJSC,0.48%
18,"Baidu, Inc. Sponsored ADR Class A",0.48%
19,Samsung Electronics Co Ltd Pfd Non-Voting,0.47%
20,SK hynix Inc,0.46%
21,"Hon Hai Precision Industry Co., Ltd.",0.46%
22,NAVER Corp.,0.45%
23,MediaTek Inc,0.41%
24,Oil company LUKOIL PJSC,0.40%
25,TAL Education Group Sponsored ADR Class A,0.40%
26,Gazprom PJSC,0.39%
27,Tata Consultancy Services Limited,0.38%
28,Bank of China Limited Class H,0.37%
29,LG Chem Ltd.,0.37%
30,"Pinduoduo, Inc. Sponsored ADR Class A",0.35%
31,Xiaomi Corp. Class B,0.35%
32,"Celltrion, Inc.",0.34%
33,Hindustan Unilever Limited,0.34%
34,ICICI Bank Limited,0.33%
35,Qatar National Bank QPSC,0.32%
36,"B3 SA - Brasil, Bolsa, Balcao",0.32%
37,PT Bank Central Asia Tbk,0.30%
38,Al Rajhi Bank,0.30%
39,America Movil SAB de CV Class L,0.30%
40,Saudi Basic Industries Corp.,0.30%
41,Wuxi Biologics (Cayman) Inc.,0.29%
42,CNOOC Limited,0.29%
43,Itau Unibanco Holding SA Pfd,0.29%
44,"New Oriental Education & Technology Group, Inc. Sponsored ADR",0.28%
45,"China Merchants Bank Co., Ltd. Class H",0.28%
46,Hyundai Motor Company,0.28%
47,"Yum China Holdings, Inc.",0.27%
48,"Samsung SDI Co., Ltd",0.27%
49,Petroleo Brasileiro SA Pfd,0.27%
50,"Kweichow Moutai Co., Ltd. Class A",0.26%
51,China Life Insurance Co. Ltd. Class H,0.25%
52,Kakao Corp.,0.24%
53,Bharti Airtel Limited,0.24%
54,MMC Norilsk Nickel PJSC,0.24%
55,Banco Bradesco SA Pfd,0.23%
56,Saudi Telecom Co.,0.22%
57,Petroleo Brasileiro SA,0.22%
58,National Commercial Bank CJSC,0.21%
59,China Resources Land Limited,0.20%
60,"Chunghwa Telecom Co., Ltd",0.19%
61,NOVATEK JSC Sponsored GDR RegS,0.19%
62,Wal-Mart de Mexico SAB de CV,0.19%
63,PT Bank Rakyat Indonesia (Persero) Tbk Class B,0.19%
64,Trip.com Group Ltd. Sponsored ADR,0.19%
65,"PTT Public Co., Ltd. NVDR",0.19%
66,NIO Inc. Sponsored ADR Class A,0.18%
67,"Delta Electronics, Inc.",0.18%
68,Sino Biopharmaceutical Limited,0.17%
69,"China Mengniu Dairy Co., Ltd.",0.17%
70,"LARGAN Precision Co., Ltd.",0.17%
71,Public Bank Bhd,0.17%
72,Axis Bank Limited,0.17%
73,ZTO Express (Cayman) Inc. Sponsored ADR Class A,0.17%
74,KB Financial Group Inc.,0.17%
75,POSCO,0.17%
76,AngloGold Ashanti Limited,0.17%
77,CP All Public Co. Ltd. NVDR,0.17%
78,ANTA Sports Products Ltd.,0.17%
79,LG Household & Health Care Ltd,0.17%
80,Geely Automobile Holdings Limited,0.16%
81,Sunac China Holdings Ltd.,0.16%
