,Name,Allocation
0,United States,91.93%
1,United Kingdom,1.79%
2,Canada,1.07%
3,Germany,1.06%
4,Macau,0.52%
5,France,0.50%
6,Mexico,0.47%
7,Italy,0.34%
8,Luxembourg,0.30%
9,Norway,0.23%
10,Austria,0.23%
11,Ireland,0.21%
12,Japan,0.19%
13,Australia,0.17%
14,Colombia,0.15%
15,Netherlands,0.15%
16,Peru,0.12%
17,Philippines,0.09%
18,Uruguay,0.08%
19,Panama,0.07%
20,Spain,0.07%
21,Finland,0.07%
22,Sweden,0.07%
23,Cayman Islands,0.04%
24,Hungary,0.04%
25,Bermuda,0.02%
26,Chile,0.01%
27,Belgium,0.00%
28,Singapore,0.00%
