,Name,Allocation
0,First American Funds Inc X Treasury Obligations Fund,9.75%
1,"Zscaler, Inc.",6.65%
2,"CrowdStrike Holdings, Inc. Class A",5.45%
3,"Twilio, Inc. Class A",5.34%
4,"Advanced Micro Devices, Inc.",5.15%
5,Datadog Inc Class A,5.15%
6,NVIDIA Corporation,4.81%
7,"Varonis Systems, Inc.",4.71%
8,"Okta, Inc. Class A",4.58%
9,Berkeley Lights Inc,4.38%
10,Elastic NV,4.12%
11,"Relay Therapeutics, Inc.",4.05%
12,"Amazon.com, Inc.",4.02%
13,"Schrodinger, Inc.",3.93%
14,"ServiceNow, Inc.",3.89%
15,"Guardant Health, Inc.",3.81%
16,"Anaplan, Inc.",3.80%
17,Alphabet Inc. Class C,3.44%
18,"salesforce.com, inc.",3.38%
19,Microsoft Corporation,3.33%
20,"Xilinx, Inc.",3.27%
21,"Slack Technologies, Inc. Class A",3.01%
22,U.S. Dollar,-0.02%
