,Name,Allocation
0,Chevron Corporation,7.32%
1,Valero Energy Corporation,6.50%
2,Exxon Mobil Corporation,6.43%
3,ConocoPhillips,6.29%
4,Marathon Petroleum Corporation,5.99%
5,Pioneer Natural Resources Company,4.62%
6,"Williams Companies, Inc.",4.45%
7,Baker Hughes Company Class A,4.38%
8,Schlumberger NV,4.29%
9,"EOG Resources, Inc.",3.88%
10,Hess Corporation,3.58%
11,"ONEOK, Inc.",3.19%
12,Concho Resources Inc.,2.96%
13,"Cheniere Energy, Inc.",2.90%
14,Phillips 66,2.82%
15,Kinder Morgan Inc Class P,2.82%
16,Cabot Oil & Gas Corporation,2.42%
17,"Parsley Energy, Inc. Class A",2.42%
18,Halliburton Company,2.25%
19,"Noble Energy, Inc.",2.07%
20,Marathon Oil Corporation,2.07%
21,Devon Energy Corporation,2.01%
22,"Diamondback Energy, Inc.",1.94%
23,Apache Corporation,1.93%
24,HollyFrontier Corporation,1.92%
25,Occidental Petroleum Corporation,1.84%
26,"National Oilwell Varco, Inc.",1.41%
27,"WPX Energy, Inc.",1.31%
28,TechnipFMC Plc,1.03%
29,Cimarex Energy Co.,0.97%
30,Targa Resources Corp.,0.75%
31,"Helmerich & Payne, Inc.",0.57%
32,"Continental Resources, Inc.",0.52%
33,State Street Institutional Investment Trust US Government Money Market Fund Institutional,0.13%
34,U.S. Dollar,0.03%
