,Name,Allocation
0,Apple Inc.,4.65%
1,Procter & Gamble Company,3.77%
2,"Home Depot, Inc.",3.70%
3,Pfizer Inc.,3.65%
4,"NIKE, Inc. Class B",3.61%
5,Microsoft Corporation,3.60%
6,Caterpillar Inc.,3.56%
7,McDonald's Corporation,3.55%
8,Walmart Inc.,3.54%
9,"Merck & Co., Inc.",3.53%
10,Walt Disney Company,3.50%
11,UnitedHealth Group Incorporated,3.49%
12,Johnson & Johnson,3.41%
13,Visa Inc. Class A,3.37%
14,"Dow, Inc.",3.35%
15,3M Company,3.31%
16,Verizon Communications Inc.,3.31%
17,Coca-Cola Company,3.29%
18,International Business Machines Corporation,3.20%
19,"Goldman Sachs Group, Inc.",3.18%
20,"Travelers Companies, Inc.",3.13%
21,JPMorgan Chase & Co.,3.09%
22,Walgreens Boots Alliance Inc,3.02%
23,American Express Company,3.00%
24,"Cisco Systems, Inc.",2.97%
25,Raytheon Technologies Corporation,2.92%
26,Chevron Corporation,2.92%
27,Boeing Company,2.80%
28,Exxon Mobil Corporation,2.76%
29,Intel Corporation,2.63%
30,U.S. Dollar,0.19%
