,Name,Allocation
0,Ally Financial Inc,1.67%
1,Royal Caribbean Group,1.66%
2,"Best Buy Co., Inc.",1.60%
3,Comerica Incorporated,1.56%
4,Owens Corning,1.55%
5,"Steel Dynamics, Inc.",1.54%
6,Cummins Inc.,1.48%
7,Lam Research Corporation,1.42%
8,UGI Corporation,1.42%
9,HP Inc.,1.40%
10,Morgan Stanley,1.38%
11,Celanese Corporation,1.38%
12,LyondellBasell Industries NV,1.37%
13,Snap-on Incorporated,1.36%
14,Robert Half International Inc.,1.36%
15,Omnicom Group Inc,1.33%
16,International Paper Company,1.32%
17,Parker-Hannifin Corporation,1.30%
18,Walgreens Boots Alliance Inc,1.29%
19,BorgWarner Inc.,1.29%
20,Molson Coors Beverage Company Class B,1.28%
21,Citigroup Inc.,1.27%
22,CVS Health Corporation,1.25%
23,Sysco Corporation,1.24%
24,DTE Energy Company,1.24%
25,AES Corporation,1.24%
26,"Cardinal Health, Inc.",1.23%
27,Exelon Corporation,1.20%
28,"Prudential Financial, Inc.",1.18%
29,OGE Energy Corp.,1.16%
30,"Franklin Resources, Inc.",1.15%
31,"Gilead Sciences, Inc.",1.15%
32,"Citizens Financial Group, Inc.",1.14%
33,NortonLifeLock Inc.,1.14%
34,"AbbVie, Inc.",1.13%
35,"Zions Bancorporation, N.A.",1.12%
36,Oracle Corporation,1.10%
37,Lincoln National Corporation,1.08%
38,"Goldman Sachs Group, Inc.",1.07%
39,"Applied Materials, Inc.",1.07%
40,Edison International,1.06%
41,KeyCorp,1.06%
42,Regions Financial Corporation,1.05%
43,Schlumberger NV,1.05%
44,Hewlett Packard Enterprise Co.,1.05%
45,M&T Bank Corporation,1.04%
46,"Fortune Brands Home & Security, Inc.",1.03%
47,"Expedia Group, Inc.",1.02%
48,A. O. Smith Corporation,1.01%
49,Ingredion Incorporated,0.99%
50,Valero Energy Corporation,0.95%
51,"Home Depot, Inc.",0.94%
52,AmerisourceBergen Corporation,0.92%
53,International Business Machines Corporation,0.92%
54,Masco Corporation,0.90%
55,J.M. Smucker Company,0.90%
56,Nucor Corporation,0.89%
57,"Ameriprise Financial, Inc.",0.89%
58,Bank of New York Mellon Corporation,0.88%
59,"PPG Industries, Inc.",0.86%
60,Amgen Inc.,0.86%
61,"Skyworks Solutions, Inc.",0.84%
62,"Lowe's Companies, Inc.",0.84%
63,Sempra Energy,0.83%
64,Quest Diagnostics Incorporated,0.83%
65,"Church & Dwight Co., Inc.",0.82%
66,Lennox International Inc.,0.82%
67,"Juniper Networks, Inc.",0.81%
68,"PNC Financial Services Group, Inc.",0.80%
69,Kroger Co.,0.79%
70,"General Mills, Inc.",0.79%
71,Texas Instruments Incorporated,0.79%
72,Apple Inc.,0.78%
73,ConocoPhillips,0.78%
74,Honeywell International Inc.,0.78%
75,"ONEOK, Inc.",0.78%
76,Atmos Energy Corporation,0.76%
77,Allegion PLC,0.76%
78,Tractor Supply Company,0.75%
79,Exxon Mobil Corporation,0.73%
80,Campbell Soup Company,0.73%
81,"Voya Financial, Inc.",0.71%
82,Target Corporation,0.71%
83,Mosaic Company,0.71%
84,Baker Hughes Company Class A,0.70%
85,Cintas Corporation,0.70%
86,"Huntington Ingalls Industries, Inc.",0.69%
87,American Express Company,0.64%
88,"Expeditors International of Washington, Inc.",0.63%
89,Chevron Corporation,0.61%
90,Allstate Corporation,0.61%
91,State Street Corporation,0.60%
92,"American Electric Power Company, Inc.",0.60%
93,"NextEra Energy, Inc.",0.58%
94,"American Water Works Company, Inc.",0.55%
95,Walt Disney Company,0.54%
96,Northrop Grumman Corporation,0.48%
97,Perrigo Co. Plc,0.48%
98,Phillips 66,0.45%
99,Goldman Sachs Trust Financial Square Treasury Instruments Fund Service,0.45%
100,FirstEnergy Corp.,0.38%
