,Name,Allocation
0,Apple Inc.,3.66%
1,"Amazon.com, Inc.",3.46%
2,Microsoft Corporation,3.31%
3,"Square, Inc. Class A",3.15%
4,Alphabet Inc. Class A,2.90%
5,Tesla Inc,2.43%
6,"Enphase Energy, Inc.",2.41%
7,Walt Disney Company,2.26%
8,"Rockwell Automation, Inc.",2.15%
9,Abbott Laboratories,2.14%
10,NVIDIA Corporation,2.00%
11,Mastercard Incorporated Class A,1.99%
12,Adobe Inc.,1.89%
13,"United Parcel Service, Inc. Class B",1.80%
14,"W.W. Grainger, Inc.",1.79%
15,Costco Wholesale Corporation,1.77%
16,Electronic Arts Inc.,1.69%
17,"Prologis, Inc.",1.68%
18,"Netflix, Inc.",1.62%
19,MSCI Inc. Class A,1.58%
20,Verizon Communications Inc.,1.54%
21,"Regeneron Pharmaceuticals, Inc.",1.54%
22,"NIKE, Inc. Class B",1.52%
23,Clorox Company,1.50%
24,"Beyond Meat, Inc.",1.50%
25,Lam Research Corporation,1.49%
26,UnitedHealth Group Incorporated,1.49%
27,JPMorgan Chase & Co.,1.46%
28,"PepsiCo, Inc.",1.44%
29,AmerisourceBergen Corporation,1.43%
30,PayPal Holdings Inc,1.42%
31,"S&P Global, Inc.",1.38%
32,"Uber Technologies, Inc.",1.36%
33,Moody's Corporation,1.31%
34,"BlackRock, Inc.",1.31%
35,Booking Holdings Inc.,1.27%
36,Tractor Supply Company,1.25%
37,QUALCOMM Incorporated,1.22%
38,Starbucks Corporation,1.21%
39,International Flavors & Fragrances Inc.,1.20%
40,Eversource Energy,1.18%
41,"Citrix Systems, Inc.",1.17%
42,"Home Depot, Inc.",1.09%
43,"salesforce.com, inc.",0.98%
44,Intuit Inc.,0.97%
45,Target Corporation,0.97%
46,Sysco Corporation,0.94%
47,Baxter International Inc.,0.93%
48,Colgate-Palmolive Company,0.92%
49,"AbbVie, Inc.",0.91%
50,"Merck & Co., Inc.",0.89%
51,First American Funds Inc X Treasury Obligations Fund,0.89%
52,"VeriSign, Inc.",0.87%
53,Ball Corporation,0.87%
54,Visa Inc. Class A,0.83%
55,Accenture Plc Class A,0.78%
56,Edison International,0.75%
57,"Twitter, Inc.",0.72%
58,Amgen Inc.,0.72%
59,"Goldman Sachs Group, Inc.",0.72%
60,American Express Company,0.72%
61,Illinois Tool Works Inc.,0.69%
62,Johnson & Johnson,0.66%
63,"Gilead Sciences, Inc.",0.66%
64,"VMware, Inc. Class A",0.65%
65,Bristol-Myers Squibb Company,0.63%
66,"Varian Medical Systems, Inc.",0.61%
67,J.M. Smucker Company,0.56%
68,"Expeditors International of Washington, Inc.",0.53%
69,"Iron Mountain, Inc.",0.52%
70,"Nasdaq, Inc.",0.49%
71,Union Pacific Corporation,0.48%
72,Allstate Corporation,0.44%
73,"Cardinal Health, Inc.",0.42%
74,"CBRE Group, Inc. Class A",0.28%
75,U.S. Dollar,0.03%
