,Name,Allocation
0,Legal & General Group Plc,5.90%
1,Aegon NV,5.67%
2,Standard Life Aberdeen PLC,5.59%
3,UBS Group AG,4.72%
4,Royal Dutch Shell Plc Class B,4.41%
5,NN Group N.V.,4.36%
6,Deutsche Post AG,4.05%
7,Bayerische Motoren Werke AG Pref,3.96%
8,Telecom Italia Rsp,3.93%
9,Swiss Life Holding AG,3.37%
10,Pandora A/S,3.28%
11,Porsche Automobil Holding SE Pref,3.26%
12,SSE plc,3.21%
13,TAG Immobilien AG,3.18%
14,Total SE,3.16%
15,BASF SE,3.06%
16,LafargeHolcim Ltd.,3.00%
17,Publicis Groupe SA,2.85%
18,GlaxoSmithKline plc,2.82%
19,Nokian Renkaat Oyj,2.79%
20,Snam S.p.A.,2.74%
21,Evonik Industries AG,2.63%
22,Klepierre SA,2.53%
23,Fortum Oyj,2.52%
24,Proximus SA de droit public,2.40%
25,Assicurazioni Generali S.p.A.,2.34%
26,Allianz SE,2.31%
27,Swiss Re AG,2.15%
28,Zurich Insurance Group Ltd,2.10%
29,Covivio SA,1.72%
30,Morgan Stanley Institutional Liquidity Funds treasury Portfolio Institutional,0.04%
31,U.S. Dollar,-0.02%
