,Name,Allocation
0,"D.R. Horton, Inc.",15.27%
1,Lennar Corporation Class A,13.07%
2,"NVR, Inc.",8.75%
3,"PulteGroup, Inc.",7.18%
4,"Lowe's Companies, Inc.",4.46%
5,Sherwin-Williams Company,4.17%
6,"Home Depot, Inc.",3.99%
7,TopBuild Corp.,3.14%
8,"Toll Brothers, Inc.",3.09%
9,Masco Corporation,3.08%
10,"Fortune Brands Home & Security, Inc.",2.37%
11,Meritage Homes Corporation,2.22%
12,Taylor Morrison Home Corporation,2.00%
13,KB Home,1.98%
14,Lennox International Inc.,1.92%
15,"Trex Company, Inc.",1.72%
16,"Watsco, Inc.",1.56%
17,"LGI Homes, Inc.",1.53%
18,Owens Corning,1.46%
19,TRI Pointe Group Inc,1.43%
20,"M.D.C. Holdings, Inc.",1.40%
21,"Installed Building Products, Inc.",1.12%
22,"Floor & Decor Holdings, Inc. Class A",1.10%
23,"Mohawk Industries, Inc.",1.07%
24,"Cavco Industries, Inc.",1.05%
25,"Leggett & Platt, Incorporated",1.05%
26,Skyline Champion Corp.,0.91%
27,"M/I Homes, Inc.",0.80%
28,"Simpson Manufacturing Co., Inc.",0.78%
29,"UFP Industries, Inc.",0.75%
30,Louisiana-Pacific Corporation,0.75%
31,"Century Communities, Inc.",0.68%
32,Eagle Materials Inc.,0.68%
33,"Builders FirstSource, Inc.",0.66%
34,Lennar Corporation Class B,0.58%
35,Masonite International Corp.,0.45%
36,"Beacon Roofing Supply, Inc.",0.43%
37,"JELD-WEN Holding, Inc.",0.29%
38,American Woodmark Corporation,0.28%
39,"Beazer Homes USA, Inc.",0.23%
40,"PGT Innovations, Inc.",0.22%
41,"Lumber Liquidators Holdings, Inc.",0.16%
42,Quanex Building Products Corporation,0.11%
43,Ethan Allen Interiors Inc.,0.07%
44,MUTUAL FUND (OTHER),0.02%
45,U.S. Dollar,0.00%
