Date,Fundflow
2019-10-07, 0.0
2019-10-08, 0.0
2019-10-09, 0.0
2019-10-10, 0.00280411
2019-10-13, 0.0
2019-10-14, 0.0
2019-10-15, 0.0
2019-10-16, 0.0
2019-10-17, 0.0
2019-10-20, 0.0
2019-10-21, 0.0
2019-10-22, 0.0
2019-10-23, 0.00282265
2019-10-24, 0.0
2019-10-27, 0.0
2019-10-28, 0.0
2019-10-29, 0.0
2019-10-30, 0.0
2019-10-31, 0.0
2019-11-03, 0.0
2019-11-04, 0.0
2019-11-05, 0.0
2019-11-06, 0.0
2019-11-07, 0.0
2019-11-10, 0.0
2019-11-11, 0.0
2019-11-12, 0.0
2019-11-13, 0.0
2019-11-14, 0.0
2019-11-17, 0.00288567
2019-11-18, 0.0
2019-11-19, 0.0
2019-11-20, 0.0
2019-11-21, 0.0
2019-11-24, 0.0
2019-11-25, 0.0
2019-11-26, 0.0
2019-11-28, 0.0
2019-12-01, 0.0
2019-12-02, 0.004328595
2019-12-03, 0.0
2019-12-04, 0.0
2019-12-05, 0.0
2019-12-08, 0.0290753
2019-12-09, -0.029032
2019-12-10, 0.0
2019-12-11, 0.00437217
2019-12-12, 0.0
2019-12-15, 0.0
2019-12-16, 0.0
2019-12-17, 0.0
2019-12-18, 0.00291531
2019-12-19, 0.0
2019-12-22, 0.004398255
2019-12-23, 0.0
2019-12-25, 0.0
2019-12-26, 0.0
2019-12-29, 0.0
2019-12-30, 0.0
2020-01-01, 0.0
2020-01-02, 0.0
2020-01-05, 0.00433224
2020-01-06, 0.00144315
2020-01-07, 0.0
2020-01-08, 0.001440105
2020-01-09, 0.0
2020-01-12, 0.0
2020-01-13, 0.0
2020-01-14, 0.00290816
2020-01-15, 0.0
2020-01-16, 0.0
2020-01-20, 0.0
2020-01-21, 0.0
2020-01-22, 0.00293929
2020-01-23, 0.0
2020-01-26, 0.00147206
2020-01-27, 0.0
2020-01-28, 0.0
2020-01-29, 0.0
2020-01-30, 0.0
2020-02-02, 0.0029397
2020-02-03, 0.0
2020-02-04, 0.00148013
2020-02-05, 0.00890883
2020-02-06, 0.001488985
2020-02-09, 0.00447315
2020-02-10, 0.00300355
2020-02-11, 0.0
2020-02-12, 0.0
2020-02-13, 0.001502145
2020-02-17, 0.0
2020-02-18, 0.0
2020-02-19, 0.004532415
2020-02-20, 0.00302195
2020-02-23, 0.0
2020-02-24, 0.0
2020-02-25, 0.001469415
2020-02-26, 0.00292804
2020-02-27, 0.00286482
2020-03-01, 0.0058086
2020-03-02, 0.0
2020-03-03, 0.00293735
2020-03-04, 0.00299677
2020-03-05, 0.001486465
2020-03-08, 0.00302128
2020-03-09, 0.01057448
2020-03-10, 0.01057448
2020-03-11, 0.0
2020-03-12, 0.00291072
2020-03-15, 0.00285529
