Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20201203|A|82067|954|400577|B,Q,N
20201203|AA|652011|1263|1789328|B,Q,N
20201203|AAA|42|0|42|Q,N
20201203|AAAU|33230|0|67833|B,Q,N
20201203|AACG|23193|0|42155|Q,N
20201203|AACQ|10528|0|22403|Q,N
20201203|AACQU|1607|0|3606|Q
20201203|AACQW|9726|0|21906|Q,N
20201203|AADR|503|0|1083|Q
20201203|AAIC|57441|914|112144|Q,N
20201203|AAICpB|100|0|100|Q
20201203|AAICpC|1000|0|2000|N
20201203|AAL|37395128|256214|99531833|B,Q,N
20201203|AAMC|401|0|3314|Q
20201203|AAME|65|0|1069|Q,N
20201203|AAN|133631|1353|752821|B,Q,N
20201203|AAOI|93850|537|170975|B,Q,N
20201203|AAON|20109|95|31438|Q,N
20201203|AAP|84981|104|171530|Q,N
20201203|AAPL|11791719|53187|31981679|B,Q,N
20201203|AAT|18556|0|42982|Q,N
20201203|AAU|659932|54536|1229690|B,Q,N
20201203|AAWW|130248|0|221081|B,Q,N
20201203|AAXJ|131069|0|223711|Q,N
20201203|AAXN|30590|5641|81490|B,Q,N
20201203|AB|102208|400|225249|B,Q,N
20201203|ABB|212401|96|350720|B,Q,N
20201203|ABBV|699014|5939|1598342|B,Q,N
20201203|ABC|86045|0|218880|Q,N
20201203|ABCB|25239|0|78790|B,Q,N
20201203|ABCM|11703|0|19361|Q,N
20201203|ABEO|599850|2108|914988|B,Q,N
20201203|ABEQ|19316|0|20180|Q
20201203|ABEV|3705203|23027|7610825|B,Q,N
20201203|ABG|38602|0|51701|B,Q,N
20201203|ABIO|53544|1200|118144|Q,N
20201203|ABM|16024|873|26583|Q,N
20201203|ABMD|17901|100|29078|B,Q,N
20201203|ABR|159663|0|341678|B,Q,N
20201203|ABRpA|140|0|1468|Q,N
20201203|ABRpB|400|0|500|N
20201203|ABRpC|1925|0|2770|Q,N
20201203|ABST|45834|0|90796|Q,N
20201203|ABT|235086|16419|829979|B,Q,N
20201203|ABTX|3866|0|4320|Q,N
20201203|ABUS|303260|2101|873449|B,Q,N
20201203|AC|1674|0|1692|Q,N
20201203|ACA|11549|0|23962|B,Q,N
20201203|ACACU|1300|0|4547|Q
20201203|ACAD|54489|0|345084|B,Q,N
20201203|ACAM|46180|0|83948|Q,N
20201203|ACAMW|23189|1660|28645|Q,N
20201203|ACB|17102387|202834|31558144|B,Q,N
20201203|ACBI|3682|1100|8318|Q,N
20201203|ACC|164762|0|537891|B,Q,N
20201203|ACCD|20975|43|59000|Q,N
20201203|ACCO|69204|617|127465|Q,N
20201203|ACEL|33428|15600|65532|Q,N
20201203|ACER|3561|0|25421|Q,N
20201203|ACES|44796|0|60202|Q,N
20201203|ACET|6032|0|21151|B,Q,N
20201203|ACEV|10|0|1121|Q
20201203|ACEVW|2012|0|2812|Q,N
20201203|ACGL|213308|1032|412302|B,Q,N
20201203|ACGLO|6485|4196|10317|Q,N
20201203|ACGLP|6207|1014|10926|Q,N
20201203|ACH|9699|900|111378|B,Q,N
20201203|ACHC|46274|100|212776|Q,N
20201203|ACHV|368800|69140|607026|B,Q,N
20201203|ACI|557295|2186|987409|Q,N
20201203|ACIA|427893|22|553644|Q,N
20201203|ACIC/U|1200|0|1500|Q
20201203|ACIO|48117|0|54207|Q,N
20201203|ACIU|9156|0|17947|Q,N
20201203|ACIW|224079|0|660462|B,Q,N
20201203|ACLS|23677|0|62279|Q,N
20201203|ACM|240771|0|978231|B,Q,N
20201203|ACMR|19363|0|61729|B,Q,N
20201203|ACN|137133|0|324657|B,Q,N
20201203|ACNB|963|0|1234|Q,N
20201203|ACND|1|0|706|N
20201203|ACOR|1275317|3000|2467088|B,Q,N
20201203|ACP|30184|50|65116|Q,N
20201203|ACRE|50852|0|157967|Q,N
20201203|ACRS|19929|0|86185|Q,N
20201203|ACRX|285150|739|478555|Q,N
20201203|ACSG|8|0|8|Q
20201203|ACSI|48|0|498|Q
20201203|ACST|3979339|65865|7207641|B,Q,N
20201203|ACTC|37879|0|43541|Q,N
20201203|ACTCU|3001|0|10701|Q,N
20201203|ACTCW|28542|1640|31743|Q,N
20201203|ACTG|28092|200|78967|Q,N
20201203|ACTV|7874|0|12907|Q
20201203|ACU|1986|0|8461|Q,N
20201203|ACV|9889|0|17336|Q,N
20201203|ACVF|1292|0|1294|Q,N
20201203|ACWF|40|0|1421|Q
20201203|ACWI|470369|0|604065|B,Q,N
20201203|ACWV|31069|0|139387|Q,N
20201203|ACWX|161677|1857|416504|Q,N
20201203|ACY|6301|0|7837|B,Q,N
20201203|ADAP|321480|0|567044|B,Q,N
20201203|ADBE|245878|321|727067|B,Q,N
20201203|ADC|83036|0|351590|B,Q,N
20201203|ADCT|57522|0|146940|B,Q,N
20201203|ADES|9295|150|19619|Q,N
20201203|ADI|162306|3|476083|B,Q,N
20201203|ADIL|72041|1895|238436|B,Q,N
20201203|ADILW|18|0|18|N
20201203|ADM|132818|393|410408|B,Q,N
20201203|ADMA|307343|6520|1088746|B,Q,N
