Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20201229|A|93093|300|254511|B,Q,N
20201229|AA|484860|0|1561116|B,Q,N
20201229|AAA|801|0|802|Q
20201229|AAAU|37768|0|69311|B,Q,N
20201229|AACG|41184|0|96961|B,Q,N
20201229|AACQ|259467|3700|1017841|B,Q,N
20201229|AACQU|3507|0|26941|B,Q
20201229|AACQW|77987|0|224630|Q,N
20201229|AADR|3252|0|9152|Q
20201229|AAIC|39812|21|78029|Q,N
20201229|AAICpC|644|0|1217|Q,N
20201229|AAL|9570934|43413|26889141|B,Q,N
20201229|AAMC|3789|0|6386|Q,N
20201229|AAME|217|0|654|Q
20201229|AAN|62522|0|256679|B,Q,N
20201229|AAOI|222780|2103|410695|B,Q,N
20201229|AAON|30618|0|56770|Q,N
20201229|AAP|46338|4|154063|B,Q,N
20201229|AAPL|24526826|124566|64802734|B,Q,N
20201229|AAT|10817|0|18168|B,Q,N
20201229|AAU|395165|19567|888880|B,Q,N
20201229|AAWW|84245|56|139812|B,Q,N
20201229|AAXJ|161182|0|266412|Q,N
20201229|AAXN|60419|740|231598|B,Q,N
20201229|AB|46232|200|110230|Q,N
20201229|ABB|188172|379|273444|B,Q,N
20201229|ABBV|626161|7606|1334073|B,Q,N
20201229|ABC|114175|218|202950|B,Q,N
20201229|ABCB|22670|0|61692|Q,N
20201229|ABCL|439317|0|781594|B,Q,N
20201229|ABCM|213378|0|250797|B,Q,N
20201229|ABEO|918873|2849|1362235|B,Q,N
20201229|ABEQ|15714|0|15814|Q,N
20201229|ABEV|2308026|300|5127548|B,Q,N
20201229|ABG|7198|0|21207|Q,N
20201229|ABIO|139816|410|296368|B,Q,N
20201229|ABM|10477|3|41288|Q,N
20201229|ABMD|85793|0|130409|B,Q,N
20201229|ABNB|1718632|8358|2880247|B,Q,N
20201229|ABR|160466|2811|307301|B,Q,N
20201229|ABRpA|1416|0|2981|Q,N
20201229|ABRpC|1166|0|2021|Q,N
20201229|ABST|21653|2100|32181|Q,N
20201229|ABT|211205|692|788965|B,Q,N
20201229|ABTX|2276|0|6192|Q,N
20201229|ABUS|639891|9979|1521412|B,Q,N
20201229|AC|114|0|376|Q,N
20201229|ACA|17704|0|35671|Q,N
20201229|ACAC|21500|0|35865|B,Q,N
20201229|ACACU|1881|0|51068|Q,N
20201229|ACACW|7007|0|27100|Q,N
20201229|ACAD|80639|611|169353|B,Q,N
20201229|ACAM|961758|1813|3304153|B,Q,N
20201229|ACAMU|432|0|967|Q,N
20201229|ACAMW|119119|2369|192897|Q,N
20201229|ACB|2932855|51280|5773649|B,Q,N
20201229|ACBI|2626|0|9729|Q,N
20201229|ACC|65207|300|170916|Q,N
20201229|ACCD|206241|4141|279513|B,Q,N
20201229|ACCO|22932|112|73677|B,Q,N
20201229|ACEL|25321|600|71308|Q,N
20201229|ACER|61988|200|90332|Q,N
20201229|ACES|17999|0|100947|B,Q,N
20201229|ACET|6712|0|15002|Q,N
20201229|ACEV|26257|0|48745|Q,N
20201229|ACEVU|3300|0|3900|Q
20201229|ACEVW|7066|99|8984|Q,N
20201229|ACGL|187549|0|270886|Q,N
20201229|ACGLO|2252|0|7776|B,Q,N
20201229|ACGLP|9011|0|14779|Q,N
20201229|ACH|4947|1800|15745|Q,N
20201229|ACHC|21448|0|50451|B,Q,N
20201229|ACHV|45694|299|109345|B,Q,N
20201229|ACI|596624|4096|1729184|B,Q,N
20201229|ACIA|17368|0|88686|B,Q,N
20201229|ACIC|50925|0|60453|B,Q,N
20201229|ACIC/WS|4400|0|32491|Q,N
20201229|ACIO|21083|0|24294|Q,N
20201229|ACIU|228005|0|263840|Q,N
20201229|ACIW|24249|111|86590|B,Q,N
20201229|ACKIU|36506|0|85688|B,Q,N
20201229|ACLS|27001|2000|54812|Q,N
20201229|ACM|91236|0|156558|Q,N
20201229|ACMR|30256|0|48873|B,Q,N
20201229|ACN|115047|0|257380|B,Q,N
20201229|ACNB|3021|0|6019|Q,N
20201229|ACND|16637|0|118210|Q,N
20201229|ACND/WS|7946|0|16594|Q,N
20201229|ACOR|578224|21217|932083|B,Q,N
20201229|ACP|29257|0|56385|Q,N
20201229|ACRE|80679|0|128899|B,Q,N
20201229|ACRS|86251|14215|202045|Q,N
20201229|ACRX|965893|1667|1859128|B,Q,N
20201229|ACSG|170|0|175|Q,N
20201229|ACSI|2|0|78|Q
20201229|ACST|4515394|68845|10226734|B,Q,N
20201229|ACTC|63852|0|256609|Q,N
20201229|ACTCU|15602|0|42751|B,Q,N
20201229|ACTCW|27963|1397|65584|Q,N
20201229|ACTG|41713|0|165335|B,Q,N
20201229|ACTV|9002|0|15119|Q
20201229|ACU|7427|0|12858|B,Q,N
20201229|ACV|2293|0|15637|Q,N
20201229|ACVF|1020|0|1028|Q,N
20201229|ACWF|2441|0|3588|Q,N
20201229|ACWI|817562|703|1168287|B,Q,N
20201229|ACWV|20395|0|125623|Q,N
20201229|ACWX|176457|0|355348|Q,N
20201229|ACY|747983|50944|1572003|B,Q,N
20201229|ADAP|211439|1400|503503|B,Q,N
20201229|ADBE|161158|0|358973|B,Q,N
20201229|ADC|58135|0|98737|Q,N
20201229|ADCT|37540|0|58829|Q,N
20201229|ADES|15589|100|34337|B,Q,N
20201229|ADI|198284|400|316790|B,Q,N
20201229|ADIL|132031|0|298443|Q,N
20201229|ADILW|700|0|700|Q
20201229|ADM|179956|0|338914|B,Q,N
20201229|ADMA|1335612|17737|2482932|B,Q,N
20201229|ADME|11570|0|20952|Q,N
20201229|ADMP|655864|10500|1359693|B,Q,N
20201229|ADMS|38317|0|61401|Q,N
20201229|ADNT|44488|0|92261|Q,N
20201229|ADOC|61|0|1296|Q,N
20201229|ADOCR|6847|0|6847|Q,N
20201229|ADOCW|88950|12290|141841|Q,N
20201229|ADP|68154|210|159645|B,Q,N
20201229|ADPT|143731|0|291081|B,Q,N
20201229|ADRE|3057|0|13328|B,Q,N
20201229|ADS|105348|237|211212|B,Q,N
20201229|ADSK|57256|0|180075|B,Q,N
20201229|ADT|262110|11216|1133836|B,Q,N
20201229|ADTN|84868|0|145757|B,Q,N
20201229|ADTX|75416|50|269371|B,Q,N
20201229|ADUS|16177|329|34502|Q,N
20201229|ADV|118080|0|252773|B,Q,N
20201229|ADVM|127309|0|237584|Q,N
20201229|ADVWW|2198|0|81255|Q,N
20201229|ADX|60940|1439|127968|B,Q,N
20201229|ADXN|5255|442|12774|B,Q,N
20201229|ADXS|1716654|18968|3202985|Q,N
20201229|AE|751|0|1041|Q
20201229|AEB|5549|0|8917|Q,N
20201229|AEE|56574|223|114608|B,Q,N
20201229|AEF|28328|0|54207|B,Q,N
20201229|AEFC|4764|2003|10036|Q,N
20201229|AEG|171320|525|1724300|Q,N
20201229|AEGN|3911|0|9811|Q,N
20201229|AEHL|158542|100|339837|B,Q,N
20201229|AEHR|18834|0|72375|B,Q,N
20201229|AEIS|13437|161|32154|B,Q,N
20201229|AEL|31444|185|84495|Q,N
20201229|AELpA|3809|0|5051|Q,N
20201229|AELpB|1883|0|2641|Q,N
20201229|AEM|112793|1437|175842|B,Q,N
20201229|AEMD|117376|0|220612|Q,N
20201229|AENZ|101|0|203|Q,N
20201229|AEO|579308|169|1048950|B,Q,N
20201229|AEP|165584|194|400997|B,Q,N
20201229|AEPPL|3395|0|4680|Q
20201229|AEPPZ|1490|0|2191|Q
20201229|AER|129762|0|403859|B,Q,N
20201229|AERI|97442|1100|189252|Q,N
20201229|AES|356772|1344|708857|B,Q,N
20201229|AESE|275035|25665|619697|B,Q,N
20201229|AESR|70|0|1509|Q
20201229|AEY|39835|0|117537|B,Q,N
20201229|AEYE|5743|0|21143|Q,N
20201229|AEZS|642143|4549|1671419|B,Q,N
20201229|AFB|6880|0|12008|Q,N
20201229|AFC|1516|0|9906|Q
20201229|AFG|17028|0|34779|Q,N
20201229|AFGB|7137|0|7748|Q,N
20201229|AFGC|408|0|3042|Q,N
20201229|AFGD|345|344|560|Q
20201229|AFGE|94|0|183|Q
20201229|AFI|41885|1282|131773|B,Q,N
20201229|AFIB|13294|0|24360|Q,N
20201229|AFIF|3743|0|6138|Q
20201229|AFIN|113712|701|232625|B,Q,N
20201229|AFINO|18491|600|32146|Q,N
20201229|AFINP|2272|0|8257|Q,N
20201229|AFK|4208|0|10034|B,Q,N
20201229|AFL|125988|757|409112|B,Q,N
20201229|AFLG|3|0|23|Q
20201229|AFMD|110158|200|374118|B,Q,N
20201229|AFT|8725|0|28541|Q,N
20201229|AFTY|418|0|869|N
