Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20201127|A|135880|83|257078|Q,N
20201127|AA|281387|12771|843948|B,Q,N
20201127|AAAU|65207|0|230948|B,Q,N
20201127|AACG|2584|0|18331|B,Q,N
20201127|AACQ|10443|0|19724|Q,N
20201127|AACQU|1065|0|4844|Q
20201127|AACQW|24725|0|41379|Q,N
20201127|AADR|973|0|1257|Q
20201127|AAIC|23951|400|60843|Q,N
20201127|AAICpB|25|0|234|Q
20201127|AAL|14268852|104677|38491256|B,Q,N
20201127|AAMC|295|0|620|Q,N
20201127|AAME|503|0|2832|Q,N
20201127|AAN|31517|100|56417|Q,N
20201127|AANw|267|0|400|Q,N
20201127|AAOI|98925|981|158916|B,Q,N
20201127|AAON|7158|0|12313|B,Q,N
20201127|AAP|82570|0|121905|B,Q,N
20201127|AAPL|7419772|58240|20446909|B,Q,N
20201127|AAT|4415|0|8320|Q,N
20201127|AAU|16741|15|135746|Q,N
20201127|AAWW|29392|0|47732|B,Q,N
20201127|AAXJ|103365|0|140215|Q,N
20201127|AAXN|38579|0|122442|B,Q,N
20201127|AB|36195|0|53040|B,Q,N
20201127|ABB|72585|0|209154|B,Q,N
20201127|ABBV|396564|2053|1019393|B,Q,N
20201127|ABC|38060|5|89479|B,Q,N
20201127|ABCB|29315|0|82873|Q,N
20201127|ABCM|6879|0|8600|B,Q,N
20201127|ABEO|1964711|96551|3243101|B,Q,N
20201127|ABEV|1725729|615|3012138|B,Q,N
20201127|ABG|7307|0|10434|B,Q,N
20201127|ABIO|142571|699|426636|B,Q,N
20201127|ABM|8818|0|16374|Q,N
20201127|ABMD|23882|0|34504|B,Q,N
20201127|ABR|62896|102|149603|B,Q,N
20201127|ABRpA|4|0|804|Q
20201127|ABRpC|100|0|100|N
20201127|ABST|3006|0|9781|B,Q,N
20201127|ABT|196972|4715|741704|B,Q,N
20201127|ABTX|3165|0|3868|B,Q,N
20201127|ABUS|970497|12073|3009068|B,Q,N
20201127|AC|252|0|530|Q,N
20201127|ACA|10485|0|21810|B,Q,N
20201127|ACACU|200|0|5715|Q,N
20201127|ACAD|28570|0|147652|Q,N
20201127|ACAM|290576|0|291463|B,Q,N
