Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20201113|A|86164|0|365624|B,Q,N
20201113|AA|697338|2139|1933671|B,Q,N
20201113|AAAU|344155|0|390287|Q,N
20201113|AACG|4091|1100|54642|Q,N
20201113|AACQ|27699|0|65230|B,Q,N
20201113|AACQU|2000|0|4500|N
20201113|AACQW|17878|0|38991|Q,N
20201113|AADR|1901|0|3229|Q
20201113|AAIC|10418|602|55594|Q,N
20201113|AAICpB|1900|0|2150|Q,N
20201113|AAICpC|826|0|1001|Q,N
20201113|AAL|9507689|70560|28963349|B,Q,N
20201113|AAMC|20|0|35|N
20201113|AAME|78|0|486|Q,N
20201113|AAN|34800|0|71619|Q,N
20201113|AAOI|153639|9648|268940|Q,N
20201113|AAON|32818|0|42120|B,Q,N
20201113|AAP|144745|0|264462|B,Q,N
20201113|AAPL|20341092|77588|34892074|B,Q,N
20201113|AAT|14200|0|320401|B,Q,N
20201113|AAU|118937|698|237710|B,Q,N
20201113|AAWW|130841|53200|272974|B,Q,N
20201113|AAXJ|108774|975|202438|Q,N
20201113|AAXN|49456|0|100391|B,Q,N
20201113|AB|88971|9180|138328|B,Q,N
20201113|ABB|107286|790|257501|B,Q,N
20201113|ABBV|839797|2550|1903643|B,Q,N
20201113|ABC|107944|0|194764|B,Q,N
20201113|ABCB|40811|500|73284|Q,N
20201113|ABCM|38296|0|40828|Q,N
20201113|ABEO|336035|6034|822632|B,Q,N
20201113|ABEQ|2758|0|2938|Q
20201113|ABEV|1897972|1800|5717281|B,Q,N
20201113|ABG|9429|0|16104|B,Q,N
20201113|ABIO|40043|791|99210|B,Q,N
20201113|ABM|15398|0|52517|B,Q,N
20201113|ABMD|21800|0|29683|B,Q,N
20201113|ABR|175250|4274|612987|B,Q,N
20201113|ABRpA|7192|0|11354|Q,N
20201113|ABRpC|896|0|7776|Q,N
20201113|ABST|8279|0|9138|Q,N
20201113|ABT|575486|2734|1309752|B,Q,N
20201113|ABTX|1586|0|4270|Q,N
20201113|ABUS|232084|4236|828090|Q,N
20201113|AC|740|0|2159|Q,N
20201113|ACA|15224|40|42285|B,Q,N
20201113|ACACU|28|0|19002|Q
20201113|ACAD|38371|115|145176|B,Q,N
20201113|ACAM|5663|0|8151|Q,N
20201113|ACAMW|2100|0|4200|Q
20201113|ACB|11823573|495618|22944509|B,Q,N
20201113|ACBI|4475|1500|24160|Q,N
20201113|ACC|77215|100|327628|Q,N
20201113|ACCD|24147|0|38459|B,Q,N
20201113|ACCO|74999|5429|214731|B,Q,N
20201113|ACEL|40501|0|101418|Q,N
20201113|ACER|28686|1229|49805|Q,N
20201113|ACES|22047|0|36123|Q,N
20201113|ACET|6669|0|18012|B,Q,N
20201113|ACEVW|822|0|822|Q,N
20201113|ACGL|128623|2183|239356|Q,N
20201113|ACGLO|2091|354|5121|Q,N
20201113|ACGLP|4739|923|9216|Q,N
20201113|ACH|10996|108|28300|B,Q,N
20201113|ACHC|33645|591|149396|B,Q,N
20201113|ACHV|114373|0|212652|B,Q,N
20201113|ACI|375879|231|666435|B,Q,N
20201113|ACIA|28064|0|185825|Q,N
20201113|ACIC/U|7000|0|25100|Q
20201113|ACIO|14352|0|18530|Q,N
20201113|ACIU|39781|0|70430|Q,N
20201113|ACIW|39975|0|155680|B,Q,N
20201113|ACLS|83346|546|191688|B,Q,N
20201113|ACM|339730|0|1279584|B,Q,N
20201113|ACMR|32587|0|76508|B,Q,N
20201113|ACN|182603|1951|408091|B,Q,N
20201113|ACNB|733|0|1815|Q,N
20201113|ACND|55|0|55|Q
20201113|ACOR|329521|600|624528|B,Q,N
20201113|ACP|49908|1434|94606|Q,N
20201113|ACRE|23179|0|45401|Q,N
20201113|ACRS|46000|4627|79075|B,Q,N
20201113|ACRX|159722|4435|388386|B,Q,N
20201113|ACSG|107|0|107|Q,N
20201113|ACST|814691|24611|1494347|Q,N
20201113|ACTCU|1200|0|1771|Q
20201113|ACTG|5830|0|37330|Q,N
20201113|ACTV|2061|0|2422|Q
20201113|ACU|107|0|2227|Q,N
20201113|ACV|8359|0|17594|Q,N
20201113|ACVF|1669|0|3424|Q,N
20201113|ACWF|771|0|1380|Q,N
20201113|ACWI|196221|1585|358999|B,Q,N
20201113|ACWV|11082|0|368958|Q,N
20201113|ACWX|481118|0|579756|B,Q,N
20201113|ACY|6475|52|8380|Q,N
20201113|ADAP|45648|873|294477|Q,N
20201113|ADBE|472841|103|955899|B,Q,N
20201113|ADC|33062|100|48964|Q,N
20201113|ADCT|37129|0|42871|Q,N
20201113|ADES|3123|0|27135|B,Q,N
20201113|ADFI|1|0|1|Q
20201113|ADI|194697|755|634892|B,Q,N
20201113|ADIL|31947|100|160706|B,Q,N
20201113|ADM|128409|138|396005|B,Q,N
20201113|ADMA|268152|1300|738085|B,Q,N
20201113|ADME|11962|0|12986|Q,N
20201113|ADMP|3658983|28723|6390296|B,Q,N
20201113|ADMS|45177|0|66492|B,Q,N
20201113|ADNT|74052|0|252634|Q,N
20201113|ADOCU|6383|0|11608|B,Q,N
20201113|ADP|110924|201|276210|B,Q,N
20201113|ADPT|60284|0|223943|B,Q,N
20201113|ADRE|17216|0|18955|Q,N
20201113|ADS|99848|0|224833|B,Q,N
20201113|ADSK|122915|3|430845|B,Q,N
20201113|ADT|416918|1015|1136384|B,Q,N
20201113|ADTN|43305|0|71643|Q,N
20201113|ADTX|126479|2922|274217|Q,N
20201113|ADUS|4724|0|12557|Q,N
20201113|ADV|683483|0|2071437|Q,N
20201113|ADVM|185813|800|378709|B,Q,N
20201113|ADVWW|1402|0|101940|Q,N
20201113|ADX|38141|100|79830|Q,N
20201113|ADXS|266413|6397|512704|Q,N
20201113|AE|934|54|1495|Q
20201113|AEB|253|0|2392|Q
20201113|AEE|126652|400|495795|Q,N
20201113|AEF|3400|1500|244201|Q,N
20201113|AEFC|1239|0|8075|Q
20201113|AEG|205248|400|473087|B,Q,N
20201113|AEGN|8207|0|15771|Q,N
20201113|AEHL|48227|95|87625|B,Q,N
20201113|AEHR|37667|0|83445|Q,N
20201113|AEIS|22951|0|41064|Q,N
20201113|AEL|55045|0|140972|B,Q,N
20201113|AELpA|2695|0|5760|Q,N
20201113|AELpB|3858|1000|7755|Q,N
20201113|AEM|115345|0|178699|B,Q,N
20201113|AEMD|36995|0|71627|B,Q,N
20201113|AENZ|300|0|510|Q,N
20201113|AEO|1587877|520201|2820039|Q,N
20201113|AEP|222239|769|562586|B,Q,N
20201113|AEPPL|6878|1380|30327|Q,N
20201113|AEPPZ|997|890|63450|Q
20201113|AER|232909|765|695020|B,Q,N
20201113|AERI|55736|0|122401|B,Q,N
20201113|AES|246431|664|1925457|Q,N
20201113|AESE|509734|12459|907148|B,Q,N
20201113|AEY|17170|0|32432|Q,N
20201113|AEYE|29205|957|72127|B,Q,N
20201113|AEZS|307944|2400|764922|Q,N
20201113|AFB|1799|0|6797|B,Q,N
20201113|AFC|1250|100|2505|Q
20201113|AFG|23136|0|107955|B,Q,N
20201113|AFGB|2509|0|3809|Q,N
