Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20201120|A|379911|0|762690|B,Q,N
20201120|AA|363705|1243|1394811|B,Q,N
20201120|AAAU|28601|0|66202|B,Q,N
20201120|AACG|408|0|26881|Q,N
20201120|AACQ|10554|0|13482|Q,N
20201120|AACQU|5200|0|7253|Q,N
20201120|AACQW|5684|0|19812|Q,N
20201120|AADR|1|0|1135|Q
20201120|AAIC|12207|90|49342|Q,N
20201120|AAICpB|100|0|400|Q
20201120|AAICpC|636|0|1111|Q
20201120|AAL|10580195|14946|29861577|B,Q,N
20201120|AAMC|25|0|55|N
20201120|AAME|398|5|604|Q,N
20201120|AAN|107171|30|206757|Q,N
20201120|AAOI|98269|1154|242989|B,Q,N
20201120|AAON|27359|0|35738|Q,N
20201120|AAP|443157|170|675165|B,Q,N
20201120|AAPL|17339310|149981|29130573|B,Q,N
20201120|AAT|20840|0|83543|Q,N
20201120|AAU|100605|0|189520|B,Q,N
20201120|AAWW|74409|0|185811|B,Q,N
20201120|AAXJ|124132|0|138847|B,Q,N
20201120|AAXN|59454|0|128755|B,Q,N
20201120|AB|40838|1586|75921|B,Q,N
20201120|ABB|209672|4080|426056|B,Q,N
20201120|ABBV|1370008|8566|2842922|B,Q,N
20201120|ABC|68163|249|190829|B,Q,N
20201120|ABCB|16868|0|35620|Q,N
20201120|ABCM|19892|0|21618|Q,N
20201120|ABEO|288278|21212|643338|B,Q,N
20201120|ABEV|2480108|645|4258203|B,Q,N
20201120|ABG|18585|0|31732|Q,N
20201120|ABIO|88111|1270|179267|Q,N
20201120|ABM|17055|100|70837|Q,N
20201120|ABMD|22810|0|33706|B,Q,N
20201120|ABR|118367|745|289685|Q,N
20201120|ABRpB|10|0|19|Q
20201120|ABRpC|50|0|212|N
20201120|ABST|28897|0|62856|B,Q,N
20201120|ABT|444026|253|1175385|B,Q,N
20201120|ABTX|1906|100|7813|Q,N
20201120|ABUS|70399|5663|398017|B,Q,N
20201120|AC|421|0|633|Q,N
20201120|ACA|23980|0|63206|Q,N
20201120|ACACU|325|0|2225|Q
20201120|ACAD|53382|0|171370|Q,N
20201120|ACAM|72635|0|364143|Q,N
20201120|ACB|9057171|163421|17501833|B,Q,N
20201120|ACBI|5083|0|15833|Q,N
20201120|ACC|42699|0|135805|Q,N
20201120|ACCD|100342|0|185817|B,Q,N
20201120|ACCO|60892|0|124842|B,Q,N
20201120|ACEL|11643|0|56482|B,Q,N
20201120|ACER|8252|0|13128|Q,N
20201120|ACES|24531|0|57861|Q,N
20201120|ACET|3203|0|10562|Q,N
20201120|ACEV|13|0|325|N
