Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20201020|A|71471|0|197928|B,Q,N
20201020|AA|450562|0|1373681|B,Q,N
20201020|AAA|505|0|3957|Q,N
20201020|AAAU|66064|0|113378|Q,N
20201020|AACG|10201|0|68383|B,Q,N
20201020|AACQ|5546|0|7338|Q,N
20201020|AACQU|621|0|621|Q
20201020|AACQW|54308|0|84944|Q,N
20201020|AADR|534|0|1437|Q,N
20201020|AAL|7627962|214373|23546645|B,Q,N
20201020|AAMC|363|0|1229|B,Q,N
20201020|AAME|47|12|345|Q,N
20201020|AAN|27230|300|86827|B,Q,N
20201020|AAOI|43913|0|87175|B,Q,N
20201020|AAON|10603|0|23206|B,Q,N
20201020|AAP|42506|0|173443|B,Q,N
20201020|AAPL|29627216|112621|69569050|B,Q,N
20201020|AAT|11247|0|23228|Q,N
20201020|AAU|86797|1690|193102|Q,N
20201020|AAWW|33109|0|128263|B,Q,N
20201020|AAXJ|249835|0|565297|Q,N
20201020|AAXN|71726|100|236948|B,Q,N
20201020|AB|76289|1850|166356|Q,N
20201020|ABB|141352|172|258061|B,Q,N
20201020|ABBV|914162|1220|2554138|B,Q,N
20201020|ABC|73616|0|189088|B,Q,N
20201020|ABCB|30413|0|77003|B,Q,N
20201020|ABEO|403782|7650|619004|B,Q,N
20201020|ABEV|2665650|4543|6869953|B,Q,N
20201020|ABG|45405|0|71027|Q,N
20201020|ABIO|95969|3490|190397|Q,N
20201020|ABM|18764|0|35241|B,Q,N
20201020|ABMD|20590|0|33156|B,Q,N
20201020|ABR|175646|678|316283|B,Q,N
20201020|ABRpA|109|0|1784|Q,N
20201020|ABRpB|70|0|159|Q
20201020|ABRpC|305|0|1118|Q,N
20201020|ABT|573547|1556|942785|B,Q,N
20201020|ABTX|1576|0|2256|Q
20201020|ABUS|145358|3520|376823|Q,N
20201020|AC|169|0|399|Q
20201020|ACA|34158|0|92191|Q,N
20201020|ACAD|75153|3204|461742|B,Q,N
20201020|ACAM|5300|0|31309|B,Q
20201020|ACAMW|13195|0|18899|Q,N
20201020|ACB|4170545|133544|7899858|B,Q,N
20201020|ACBI|976|0|6331|Q,N
20201020|ACC|111632|0|323280|Q,N
20201020|ACCD|85853|0|123258|B,Q,N
20201020|ACCO|20580|0|52129|Q,N
20201020|ACEL|9802|0|24207|Q,N
20201020|ACER|19440|400|34076|Q,N
20201020|ACES|57654|0|76182|Q,N
20201020|ACET|3990|0|11023|Q,N
20201020|ACEVU|730|0|1022|Q
20201020|ACGL|80346|0|281672|B,Q,N
20201020|ACGLO|5091|0|10640|Q,N
20201020|ACGLP|3120|0|4586|Q
20201020|ACH|6444|0|13469|Q,N
20201020|ACHC|27272|0|77234|B,Q,N
20201020|ACHV|12671|0|19627|B,Q,N
20201020|ACI|5812891|10524|9608453|B,Q,N
20201020|ACIA|35570|0|110057|Q,N
20201020|ACIO|15996|0|16874|Q,N
20201020|ACIU|68900|0|105569|Q,N
20201020|ACIW|161914|0|235717|B,Q,N
20201020|ACLS|18707|0|51644|Q,N
20201020|ACM|37513|0|229472|B,Q,N
20201020|ACMR|20841|0|41940|Q,N
20201020|ACN|241552|56|474380|B,Q,N
20201020|ACNB|186|0|1843|Q
20201020|ACND|3550|0|372650|Q
20201020|ACND/WS|20800|20800|106000|Q
20201020|ACOR|28731806|183595|52962504|B,Q,N
20201020|ACP|4310|0|32062|Q,N
20201020|ACRE|24069|1500|80834|Q,N
20201020|ACRS|144064|800|202134|Q,N
20201020|ACRX|275868|5007|562253|B,Q,N
20201020|ACST|653197|4298|1189939|Q,N
20201020|ACT|333|0|864|Q,N
20201020|ACTG|49883|0|117667|B,Q,N
20201020|ACU|4393|0|7949|B,Q,N
20201020|ACV|7352|0|10249|Q,N
20201020|ACWF|254|0|5750|Q
20201020|ACWI|246526|5|348274|B,Q,N
20201020|ACWV|25422|0|68804|Q,N
20201020|ACWX|72774|0|117517|Q,N
20201020|ACY|6079|0|10991|B,Q,N
20201020|ADAP|324183|6576|1070736|B,Q,N
20201020|ADBE|127710|2631|390576|B,Q,N
20201020|ADC|110075|0|193362|B,Q,N
20201020|ADCT|42406|0|61565|Q,N
20201020|ADES|13325|0|44318|B,Q,N
20201020|ADI|530132|137|747139|B,Q,N
20201020|ADIL|44271|5100|163707|Q,N
20201020|ADM|312099|9980|763007|B,Q,N
20201020|ADMA|452068|0|808684|B,Q,N
20201020|ADME|6914|0|9544|Q,N
20201020|ADMP|1548062|22640|2970999|B,Q,N
20201020|ADMS|57443|313|130109|B,Q,N
20201020|ADNT|171943|0|571254|B,Q,N
20201020|ADP|110850|0|261810|B,Q,N
20201020|ADPT|74557|0|232547|B,Q,N
20201020|ADRE|1423|0|3184|Q,N
20201020|ADS|230661|2605|396621|B,Q,N
20201020|ADSK|193138|600|744298|B,Q,N
20201020|ADSW|48965|0|82812|Q,N
20201020|ADT|457699|737|875723|B,Q,N
20201020|ADTN|64137|0|118873|B,Q,N
20201020|ADTX|312749|1985|593238|B,Q,N
20201020|ADUS|4264|0|10381|Q,N
20201020|ADVM|165432|0|221046|Q,N
20201020|ADX|39669|1725|64524|Q,N
20201020|ADXS|683307|4000|1265340|Q,N
20201020|AE|133|0|1246|Q,N
20201020|AEB|2213|0|3971|Q,N
20201020|AEE|175040|0|222665|Q,N
20201020|AEF|14389|0|47967|Q
20201020|AEFC|12568|0|27828|Q,N
20201020|AEG|204344|3100|398456|B,Q,N
20201020|AEGN|5380|0|55450|Q,N
20201020|AEHL|151794|10547|342129|B,Q,N
20201020|AEHR|29287|0|46881|B,Q,N
20201020|AEIS|11776|0|26132|Q,N
20201020|AEL|280889|7623|523953|B,Q,N
20201020|AELpA|14719|1250|62651|Q,N
20201020|AELpB|11318|0|33420|Q,N
20201020|AEM|87994|50|179719|B,Q,N
20201020|AEMD|52772|0|218508|B,Q,N
20201020|AEO|784109|0|2518928|B,Q,N
20201020|AEP|877856|1269|1729655|B,Q,N
20201020|AEPPL|1217300|0|1277300|Q,N
20201020|AEPPZ|18850|0|1476132|B,Q
20201020|AER|165644|167|328460|B,Q,N
20201020|AERI|226729|8688|723424|B,Q,N
20201020|AES|330251|1204|972323|B,Q,N
20201020|AESE|99827|1623|294604|B,Q,N
20201020|AEY|21578|0|39515|B,Q,N
20201020|AEYE|5702|0|16634|B,Q,N
20201020|AEZS|266485|1150|435930|Q,N
20201020|AFB|8512|0|23527|Q,N
20201020|AFC|4373|200|6462|Q,N
20201020|AFG|23815|0|44625|B,Q,N
20201020|AFGB|2003|0|5217|Q,N
20201020|AFGC|351|0|1585|Q,N
20201020|AFGD|2658|0|4784|Q,N
20201020|AFGE|309|0|556|Q
20201020|AFGH|16245|350|19410|Q
20201020|AFI|133936|3000|222371|B,Q,N
20201020|AFIB|147203|0|178552|Q,N
20201020|AFIF|3740|0|14689|Q,N
20201020|AFIN|41607|300|94693|Q,N
20201020|AFINP|1815|133|5034|Q,N
20201020|AFK|2178|0|4751|Q,N
20201020|AFL|294619|4203|742968|B,Q,N
20201020|AFMC|270|0|270|Q
20201020|AFMD|143530|0|253133|B,Q,N
20201020|AFT|15577|0|37218|Q,N
20201020|AFTY|630|0|3345|Q,N
20201020|AFYA|38926|0|99404|Q,N
20201020|AG|799307|2485|1929115|B,Q,N
20201020|AGCO|25516|0|91573|B,Q,N
20201020|AGCUU|2103|0|34224|Q,N
20201020|AGD|3355|0|5374|Q,N
20201020|AGE|53964|861|188211|Q,N
20201020|AGEN|284093|6258|638148|Q,N
20201020|AGFS|5231|0|64133|Q,N
20201020|AGG|763126|248|1812845|B,Q,N
20201020|AGGP|11|0|695|Q
20201020|AGGY|27081|0|56174|Q,N
20201020|AGI|192196|0|530440|B,Q,N
20201020|AGIO|66051|0|202675|B,Q,N
20201020|AGLE|22809|0|52923|Q,N
