Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20201008|A|78799|2735|139898|B,Q,N
20201008|AA|648834|1309|1524292|B,Q,N
20201008|AAA|3|0|7|N
20201008|AAAU|55197|0|196280|Q,N
20201008|AACG|2225|0|2817|Q,N
20201008|AACQ|1578|0|42079|Q,N
20201008|AACQU|900|0|10321|Q,N
20201008|AACQW|74102|0|89600|Q,N
20201008|AADR|316|0|1928|Q,N
20201008|AAL|16541001|60948|46520956|B,Q,N
20201008|AAN|38490|0|124807|Q,N
20201008|AAOI|86685|898|153196|B,Q,N
20201008|AAON|6665|0|21524|B,Q,N
20201008|AAP|46151|0|99240|Q,N
20201008|AAPL|17304023|55847|41356898|B,Q,N
20201008|AAT|17044|100|48830|B,Q,N
20201008|AAU|152303|0|270442|Q,N
20201008|AAWW|146229|7|243855|B,Q,N
20201008|AAXJ|444987|0|601797|Q,N
20201008|AAXN|21639|200|57018|B,Q,N
20201008|AB|135600|0|300576|B,Q,N
20201008|ABB|100676|589|207734|B,Q,N
20201008|ABBV|511720|1007|2049402|B,Q,N
20201008|ABC|108476|3000|263873|B,Q,N
20201008|ABCB|19438|100|34559|Q,N
20201008|ABEO|1117721|1100|1949940|B,Q,N
20201008|ABEQ|9422|0|11577|Q,N
20201008|ABEV|1881370|7387|4008131|B,Q,N
20201008|ABG|24159|0|40704|Q,N
20201008|ABIO|370552|29556|823903|B,Q,N
20201008|ABM|8278|0|57166|Q,N
20201008|ABMD|22348|0|44438|B,Q,N
20201008|ABR|121733|208|297209|B,Q,N
20201008|ABRpA|1299|0|1299|Q
20201008|ABRpB|14|0|125|Q
20201008|ABRpC|200|0|1116|Q
20201008|ABT|461843|4790|979344|B,Q,N
20201008|ABTX|3473|0|8556|Q,N
20201008|ABUS|341534|7076|603805|B,Q,N
20201008|AC|538|0|818|Q,N
20201008|ACA|12871|100|53148|Q,N
20201008|ACAD|53016|2307|149732|B,Q,N
20201008|ACAM|330|0|344|N
20201008|ACAMW|201|0|5801|Q
20201008|ACB|3893130|22459|13699081|B,Q,N
20201008|ACBI|3925|0|9570|Q,N
20201008|ACC|53155|41|170660|B,Q,N
20201008|ACCD|21344|0|31917|B,Q,N
20201008|ACCO|48410|204|129902|B,Q,N
20201008|ACEL|12583|0|35049|Q,N
20201008|ACER|11842|0|23371|Q,N
20201008|ACES|26704|0|43879|B,Q,N
20201008|ACET|2691|0|6184|Q,N
20201008|ACEVW|9515|0|15635|Q
20201008|ACGL|71575|3|247546|B,Q,N
20201008|ACGLO|1590|0|5394|Q,N
20201008|ACGLP|4705|0|7577|Q,N
20201008|ACH|13202|700|18728|Q,N
20201008|ACHC|34743|300|69425|B,Q,N
20201008|ACHV|22453|0|61743|Q,N
20201008|ACI|395775|3222|712608|B,Q,N
20201008|ACIA|23287|0|33555|Q,N
20201008|ACIO|35702|0|38716|Q,N
20201008|ACIU|10138|0|33715|B,Q,N
20201008|ACIW|217578|0|320544|Q,N
20201008|ACLS|25578|0|133693|B,Q,N
20201008|ACM|123284|500|438629|B,Q,N
20201008|ACMR|62967|558|137508|B,Q,N
20201008|ACN|217248|16|382324|B,Q,N
20201008|ACNB|547|0|753|Q,N
20201008|ACND|440|0|2110|B,Q
20201008|ACND/WS|5|0|105|Q
20201008|ACOR|412003|200|839241|B,Q,N
20201008|ACP|10817|1364|71768|Q,N
20201008|ACRE|24171|200|59451|Q,N
20201008|ACRS|398318|400|683756|B,Q,N
20201008|ACRX|733890|11875|1355529|B,Q,N
20201008|ACSG|21|0|21|Q
20201008|ACST|341158|1600|817767|Q,N
20201008|ACT|534|0|1031|Q,N
20201008|ACTCU|9900|0|253703|Q
20201008|ACTG|55042|0|117748|B,Q,N
20201008|ACU|2707|0|5851|Q,N
20201008|ACV|9790|600|15072|Q,N
20201008|ACWF|1136|0|3154|Q,N
20201008|ACWI|314429|0|362405|Q,N
20201008|ACWV|15891|0|79262|B,Q,N
20201008|ACWX|23863|0|86058|Q,N
20201008|ACY|1684|0|5345|Q,N
20201008|ADAP|116769|0|211798|B,Q,N
20201008|ADBE|140244|656|407027|B,Q,N
20201008|ADC|33190|0|73311|Q,N
20201008|ADCT|54970|0|117610|Q,N
20201008|ADES|11127|0|31843|Q,N
20201008|ADI|493090|81|975360|B,Q,N
20201008|ADIL|199867|8631|383775|B,Q,N
20201008|ADM|150890|1681|450270|B,Q,N
20201008|ADMA|976124|13127|1828535|B,Q,N
20201008|ADME|16876|0|17705|Q,N
20201008|ADMP|2432374|38701|4997725|B,Q,N
20201008|ADMS|52564|0|74171|Q,N
20201008|ADNT|117260|200|472148|B,Q,N
20201008|ADP|202984|1004|833475|B,Q,N
20201008|ADPT|95670|110|419796|B,Q,N
20201008|ADRE|3290|0|6540|Q,N
20201008|ADS|108632|0|214904|B,Q,N
20201008|ADSK|77578|625|409389|B,Q,N
20201008|ADSW|19612|0|52477|B,Q,N
20201008|ADT|451625|1400|1027288|B,Q,N
20201008|ADTN|9590|0|30271|Q,N
20201008|ADTX|51784|1202|182200|Q,N
20201008|ADUS|6870|200|23326|B,Q,N
20201008|ADVM|89004|0|167759|Q,N
20201008|ADX|38447|4100|111296|Q,N
20201008|ADXS|422318|0|597868|Q,N
20201008|AE|427|0|2192|Q,N
20201008|AEB|2974|356|4930|Q,N
20201008|AEE|130946|100|325999|B,Q,N
20201008|AEF|1701|0|10627|Q
20201008|AEFC|5099|0|18088|Q,N
20201008|AEG|163430|32531|548958|Q,N
20201008|AEGN|4237|0|18321|Q,N
20201008|AEHR|124422|8000|254325|B,Q,N
20201008|AEIS|30661|0|41031|Q,N
20201008|AEL|52821|128|204518|Q,N
20201008|AELpA|6255|900|19966|Q
20201008|AELpB|43000|5101|73697|Q
20201008|AEM|163167|525|282998|B,Q,N
20201008|AEMD|90953|22|160724|Q,N
20201008|AEO|682030|3329|946797|B,Q,N
20201008|AEP|139731|126|373514|B,Q,N
20201008|AEPPL|1113|0|5211|Q
20201008|AEPPZ|105|0|105|Q
20201008|AER|314642|1286|678106|B,Q,N
20201008|AERI|46280|2596|245038|Q,N
20201008|AES|1552845|4817|2360012|B,Q,N
20201008|AESE|113297|0|270339|Q,N
20201008|AESR|1877|0|3072|Q
20201008|AEY|9458|0|30122|Q,N
20201008|AEYE|15926|0|37700|B,Q,N
20201008|AEZS|267880|9635|569944|B,Q,N
20201008|AFB|7315|0|10795|Q,N
20201008|AFC|2265|150|3914|Q
20201008|AFG|25798|100|68835|Q,N
20201008|AFGB|1119|0|1461|Q,N
20201008|AFGC|964|700|1662|Q,N
20201008|AFGD|734|0|2514|Q,N
20201008|AFGE|279|0|5815|Q,N
20201008|AFGH|1721|0|2751|Q,N
20201008|AFI|19451|0|33382|B,Q,N
20201008|AFIB|91852|0|118007|Q,N
20201008|AFIF|56501|0|57408|Q
20201008|AFIN|60011|100|134730|B,Q,N
20201008|AFINP|1817|0|4312|Q,N
20201008|AFK|894|0|3303|B,Q,N
20201008|AFL|195511|852|404727|Q,N
20201008|AFLG|500|0|965|Q
20201008|AFMD|43962|0|245202|Q,N
20201008|AFT|2559|0|10882|Q,N
20201008|AFTY|201|0|229|Q
20201008|AFYA|8647|0|36184|B,Q,N
20201008|AG|542190|6730|1706287|B,Q,N
20201008|AGBAW|3069|0|3969|Q
20201008|AGCO|16739|0|58460|B,Q,N
20201008|AGCUU|2291|0|35293|Q
20201008|AGD|976|0|5580|Q,N
20201008|AGE|99072420|1177101|160687846|B,Q,N
20201008|AGEN|186639|2172|417944|Q,N
20201008|AGFS|1143|0|9595|Q,N
20201008|AGG|866244|0|1696280|B,Q,N
20201008|AGGP|100|0|230|Q
20201008|AGGY|52095|100|93875|B,Q,N
20201008|AGI|110277|4300|521131|B,Q,N
20201008|AGIO|67642|0|158691|B,Q,N
20201008|AGLE|62551|0|124901|Q,N
20201008|AGM|4092|0|10574|B,Q,N
20201008|AGMH|403|0|403|Q
20201008|AGMpC|400|0|3128|Q
20201008|AGMpD|500|0|600|Q
20201008|AGMpE|392|0|392|Q,N
20201008|AGMpF|919|0|5259|Q
20201008|AGNC|920664|1320|6008325|B,Q,N
20201008|AGNCM|4327|0|10121|Q,N
20201008|AGNCN|2712|0|9157|Q,N
20201008|AGNCO|6168|0|14574|B,Q,N
20201008|AGNCP|8592|0|24437|Q,N
20201008|AGO|218331|4|372697|B,Q,N
20201008|AGOpB|640|0|895|Q
20201008|AGOpE|1918|200|4408|Q,N
20201008|AGOpF|37|0|1037|Q
20201008|AGQ|130960|400|453654|B,Q,N
20201008|AGR|53732|0|99469|Q,N
20201008|AGRO|35280|0|77820|B,Q,N
20201008|AGRX|191061|303|357945|B,Q,N
20201008|AGS|52381|0|106280|Q,N
20201008|AGTC|22157|0|59612|Q,N
20201008|AGX|5611|0|27129|Q,N
20201008|AGYS|4099|0|19749|Q,N
20201008|AGZ|43386|0|56921|Q,N
20201008|AGZD|373|0|4210|Q
20201008|AHACU|502|0|1902|Q,N
20201008|AHC|4931|0|8233|B,Q,N
20201008|AHCO|51513|0|100823|B,Q,N
20201008|AHH|23281|0|64762|B,Q,N
20201008|AHHpA|1219|0|26772|Q
20201008|AHLpC|1428|0|2677|Q
20201008|AHLpD|1982|167|2658|Q,N
20201008|AHLpE|5689|0|8871|Q
20201008|AHPI|14079|25|39610|B,Q,N
20201008|AHT|240949|5382|365303|B,Q,N
20201008|AHTpD|4981|0|7285|Q,N
20201008|AHTpF|1135|0|6056|B,Q
20201008|AHTpG|800|0|3082|Q,N
20201008|AHTpH|1950|0|3300|B,Q
20201008|AHTpI|1411|0|6445|B,Q
20201008|AI|12399|100|53727|Q,N
20201008|AIA|26998|0|31660|Q,N
20201008|AIC|650|0|1300|Q
20201008|AIEQ|1271|0|5387|Q,N
20201008|AIF|13798|0|23293|Q,N
20201008|AIG|582599|11274|1929775|B,Q,N
20201008|AIG/WS|49826|0|138324|Q,N
20201008|AIGpA|2366|0|12714|Q,N
20201008|AIH|3828|0|9387|B,Q
20201008|AIHS|359944|71300|684474|B,Q,N
20201008|AIIQ|198|0|554|Q,N
20201008|AIKI|808911|13991|1625350|B,Q,N
20201008|AIM|208668|1897|464811|B,Q,N
20201008|AIMC|18492|0|52012|Q,N
20201008|AIMT|25823|84|100301|Q,N
20201008|AIN|8707|0|20024|Q,N
20201008|AINC|258|0|752|Q,N
20201008|AINV|158271|1108|232952|Q,N
20201008|AIO|41895|0|79774|Q,N
20201008|AIQ|4367|0|9458|B,Q,N
20201008|AIR|31642|0|68656|B,Q,N
20201008|AIRG|4167|0|8575|B,Q,N
20201008|AIRI|776|0|8407|Q,N
20201008|AIRR|57653|0|68774|Q
20201008|AIRT|104|0|508|Q,N
20201008|AIRTW|3825|0|9213|Q,N
20201008|AIT|14116|0|27196|Q,N
20201008|AIV|139761|100|521327|B,Q,N
20201008|AIW|1120|0|1120|Q
20201008|AIZ|54886|0|149539|Q,N
20201008|AIZP|150|0|150|Q
20201008|AIpB|300|0|1335|Q
20201008|AIpC|381|0|2701|Q
20201008|AJG|77283|0|116038|Q,N
20201008|AJRD|26562|0|71852|Q,N
20201008|AJX|9311|0|17611|B,Q,N
20201008|AJXA|135|0|3133|Q,N
20201008|AKAM|139661|5|215382|B,Q,N
20201008|AKBA|737194|0|3105554|B,Q,N
20201008|AKCA|21823|4192|77814|Q,N
20201008|AKER|25100|0|50772|Q,N
20201008|AKO/A|1|0|3|Q
20201008|AKO/B|1810|0|2614|Q,N
20201008|AKR|102789|0|557971|Q,N
20201008|AKRO|36236|8957|51794|Q,N
20201008|AKTS|49888|100|99235|B,Q,N
20201008|AKTX|49489|8|100540|B,Q,N
20201008|AKU|1427|0|8201|Q,N
20201008|AKUS|29625|1340|72208|B,Q,N
20201008|AL|179528|67|359532|B,Q,N
20201008|ALAC|85|0|85|N
20201008|ALB|134879|0|363089|B,Q,N
20201008|ALBO|28798|0|72469|B,Q,N
20201008|ALC|215232|753|395256|Q,N
20201008|ALCO|1113|0|2986|Q,N
20201008|ALDX|20304|213|66536|Q,N
20201008|ALE|21618|300|49055|B,Q,N
20201008|ALEC|98792|0|272580|B,Q,N
20201008|ALEX|13973|0|26069|Q,N
20201008|ALFA|17|0|1019|Q,N
20201008|ALG|5437|0|8072|B,Q,N
20201008|ALGN|29246|7|63112|B,Q,N
20201008|ALGT|21185|100|49559|B,Q,N
20201008|ALIM|25|0|3252|Q,N
20201008|ALINpA|900|0|4009|Q
20201008|ALINpB|3035|0|7464|Q,N
20201008|ALINpE|480|0|4181|Q,N
20201008|ALJJ|427938|2560|878019|B,Q,N
20201008|ALK|839855|7449|1521014|B,Q,N
20201008|ALKS|65738|0|198244|B,Q,N
20201008|ALL|87871|149|330429|Q,N
20201008|ALLE|58309|12|193615|Q,N
20201008|ALLK|11553|0|73804|B,Q
20201008|ALLO|49308|0|136498|B,Q,N
20201008|ALLT|9155|0|18124|Q,N
20201008|ALLY|409643|5905|722566|B,Q,N
20201008|ALLYpA|23388|0|64390|Q,N
20201008|ALLpB|4920|0|8760|Q,N
20201008|ALLpG|3185|0|18064|Q,N
20201008|ALLpH|10534|600|31307|Q,N
20201008|ALLpI|868|0|5448|Q,N
20201008|ALNA|455855|3033|710019|B,Q,N
20201008|ALNY|31686|9608|66947|Q,N
20201008|ALOT|3879|0|4622|Q,N
20201008|ALPN|10367|0|13397|Q,N
20201008|ALPpQ|973|0|3277|Q,N
20201008|ALRM|11677|0|28825|Q,N
20201008|ALRN|523723|1800|1492232|B,Q,N
20201008|ALRS|1620|100|2061|B,Q
20201008|ALSK|28132|0|44340|Q,N
20201008|ALSN|189011|691|389065|B,Q,N
20201008|ALT|135718|0|343594|B,Q,N
20201008|ALTA|764|0|13165|B,Q
20201008|ALTG|2451|0|3655|B,Q,N
20201008|ALTL|3313|0|4389|Q
20201008|ALTM|39348|0|75252|B,Q,N
20201008|ALTR|12458|0|23682|Q,N
20201008|ALTY|2195|0|4507|Q,N
20201008|ALV|35426|0|79389|B,Q,N
20201008|ALVR|57454|394|99891|B,Q,N
20201008|ALX|1340|0|3990|Q,N
20201008|ALXN|318982|1852|843429|B,Q,N
20201008|ALXO|28258|0|41438|Q,N
20201008|ALYA|354|0|1854|Q,N
20201008|ALpA|5286|14|11360|Q
20201008|AM|751140|0|1587169|B,Q,N
20201008|AMAG|206467|0|326241|Q,N
20201008|AMAL|1056|300|4693|Q,N
20201008|AMAT|473625|0|1655539|B,Q,N
20201008|AMBA|93906|995|232657|B,Q,N
20201008|AMBC|12026|3948|32876|Q,N
20201008|AMBO|25121|0|35368|B,Q,N
20201008|AMC|2085018|62217|4504108|B,Q,N
20201008|AMCA|400|0|2546|Q
20201008|AMCI|12911|0|22344|B,Q,N
20201008|AMCIW|146512|0|246689|Q,N
20201008|AMCR|432006|0|660195|Q,N
20201008|AMCX|236926|184|518986|B,Q,N
20201008|AMD|16384835|44975|32155753|B,Q,N
20201008|AME|68799|30|470858|B,Q,N
20201008|AMED|13150|700|43339|B,Q,N
20201008|AMEH|5744|0|9918|B,Q,N
20201008|AMG|96546|0|160815|B,Q,N
20201008|AMGN|990216|1660|1930805|B,Q,N
20201008|AMH|54520|0|238139|B,Q,N
20201008|AMHpD|763|0|20934|Q,N
20201008|AMHpE|843|0|16354|Q
20201008|AMHpF|837|739|837|Q
20201008|AMHpG|190|0|439|Q
20201008|AMHpH|21|0|648|Q
20201008|AMJ|99807|4300|234575|Q,N
20201008|AMK|3794|0|21371|B,Q,N
20201008|AMKR|196885|0|335705|B,Q,N
20201008|AMLP|442403|15646|1086917|B,Q,N
20201008|AMN|40092|46|70907|B,Q,N
20201008|AMNB|1072|0|8765|Q
20201008|AMOM|299|0|735|Q,N
20201008|AMOT|1766|0|4652|Q,N
20201008|AMOV|18|0|315|Q,N
20201008|AMP|83125|138|130588|B,Q,N
20201008|AMPE|517656|0|1052187|B,Q,N
20201008|AMPH|20206|0|35920|Q,N
20201008|AMPY|191136|700|515182|Q,N
20201008|AMRB|2|0|329|Q
20201008|AMRC|34622|0|66657|B,Q,N
20201008|AMRH|38476|0|119366|B,Q,N
20201008|AMRK|6326|0|13285|B,Q,N
20201008|AMRN|928752|4910|2781740|B,Q,N
20201008|AMRS|360044|3101|672550|B,Q,N
20201008|AMRX|137315|6371|778068|Q,N
20201008|AMS|25909|200|100060|Q,N
20201008|AMSC|107438|600|216251|B,Q,N
20201008|AMSF|5201|100|18186|Q,N
20201008|AMST|8497|0|21372|Q,N
