Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20201005|A|101553|300|187350|B,Q,N
20201005|AA|489331|1335|1537800|B,Q,N
20201005|AAA|9842|0|10046|Q,N
20201005|AAAU|95995|0|130281|Q,N
20201005|AACG|52|0|7836|Q
20201005|AACQ|24155|0|524120|Q,N
20201005|AACQU|299|0|101203|Q
20201005|AACQW|5656|0|17888|Q,N
20201005|AADR|24|0|1117|Q,N
20201005|AAL|10210168|76378|29888867|B,Q,N
20201005|AAMC|175|0|1692|Q
20201005|AAN|70783|143|152351|B,Q,N
20201005|AAOI|63555|73|111965|B,Q,N
20201005|AAON|15563|400|29233|B,Q,N
20201005|AAP|69285|0|143590|B,Q,N
20201005|AAPL|19755138|45642|53613331|B,Q,N
20201005|AAT|29172|1301|51306|Q,N
20201005|AAU|94641|1525|179419|Q,N
20201005|AAWW|213379|280|350674|B,Q,N
20201005|AAXJ|83150|0|123146|Q,N
20201005|AAXN|32495|7|88060|B,Q,N
20201005|AB|59642|0|113676|B,Q,N
20201005|ABB|316478|0|743063|B,Q,N
20201005|ABBV|475077|1856|1702158|B,Q,N
20201005|ABC|79920|0|178822|B,Q,N
20201005|ABCB|31966|363|58971|Q,N
20201005|ABEO|661667|0|1514704|B,Q,N
20201005|ABEQ|14472|0|18737|Q,N
20201005|ABEV|2936323|3967|5164810|B,Q,N
20201005|ABG|15899|0|24572|Q,N
20201005|ABIO|123929|2711|247216|Q,N
20201005|ABM|20384|0|109142|B,Q,N
20201005|ABMD|58617|0|99443|B,Q,N
20201005|ABR|104079|2111|411356|B,Q,N
20201005|ABRpA|1312|0|1412|Q,N
20201005|ABRpB|1|0|1511|Q
20201005|ABRpC|470|0|1673|Q,N
20201005|ABT|365782|3667|1161876|B,Q,N
20201005|ABTX|2287|0|6320|Q,N
20201005|ABUS|197923|2541|581007|B,Q,N
20201005|AC|295|0|376|Q
20201005|ACA|14234|0|22176|Q,N
20201005|ACAD|63242|0|238495|Q,N
20201005|ACAM|27|0|277|N
20201005|ACAMW|3200|0|10907|Q,N
20201005|ACB|1893331|21969|3683514|B,Q,N
20201005|ACBI|8803|1500|14729|Q,N
20201005|ACC|83598|0|212910|B,Q,N
20201005|ACCD|27779|0|38559|B,Q,N
20201005|ACCO|34666|0|114269|Q,N
20201005|ACEL|18397|2016|121541|B,Q,N
20201005|ACER|54327|200|92557|Q,N
20201005|ACES|23028|0|43765|B,Q,N
20201005|ACET|5240|0|13553|Q,N
20201005|ACEVW|100|100|392|Q
20201005|ACGL|58933|0|229985|Q,N
20201005|ACGLO|1177|0|3173|Q
20201005|ACGLP|2301|0|8879|Q,N
20201005|ACH|7992|0|23326|B,Q,N
20201005|ACHC|38585|0|89312|Q,N
20201005|ACHV|19117|0|32335|Q,N
20201005|ACI|491058|500|1056211|B,Q,N
20201005|ACIA|57971|0|164407|B,Q,N
20201005|ACIO|2019|0|3767|Q,N
20201005|ACIU|33416|208|112874|Q,N
20201005|ACIW|136355|0|319731|Q,N
20201005|ACLS|11311|1700|45561|Q,N
20201005|ACM|147792|0|766600|B,Q,N
20201005|ACMR|14630|35|53210|B,Q,N
20201005|ACN|181799|132|432432|B,Q,N
20201005|ACNB|1660|0|2933|Q,N
20201005|ACND|1227|0|99469|Q,N
20201005|ACND/WS|490|0|2090|N
20201005|ACOR|729156|199|1540876|B,Q,N
20201005|ACP|15296|0|40032|Q,N
20201005|ACRE|33906|200|74756|B,Q,N
20201005|ACRS|235979|8890|455878|B,Q,N
20201005|ACRX|426077|0|674187|B,Q,N
20201005|ACST|1389371|16400|2905173|Q,N
20201005|ACT|161|0|677|Q,N
20201005|ACTCU|4800|0|18763|Q,N
20201005|ACTG|5430|0|43636|B,Q,N
20201005|ACU|3130|0|6926|Q,N
20201005|ACV|14151|0|31988|B,Q,N
20201005|ACWF|73|0|3031|Q,N
20201005|ACWI|271327|58|343139|Q,N
20201005|ACWV|144482|100922|216931|Q,N
20201005|ACWX|90824|4100|188405|Q,N
20201005|ACY|1273|0|2985|Q,N
20201005|ADAP|74751|0|139617|B,Q,N
20201005|ADBE|185910|200|594025|B,Q,N
20201005|ADC|13605|0|41924|Q,N
20201005|ADCT|22573|0|50504|B,Q,N
20201005|ADES|46053|53|113151|B,Q,N
