Symbol,Date,Open,High,Low,Close,Volume
ADDA,12-Aug-2020,67,67,-22,-14,0
ADDC,12-Aug-2020,23,23,-38,-4,0
ADDE,12-Aug-2020,904,1316,904,1312,0
ADDN,12-Aug-2020,1519,1519,44,387,0
ADDQ,12-Aug-2020,1448,1448,-80,244,0
ADDS,12-Aug-2020,447,494,328,494,0
ADDT,12-Aug-2020,3034,3034,-32,617,0
ADDU,12-Aug-2020,339,648,339,648,0
ADDV,12-Aug-2020,81,147,81,119,0
ADDX,12-Aug-2020,551,609,440,609,0
ADRA,12-Aug-2020,2.48,2.48,0.78,0.86,0
ADRC,12-Aug-2020,1.36,1.36,0.76,0.97,0
ADRE,12-Aug-2020,4.75,4.75,3.25,3.88,0
ADRN,12-Aug-2020,10.92,10.92,1.04,1.52,0
ADRQ,12-Aug-2020,4.1,4.1,0.94,1.2,0
ADRS,12-Aug-2020,3.06,3.06,1.73,1.82,0
ADRT,12-Aug-2020,5.56,5.56,0.98,1.3,0
ADRU,12-Aug-2020,1.51,1.6,1.3,1.34,0
ADRV,12-Aug-2020,1.45,1.57,1.33,1.34,0
ADRX,12-Aug-2020,2.2,2.2,1.49,1.55,0
ADVA,12-Aug-2020,112,115,82,85,391297200
ADVC,12-Aug-2020,86,140,86,140,25726400
ADVE,12-Aug-2020,1145,1769,1145,1767,999129900
ADVN,12-Aug-2020,1672,1672,960,1128,1892633000
ADVQ,12-Aug-2020,1914,1914,1259,1425,1794822000
ADVS,12-Aug-2020,663,1096,663,1096,281869800
ADVT,12-Aug-2020,3698,3698,2315,2638,4078751000
ADVU,12-Aug-2020,1002,2545,1002,2542,8295222000
ADVV,12-Aug-2020,258,472,258,468,79764700
ADVX,12-Aug-2020,1007,1704,1007,1704,387361000
ASHD,12-Aug-2020,35,501,35,458,0
ASHF,12-Aug-2020,130,1069,130,1059,0
ASHR,12-Aug-2020,4.71,4.71,2.85,3.31,0
ASHU,12-Aug-2020,165,1522,165,1517,0
AVDA,12-Aug-2020,18.22,228.52,1.87,228.52,0
AVDC,12-Aug-2020,-0.43,0.69,-42.01,-35.59,0
AVDE,12-Aug-2020,35.08,387.24,35.08,304.19,0
AVDN,12-Aug-2020,97.03,247.85,-163.76,228.85,0
AVDQ,12-Aug-2020,45.32,233.37,-163.85,233.37,0
AVDS,12-Aug-2020,12.49,150.84,12.49,145.23,0
AVDT,12-Aug-2020,160.59,690.76,-251.81,690.76,0
AVDU,12-Aug-2020,-88.05,3871.3,-88.05,3698.7,0
AVDV,12-Aug-2020,-0.25,17.74,-3.16,-3.16,0
AVDX,12-Aug-2020,11.8,128.05,11.8,106.47,0
AVLD,12-Aug-2020,1.87,688.86,1.87,679.55,0
AVLF,12-Aug-2020,13.35,550.94,13.35,443.41,0
