Symbol,Date,Open,High,Low,Close,Volume
ADDA,03-Sep-2020,-56,-23,-130,-103,0
ADDC,03-Sep-2020,4,8,-90,-70,0
ADDE,03-Sep-2020,-516,-506,-1645,-1643,0
ADDN,03-Sep-2020,2,283,-1275,-1119,0
ADDQ,03-Sep-2020,-691,-431,-1883,-1720,0
ADDS,03-Sep-2020,-76,49,-929,-907,0
ADDT,03-Sep-2020,-745,-187,-3272,-2942,0
ADDU,03-Sep-2020,-89,-89,-1569,-1458,0
ADDV,03-Sep-2020,-18,-1,-331,-308,0
ADDX,03-Sep-2020,-90,42,-1333,-1285,0
ADRA,03-Sep-2020,0.47,0.76,0.18,0.3,0
ADRC,03-Sep-2020,1.05,1.09,0.5,0.6,0
ADRE,03-Sep-2020,0.46,0.52,0.15,0.15,0
ADRN,03-Sep-2020,1,1.35,0.19,0.25,0
ADRQ,03-Sep-2020,0.54,0.7,0.17,0.21,0
ADRS,03-Sep-2020,0.83,1.1,0.29,0.31,0
ADRT,03-Sep-2020,0.7,0.92,0.18,0.23,0
ADRU,03-Sep-2020,0.89,0.89,0.48,0.51,0
ADRV,03-Sep-2020,0.91,0.99,0.36,0.43,0
ADRX,03-Sep-2020,0.87,1.05,0.34,0.37,0
ADVA,03-Sep-2020,50,74,29,45,146882800
ADVC,03-Sep-2020,73,110,73,109,23583300
ADVE,03-Sep-2020,440,556,284,299,988797700
ADVN,03-Sep-2020,916,1076,312,379,1169766000
ADVQ,03-Sep-2020,816,1025,390,469,816702000
ADVS,03-Sep-2020,383,537,382,414,75925000
ADVT,03-Sep-2020,1782,2163,740,893,2133351000
ADVU,03-Sep-2020,797,1580,797,1574,3202031000
ADVV,03-Sep-2020,185,245,184,239,62064200
ADVX,03-Sep-2020,641,863,641,762,161572500
ASHD,03-Sep-2020,123,1735,123,1724,0
ASHF,03-Sep-2020,-74,-74,-1444,-1421,0
ASHR,03-Sep-2020,0.39,0.57,0.16,0.17,0
ASHU,03-Sep-2020,49,575,49,303,0
AVDA,03-Sep-2020,3.01,49.68,-11.21,33.58,0
AVDC,03-Sep-2020,-0.88,3.23,-45.83,-33.46,0
AVDE,03-Sep-2020,-4.58,-4.58,-903.28,-897.79,0
AVDN,03-Sep-2020,10.58,213.09,-2280.11,-2280.11,0
AVDQ,03-Sep-2020,-42.71,-41.95,-2271.91,-2271.91,0
AVDS,03-Sep-2020,-0.55,18.4,-212.07,-212.05,0
AVDT,03-Sep-2020,-29.1,153.1,-4518.44,-4518.44,0
AVDU,03-Sep-2020,-9.39,-9.39,-1684.43,-1286.15,0
AVDV,03-Sep-2020,-3.61,1.08,-66.18,-62.05,0
AVDX,03-Sep-2020,-5.06,18.98,-309.07,-307.56,0
AVLD,03-Sep-2020,3.67,1476.69,3.67,1476.69,0
AVLF,03-Sep-2020,-0.05,12.54,-641.76,-641.76,0
AVLR,03-Sep-2020,0.98,1.75,0.51,0.56,0
AVLU,03-Sep-2020,3.62,855.65,3.62,834.92,0
AVRA,03-Sep-2020,1.48,2.27,0.8,1.29,0
AVRC,03-Sep-2020,0.64,1.78,0.21,0.41,0
AVRE,03-Sep-2020,0.86,0.91,0.48,0.52,0
AVRN,03-Sep-2020,1.16,1.99,0.26,0.33,0
AVRQ,03-Sep-2020,0.6,0.82,0.19,0.26,0
AVRS,03-Sep-2020,0.91,2.08,0.2,0.26,0
AVRT,03-Sep-2020,0.83,1.3,0.25,0.32,0
AVRU,03-Sep-2020,0.94,0.94,0.4,0.71,0
AVRV,03-Sep-2020,0.53,1.04,0.39,0.5,0
AVRX,03-Sep-2020,0.69,1.44,0.29,0.34,0
AVVA,03-Sep-2020,9.23,146.88,9.23,146.88,0
AVVC,03-Sep-2020,1.62,23.58,1.62,23.58,0
AVVE,03-Sep-2020,29.83,988.79,29.83,988.79,0
AVVN,03-Sep-2020,73.67,1170.66,73.67,1169.76,0
AVVQ,03-Sep-2020,66.08,816.7,66.08,816.7,0
AVVS,03-Sep-2020,5.93,75.92,5.93,75.92,0
AVVT,03-Sep-2020,149,2133.35,149,2133.35,0
AVVU,03-Sep-2020,171.79,3202.03,171.79,3202.03,0
AVVV,03-Sep-2020,4.07,62.1,4.07,62.06,0
AVVX,03-Sep-2020,11.63,161.57,11.63,161.57,0
BANK,03-Sep-2020,2744.77,2814.58,2721.57,2729.65,0
BCMA,03-Sep-2020,1543,1871,566,708,0
BCMC,03-Sep-2020,99.64,99.98,98.2,98.54,0
BCMD,03-Sep-2020,2130,3412,1956,3258,0
BCME,03-Sep-2020,174,241,80,99,0
BCMF,03-Sep-2020,269,462,236,437,0
BCMG,03-Sep-2020,36,36,14,30,0
BCMM,03-Sep-2020,99.63,99.88,97.16,97.54,0
BCMU,03-Sep-2020,140,140,25,63,0
BDMA,03-Sep-2020,2496,2619,2496,2619,0
BDMC,03-Sep-2020,99.91,99.97,99.89,99.97,0
BDMD,03-Sep-2020,1239,1317,1239,1317,0
BDME,03-Sep-2020,221,260,221,260,0
BDMF,03-Sep-2020,243,280,243,280,0
BDMG,03-Sep-2020,15,25,15,25,0
BDMM,03-Sep-2020,100.79,100.79,100.77,100.77,0
BDMU,03-Sep-2020,78,93,78,93,0
BFMA,03-Sep-2020,2041,2146,2041,2146,0
BFMC,03-Sep-2020,99.7,99.81,99.7,99.77,0
BFMD,03-Sep-2020,1699,1800,1699,1800,0
BFME,03-Sep-2020,183,215,183,215,0
BFMF,03-Sep-2020,267,314,267,314,0
BFMG,03-Sep-2020,26,33,25,33,0
BFMM,03-Sep-2020,100.03,100.04,100.03,100.03,0
BFMU,03-Sep-2020,73,83,73,83,0
BGMA,03-Sep-2020,1677,1768,1677,1768,0
BGMC,03-Sep-2020,100.16,100.28,100.16,100.26,0
BGMD,03-Sep-2020,2076,2188,2076,2188,0
BGME,03-Sep-2020,232,274,232,274,0
BGMF,03-Sep-2020,223,253,223,253,0
BGMG,03-Sep-2020,20,34,20,34,0
BGMM,03-Sep-2020,99.82,99.85,99.82,99.84,0
BGMU,03-Sep-2020,60,73,60,73,0
BKX,03-Sep-2020,78.89,80.72,77.05,77.54,0
BWH,03-Sep-2020,206.37,207.3,203.51,204.52,0
BXD,03-Sep-2020,319.79,322.76,314.35,314.91,0
BXM,03-Sep-2020,1373.11,1373.37,1354.05,1359.95,0
BXN,03-Sep-2020,696.16,696.84,683.36,686.49,0
CASH,03-Sep-2020,1,1,1,1,0
CEX,03-Sep-2020,701.5,701.5,671.96,680.09,0
COMP,03-Sep-2020,11867.99,11894.4,11361.36,11458.1,0
CPR,03-Sep-2020,3.02,3.02,2.95,2.96,474
CYM,03-Sep-2020,17.56,17.76,17.27,17.34,0
DCFD,03-Sep-2020,87.69,87.69,27.69,43.07,0
DCFI,03-Sep-2020,84.61,84.61,70.76,73.84,0
DCOF,03-Sep-2020,80,80,76.92,76.92,0
DCOH,03-Sep-2020,72.3,73.84,67.69,70.76,0
DCSE,03-Sep-2020,45385.33,45402.61,43096.76,43350.62,0
DCTH,03-Sep-2020,61.53,63.07,55.38,56.92,0
DCTW,03-Sep-2020,86.15,89.23,53.84,60,0
DDA,03-Sep-2020,27.99,44.95,27.46,33.03,0
DDB,03-Sep-2020,25.39,31.23,16.18,29.83,0
DECA,03-Sep-2020,106,160,97,148,113297800
DECC,03-Sep-2020,69,190,69,179,57043300
DECE,03-Sep-2020,956,1944,956,1942,1886591000
DECN,03-Sep-2020,914,1587,793,1498,3449879000
DECQ,03-Sep-2020,1507,2273,1456,2189,3088616000
DECS,03-Sep-2020,459,1327,459,1321,287980800
DECT,03-Sep-2020,2527,4012,2350,3835,6651793000
DECU,03-Sep-2020,886,3072,886,3032,4488189000
DECV,03-Sep-2020,203,558,203,547,124115300
DECX,03-Sep-2020,731,2071,731,2047,469139400
DIFD,03-Sep-2020,83.33,83.33,20,33.33,0
DIFI,03-Sep-2020,86.66,86.66,76.66,80,0
DIOF,03-Sep-2020,86.66,86.66,86.66,86.66,0
DIOH,03-Sep-2020,83.33,83.33,76.66,83.33,0
DITH,03-Sep-2020,80,80,70,70,0
DITW,03-Sep-2020,90,90,63.33,70,0
DIVQ,03-Sep-2020,3752.57,3761.58,3572.7,3602.06,0
DJC,03-Sep-2020,9502.28,9537.04,9198.1,9265.28,936841400
DJEC,03-Sep-2020,1801.45,1807.24,1737.17,1758.34,0
DJI,03-Sep-2020,29090.7,29199.35,28074.76,28292.73,658290200
DJT,03-Sep-2020,11462.76,11488.7,11097.79,11168.57,227096700
DJU,03-Sep-2020,819.82,826.89,800.66,808.12,51454500
DJWO,03-Sep-2020,451.95,452.78,439.19,441.19,0
DJX,03-Sep-2020,290.91,291.99,280.75,282.93,0
DLTC,03-Sep-2020,3174.22,3181.39,3017.52,3044.13,0
DOWE,03-Sep-2020,1521.42,1546.94,1505.16,1514.13,0
DRCI,03-Sep-2020,262.07,263.66,256.53,258.21,0
DREI,03-Sep-2020,366.33,368.67,358.56,360.97,0
DSAE,03-Sep-2020,1253.4,1266.03,1211.65,1219.26,55712300
DSAF,03-Sep-2020,1322.51,1329.5,1276.7,1286.02,9722100
DSAG,03-Sep-2020,196,197.22,188.01,189.54,27710700
DSAI,03-Sep-2020,725.98,725.98,690.58,694.82,13680000
DSAL,03-Sep-2020,49.45,50.04,47.61,48.03,4497700
DSAM,03-Sep-2020,2371.36,2371.36,2270.55,2288.09,51766300
DSAP,03-Sep-2020,640.07,664.69,625.61,631.97,202498000
DSAR,03-Sep-2020,151.69,157.51,146.49,150.17,215290400
DSAS,03-Sep-2020,1165.51,1184.87,1126.49,1132.73,48944400
DSAT,03-Sep-2020,451.9,452.33,436.85,439.63,11300100
DSAU,03-Sep-2020,522.53,546.9,511.49,517.42,188846300
DSAV,03-Sep-2020,498.62,504.39,481.67,486.94,25251300
DSBC,03-Sep-2020,1567.58,1581.92,1524.07,1535.48,126318200
DSBD,03-Sep-2020,1160.06,1161.12,1112.84,1120.29,23310400
DSBE,03-Sep-2020,133.47,134.24,129.18,129.8,2644600
DSBK,03-Sep-2020,354.03,361.58,345.86,347.98,285726300
DSBM,03-Sep-2020,421.24,421.24,405.57,409.95,103298000
DSBS,03-Sep-2020,198.89,198.89,192.24,195.23,48563500
DSBT,03-Sep-2020,2417.15,2417.15,2321.88,2333.62,82543500
DSBV,03-Sep-2020,831.18,839.61,808.58,814.81,41250800
DSCA,03-Sep-2020,741.81,755.69,714.96,724.93,30674800
DSCC,03-Sep-2020,565.66,566.04,542.2,549.07,22980700
DSCF,03-Sep-2020,332.06,334.38,321.97,323.25,35650300
DSCG,03-Sep-2020,1153.99,1167.13,1124.83,1134.63,505192500
DSCH,03-Sep-2020,690.54,690.91,662.95,670.67,54734400
DSCL,03-Sep-2020,4.77,5.03,4.77,4.85,1629900
DSCM,03-Sep-2020,676.01,678.52,656.17,660.93,22949100
DSCN,03-Sep-2020,863.1,863.64,827.99,833.29,30678300
DSCP,03-Sep-2020,409.81,411.18,397.6,402.17,25192800
DSCR,03-Sep-2020,6236.01,6336.38,5939.39,5957.96,303026900
DSCS,03-Sep-2020,1972.62,1972.62,1887.78,1899.48,19893600
DSCT,03-Sep-2020,1186.76,1186.76,1143.82,1151.15,104411100
DSCX,03-Sep-2020,964.51,964.99,927.12,937.37,31753700
DSCY,03-Sep-2020,1405.65,1407.11,1352.49,1366.39,934642200
DSDB,03-Sep-2020,660.19,660.19,634.04,640.53,2500000
DSDN,03-Sep-2020,450.17,453.01,435.45,438.61,6767800
DSDR,03-Sep-2020,756.75,759.54,729.69,735.16,31764400
DSDS,03-Sep-2020,413.25,413.25,391.97,394.83,8893500
DSDT,03-Sep-2020,61.6,62.66,61.05,61.47,8042100
DSDV,03-Sep-2020,173.49,173.49,166.71,167.9,25895400
DSEC,03-Sep-2020,395.37,396.14,379.95,382.35,19464700
DSEE,03-Sep-2020,486.72,486.72,465.16,468.05,33144700
DSEH,03-Sep-2020,48.15,48.96,46.76,47.2,242800
DSEN,03-Sep-2020,288.8,293.84,284.67,286.48,360361100
DSES,03-Sep-2020,245.28,246.13,237.81,239.46,2896600
DSEU,03-Sep-2020,284.69,286.81,277.93,280.41,68741300
DSFA,03-Sep-2020,738.58,738.58,710.46,724.93,70658600
DSFB,03-Sep-2020,671.44,678.7,653.76,658.52,109485000
DSFC,03-Sep-2020,136.08,137.33,133.94,134.72,44272100
DSFD,03-Sep-2020,587.94,588.53,564.79,568.72,18989700
DSFE,03-Sep-2020,731.84,733.27,701.99,706.67,22198300
DSFH,03-Sep-2020,284.12,284.26,271.57,273.06,2460600
DSFI,03-Sep-2020,1241.52,1244.48,1198.46,1206.6,193002700
DSFN,03-Sep-2020,597.01,601.91,580.56,584.37,778355400
DSFO,03-Sep-2020,409.42,414.36,399.11,401.79,68234200
DSFP,03-Sep-2020,566.49,573.32,552.23,555.94,68234200
DSFR,03-Sep-2020,133.25,133.57,126.61,127.46,679600
DSFT,03-Sep-2020,2085.75,2086.12,2000.12,2014.87,9424800
