Symbol,Date,Open,High,Low,Close,Volume
ADDA,13-Aug-2020,14,53,9,13,0
ADDC,13-Aug-2020,24,24,-11,21,0
ADDE,13-Aug-2020,-291,136,-832,-831,0
ADDN,13-Aug-2020,-928,108,-928,-564,0
ADDQ,13-Aug-2020,-471,129,-471,-224,0
ADDS,13-Aug-2020,-32,63,-131,-116,0
ADDT,13-Aug-2020,-1385,211,-1385,-775,0
ADDU,13-Aug-2020,42,274,42,220,0
ADDV,13-Aug-2020,46,168,45,168,0
ADDX,13-Aug-2020,38,142,8,73,0
ADRA,13-Aug-2020,1.19,1.81,1.09,1.14,0
ADRC,13-Aug-2020,1.44,1.44,0.91,1.16,0
ADRE,13-Aug-2020,0.64,1.18,0.45,0.45,0
ADRN,13-Aug-2020,0.32,1.12,0.32,0.53,0
ADRQ,13-Aug-2020,0.66,1.1,0.66,0.84,0
ADRS,13-Aug-2020,0.92,1.13,0.85,0.86,0
ADRT,13-Aug-2020,0.51,1.09,0.51,0.71,0
ADRU,13-Aug-2020,1.05,1.19,1.04,1.1,0
ADRV,13-Aug-2020,1.26,1.51,1.22,1.51,0
ADRX,13-Aug-2020,1.05,1.18,1,1.05,0
ADVA,13-Aug-2020,86,118,86,101,352406200
ADVC,13-Aug-2020,78,149,78,146,43904000
ADVE,13-Aug-2020,518,983,518,695,528907100
ADVN,13-Aug-2020,441,972,441,650,1122599000
ADVQ,13-Aug-2020,940,1311,940,1182,1588980000
ADVS,13-Aug-2020,413,776,413,776,175340200
ADVT,13-Aug-2020,1467,2357,1467,1933,3063986000
ADVU,13-Aug-2020,855,2361,855,2357,6325332000
ADVV,13-Aug-2020,221,495,221,495,116160600
ADVX,13-Aug-2020,712,1419,712,1417,335404800
ASHD,13-Aug-2020,41,1260,41,1240,0
ASHF,13-Aug-2020,-1,222,-556,-502,0
ASHR,13-Aug-2020,0.97,1.32,0.55,0.59,0
ASHU,13-Aug-2020,40,990,40,738,0
AVDA,13-Aug-2020,33.05,450.36,-26.27,8.29,0
AVDC,13-Aug-2020,1.67,16.69,-0.16,16.69,0
AVDE,13-Aug-2020,-4.34,30.7,-425.2,-425.08,0
AVDN,13-Aug-2020,-35.12,102.14,-904.57,-897.76,0
AVDQ,13-Aug-2020,36.4,318.57,8.88,89.93,0
AVDS,13-Aug-2020,-10,35.05,-10,16.35,0
AVDT,13-Aug-2020,34.34,472.23,-890.11,-799.52,0
AVDU,13-Aug-2020,469.85,5275.94,-1530.97,-893.72,0
AVDV,13-Aug-2020,5.85,67.74,5.85,67.67,0
AVDX,13-Aug-2020,-2.47,108.95,-2.47,100.72,0
AVLD,13-Aug-2020,0.4,1052.2,0.4,1052.2,0
AVLF,13-Aug-2020,0.75,362.61,-311.44,-307.3,0
AVLR,13-Aug-2020,2.84,4.17,0.69,0.7,0
AVLU,13-Aug-2020,1.16,897.66,1.16,744.89,0
AVRA,13-Aug-2020,6.76,12.07,0.91,1.02,0
AVRC,13-Aug-2020,2.21,2.31,0.98,1.61,0
AVRE,13-Aug-2020,0.84,1.28,0.55,0.55,0
AVRN,13-Aug-2020,0.52,1.59,0.44,0.55,0
AVRQ,13-Aug-2020,1.42,1.65,1,1.05,0
AVRS,13-Aug-2020,0.4,1.39,0.4,1.1,0
AVRT,13-Aug-2020,1.2,1.87,0.71,0.79,0
AVRU,13-Aug-2020,3.54,3.54,0.79,0.87,0
AVRV,13-Aug-2020,2.4,2.48,1.67,2.39,0
AVRX,13-Aug-2020,0.88,1.59,0.88,1.42,0
AVVA,13-Aug-2020,38.79,533.31,38.79,352.4,0
AVVC,13-Aug-2020,3.05,44.1,3.05,43.9,0
AVVE,13-Aug-2020,24.27,555.41,24.27,528.9,0
AVVN,13-Aug-2020,39.56,1122.59,39.56,1122.59,0
AVVQ,13-Aug-2020,121.89,1588.98,121.89,1588.98,0
AVVS,13-Aug-2020,6.89,175.34,6.89,175.34,0
AVVT,13-Aug-2020,200.24,3063.98,200.24,3063.98,0
AVVU,13-Aug-2020,654.44,8238.49,654.44,6325.33,0
AVVV,13-Aug-2020,10,116.16,10,116.16,0
AVVX,13-Aug-2020,19.95,335.46,19.95,335.4,0
BANK,13-Aug-2020,2841.74,2847.16,2811.57,2815.92,0
BCMA,13-Aug-2020,1181,2013,1181,1609,0
BCMC,13-Aug-2020,100.4,101.1,100.4,100.95,0
BCMD,13-Aug-2020,2556,2556,1854,2359,0
BCME,13-Aug-2020,238,324,238,300,0
BCMF,13-Aug-2020,209,259,171,244,0
BCMG,13-Aug-2020,37,37,17,23,0
BCMM,13-Aug-2020,99.69,100.32,99.66,99.96,0
