Symbol,Date,Open,High,Low,Close,Volume
ADDA,20-Aug-2020,-65,-41,-88,-44,0
ADDC,20-Aug-2020,-31,-22,-43,-43,0
ADDE,20-Aug-2020,-676,-278,-680,-326,0
ADDN,20-Aug-2020,-549,-423,-644,-594,0
ADDQ,20-Aug-2020,-727,-558,-855,-585,0
ADDS,20-Aug-2020,-242,-179,-295,-179,0
ADDT,20-Aug-2020,-1341,-1043,-1573,-1223,0
ADDU,20-Aug-2020,-712,-601,-817,-602,0
ADDV,20-Aug-2020,-53,-49,-99,-61,0
ADDX,20-Aug-2020,-326,-275,-426,-283,0
ADRA,20-Aug-2020,0.47,0.64,0.36,0.62,0
ADRC,20-Aug-2020,0.75,0.85,0.7,0.74,0
ADRE,20-Aug-2020,0.42,0.75,0.42,0.74,0
ADRN,20-Aug-2020,0.54,0.63,0.48,0.51,0
ADRQ,20-Aug-2020,0.55,0.64,0.5,0.63,0
ADRS,20-Aug-2020,0.65,0.8,0.64,0.8,0
ADRT,20-Aug-2020,0.54,0.63,0.49,0.58,0
ADRU,20-Aug-2020,0.59,0.75,0.59,0.75,0
ADRV,20-Aug-2020,0.83,0.86,0.76,0.85,0
ADRX,20-Aug-2020,0.71,0.81,0.7,0.81,0
ADVA,20-Aug-2020,58,73,50,72,94728300
ADVC,20-Aug-2020,94,128,94,128,23556700
ADVE,20-Aug-2020,504,941,504,935,562996300
ADVN,20-Aug-2020,655,726,617,642,1081258000
ADVQ,20-Aug-2020,894,1027,864,1010,2519980000
ADVS,20-Aug-2020,453,731,453,731,143199200
ADVT,20-Aug-2020,1607,1816,1545,1724,3695967000
ADVU,20-Aug-2020,1049,1873,1049,1864,2979617000
ADVV,20-Aug-2020,265,356,265,356,103411200
ADVX,20-Aug-2020,812,1215,812,1215,270167100
ASHD,20-Aug-2020,43,1227,43,1128,0
ASHF,20-Aug-2020,-26,-26,-817,-324,0
ASHR,20-Aug-2020,0.39,0.76,0.24,0.71,0
ASHU,20-Aug-2020,17,846,17,804,0
AVDA,20-Aug-2020,-6.68,-4.28,-45.95,-19.9,0
AVDC,20-Aug-2020,-3.32,-2.08,-14.27,-12.83,0
AVDE,20-Aug-2020,-95.71,0.27,-163.23,-125.02,0
AVDN,20-Aug-2020,-319.71,-304.46,-1045.14,-1044.54,0
AVDQ,20-Aug-2020,266.28,1089.85,228.41,1089.85,0
AVDS,20-Aug-2020,-17.41,-16.17,-45.31,-38.33,0
AVDT,20-Aug-2020,-60.11,428.15,-169.39,25.41,0
AVDU,20-Aug-2020,-1125.02,19.89,-2740.68,-9.49,0
AVDV,20-Aug-2020,12.76,31.82,12.76,28.03,0
AVDX,20-Aug-2020,-7.97,2.02,-29.92,-23.13,0
AVLD,20-Aug-2020,1.34,679.18,1.34,679.18,0
AVLF,20-Aug-2020,3.39,3.39,-247.24,-161.69,0
AVLR,20-Aug-2020,3.52,3.52,0.46,0.76,0
AVLU,20-Aug-2020,4.73,517.49,4.73,517.49,0
AVRA,20-Aug-2020,0.82,0.92,0.54,0.82,0
AVRC,20-Aug-2020,0.71,0.83,0.58,0.64,0
AVRE,20-Aug-2020,0.53,1,0.53,0.81,0
AVRN,20-Aug-2020,0.4,0.61,0.35,0.5,0
AVRQ,20-Aug-2020,1.66,1.93,1.48,1.76,0
AVRS,20-Aug-2020,0.67,0.87,0.6,0.78,0
AVRT,20-Aug-2020,0.93,1.16,0.84,1,0
AVRU,20-Aug-2020,0.44,1,0.44,0.99,0
AVRV,20-Aug-2020,1.55,1.78,1.29,1.37,0
AVRX,20-Aug-2020,0.9,1.01,0.84,0.92,0
AVVA,20-Aug-2020,30.84,94.72,30.84,94.72,0
AVVC,20-Aug-2020,8.36,24.73,8.36,23.55,0
AVVE,20-Aug-2020,111.28,562.99,111.28,562.99,0
AVVN,20-Aug-2020,214.97,1081.25,214.97,1081.25,0
AVVQ,20-Aug-2020,669.38,2519.98,669.38,2519.98,0
AVVS,20-Aug-2020,35.38,143.28,35.38,143.19,0
AVVT,20-Aug-2020,915.19,3695.96,915.19,3695.96,0
AVVU,20-Aug-2020,893.58,3003.64,893.58,2979.61,0
AVVV,20-Aug-2020,35.79,103.41,35.79,103.41,0
AVVX,20-Aug-2020,79.54,270.85,79.54,270.16,0
BANK,20-Aug-2020,2700.13,2705.71,2677,2683.81,0
BCMA,20-Aug-2020,1391,1559,1309,1447,0
BCMC,20-Aug-2020,99.86,100.04,99.76,100.04,0
BCMD,20-Aug-2020,2499,2655,2407,2523,0
BCME,20-Aug-2020,225,253,217,253,0
BCMF,20-Aug-2020,268,311,254,285,0
BCMG,20-Aug-2020,41,45,26,28,0
BCMM,20-Aug-2020,99.6,99.65,99.32,99.48,0
BCMU,20-Aug-2020,85,85,48,85,0
BDMA,20-Aug-2020,1686,1727,1686,1727,0
BDMC,20-Aug-2020,99.59,99.63,99.59,99.61,0
BDMD,20-Aug-2020,2203,2239,2203,2239,0
BDME,20-Aug-2020,205,216,205,216,0
BDMF,20-Aug-2020,295,308,295,308,0
BDMG,20-Aug-2020,34,40,34,40,0
BDMM,20-Aug-2020,99.82,99.82,99.81,99.82,0
BDMU,20-Aug-2020,86,89,85,89,0
BFMA,20-Aug-2020,1587,1619,1587,1619,0
BFMC,20-Aug-2020,100.98,100.98,100.93,100.93,0
BFMD,20-Aug-2020,2310,2351,2310,2351,0
BFME,20-Aug-2020,284,298,284,298,0
BFMF,20-Aug-2020,229,244,229,244,0
BFMG,20-Aug-2020,20,21,20,21,0
BFMM,20-Aug-2020,99.89,99.9,99.89,99.9,0
BFMU,20-Aug-2020,78,85,78,85,0
BGMA,20-Aug-2020,1659,1683,1659,1683,0
BGMC,20-Aug-2020,100.45,100.45,100.42,100.42,0
BGMD,20-Aug-2020,2235,2285,2235,2285,0
