Symbol,Date,Open,High,Low,Close,Volume
AACG,04-Sep-2020,1.09,1.11,1.068,1.1,27200
AACQU,04-Sep-2020,10.2,10.45,10.17,10.44,329500
AAL,04-Sep-2020,13.65,13.82,12.96,13.61,64936900
AAME,04-Sep-2020,2.03,2.03,1.97,2.02,4500
AAOI,04-Sep-2020,11,11.07,9.88,10.52,948500
AAON,04-Sep-2020,57.81,57.91,56.41,56.43,127900
AAPL,04-Sep-2020,120.07,123.7,110.89,120.96,332607100
AAWW,04-Sep-2020,55.46,56.54,53.09,55.72,411700
AAXJ,04-Sep-2020,77.43,77.77,75.96,77.38,1675200
AAXN,04-Sep-2020,84.98,85.52,81.15,82.67,514900
ABCB,04-Sep-2020,25.43,25.63,24.84,25.22,228100
ABEO,04-Sep-2020,2.1,2.12,1.8827,1.98,717300
ABIO,04-Sep-2020,4.6,4.658,3.99,4.41,903800
ABMD,04-Sep-2020,295.26,295.26,271.06,275.89,511800
ABTX,04-Sep-2020,26.1,26.39,25.7,26.25,27600
ABUS,04-Sep-2020,2.49,2.54,2.33,2.44,2026900
ACAD,04-Sep-2020,38.26,38.79,36.79,38.27,1375600
ACAM,04-Sep-2020,10.18,10.235,10.18,10.21,991600
ACAMU,04-Sep-2020,10.75,10.75,10.75,10.75,1000
ACAMW,04-Sep-2020,1.18,1.4,1.12,1.3746,65400
ACBI,04-Sep-2020,12.49,12.915,12.45,12.46,166500
ACCD,04-Sep-2020,32.69,33.8099,30.418,32.6,306500
ACER,04-Sep-2020,2.57,2.57,2.3,2.44,195000
ACEVU,04-Sep-2020,10.04,10.08,10.02,10.06,25400
ACGL,04-Sep-2020,32.71,32.88,31.48,31.87,1141300
ACGLO,04-Sep-2020,26.44,26.46,26.18,26.28,13600
ACGLP,04-Sep-2020,25.64,25.72,25.43,25.61,37500
ACHC,04-Sep-2020,30.7,30.82,29.2,29.81,459400
ACHV,04-Sep-2020,7.25,7.5416,6.85,7.36,254900
ACIA,04-Sep-2020,67.17,67.37,66.75,66.82,651800
ACIU,04-Sep-2020,7.6,7.7,7.23,7.29,278100
ACIW,04-Sep-2020,29.27,29.38,28.33,29.105,731400
ACLS,04-Sep-2020,23.41,23.505,22,22.65,393200
ACMR,04-Sep-2020,82.01,83.69,76,82.07,437800
ACNB,04-Sep-2020,20.99,22.85,20.73,22.75,37300
ACOR,04-Sep-2020,0.479,0.5062,0.451,0.4802,1801400
ACRS,04-Sep-2020,2.33,2.33,1.98,2.14,427000
ACRX,04-Sep-2020,1.17,1.2,1.1,1.15,489100
ACST,04-Sep-2020,0.215,0.215,0.183,0.2018,12761300
ACT,04-Sep-2020,26.08,26.37,25.901,26.17,2100
ACTG,04-Sep-2020,3.76,3.84,3.66,3.8,167100
ACWI,04-Sep-2020,81.67,81.98,79.33,81.05,3416800
ACWX,04-Sep-2020,46.71,46.83,45.75,46.55,1451900
ADAP,04-Sep-2020,7.77,7.975,7.51,7.94,443400
ADBE,04-Sep-2020,504.65,511.35,471.71,491.94,3900300
ADES,04-Sep-2020,3.94,3.96,3.75,3.91,114500
ADI,04-Sep-2020,117.11,118.385,114.25,117.44,3766400
ADIL,04-Sep-2020,1.34,1.341,1.2,1.3,418700
ADILW,04-Sep-2020,0.32,0.365,0.32,0.32,4400
ADMA,04-Sep-2020,2.2,2.25,2.0421,2.22,3833000
ADMP,04-Sep-2020,0.65,0.7765,0.6202,0.765,6451900
ADMS,04-Sep-2020,5.44,5.46,5.28,5.37,193900
ADP,04-Sep-2020,139.22,141.73,137.5,138.53,2924300
ADPT,04-Sep-2020,36.74,37.31,35.05,35.79,730000
ADRE,04-Sep-2020,47.17,47.17,45.79,46.99,8600
ADRO,04-Sep-2020,2.8,2.8,2.575,2.66,396300
ADSK,04-Sep-2020,240.53,244.435,228.18,233.88,2704600
ADTN,04-Sep-2020,10.52,10.64,10.22,10.45,273100
ADTX,04-Sep-2020,2.4,2.46,2.26,2.36,466300
ADUS,04-Sep-2020,90.02,90.6705,86.4,87.82,68700
ADVM,04-Sep-2020,11.85,12.05,11,11.61,769200
ADXN,04-Sep-2020,13.7,15.2199,13.6614,14.77,13700
ADXS,04-Sep-2020,0.44,0.4499,0.425,0.44,967700
AEGN,04-Sep-2020,16.07,16.55,15.87,16,92700
AEHR,04-Sep-2020,1.87,1.8793,1.77,1.7701,90700
AEIS,04-Sep-2020,73.72,74.022,66.79,69.12,389200
AEMD,04-Sep-2020,1.3,1.3303,1.219,1.29,228300
AERI,04-Sep-2020,11.31,11.85,11.03,11.67,648400
AESE,04-Sep-2020,1.52,1.52,1.16,1.4,1603600
AEY,04-Sep-2020,2.06,2.1292,2.05,2.1,90700
AEYE,04-Sep-2020,17.19,19.75,16.8301,18.23,248400
AEZS,04-Sep-2020,0.4,0.4095,0.3715,0.3999,4169900
AFIB,04-Sep-2020,34,34.98,32.24,33.56,88100
AFIN,04-Sep-2020,6.88,6.9138,6.74,6.86,566700
AFINP,04-Sep-2020,23.29,23.4337,23,23.18,18300
AFMD,04-Sep-2020,3.35,3.38,3.07,3.28,1089000
AFYA,04-Sep-2020,25.5,25.5185,23.32,24.85,236400
AGBA,04-Sep-2020,10.37,10.37,10.37,10.37,200
AGBAW,04-Sep-2020,0.25,0.26,0.24,0.242,9100
AGEN,04-Sep-2020,4.04,4.07,3.75,3.92,1835800
AGFS,04-Sep-2020,2.42,2.56,2.42,2.53,77100
AGIO,04-Sep-2020,40.63,40.89,38.75,40.39,490600
AGLE,04-Sep-2020,7.25,7.45,6.88,7.3,310900
AGMH,04-Sep-2020,13.9801,15.1265,13.9801,14.81,5500
AGNC,04-Sep-2020,13.88,14.0399,13.6,13.84,6918900
AGNCM,04-Sep-2020,23.35,23.47,23.12,23.47,15700
AGNCN,04-Sep-2020,24.32,24.33,23.94,24.3001,23000
AGNCO,04-Sep-2020,23.48,23.51,23.24,23.45,27500
AGNCP,04-Sep-2020,22.64,22.654,22.5,22.61,48400
AGRX,04-Sep-2020,2.96,2.98,2.67,2.93,1484800
AGTC,04-Sep-2020,5.72,6,5.3,5.86,619300
AGYS,04-Sep-2020,24.73,25.22,23.03,23.92,146100
AGZD,04-Sep-2020,47.11,47.1892,47.1,47.155,1900
AHCO,04-Sep-2020,21.15,21.69,20,21.2,292000
AHPI,04-Sep-2020,5.17,5.23,4.78,4.93,205600
AIA,04-Sep-2020,71.8,72.115,70.66,71.81,209300
AIH,04-Sep-2020,4.18,4.4,3.93,3.99,39600
AIHS,04-Sep-2020,0.47,0.4936,0.4104,0.4588,1415300
AIKI,04-Sep-2020,0.59,0.6347,0.5301,0.5987,2407800
AIMC,04-Sep-2020,41.15,41.89,37.04,40.41,249700
AIMT,04-Sep-2020,34.22,34.26,34.16,34.22,2750300
AINV,04-Sep-2020,8.94,9.08,8.72,8.87,431500
AIQ,04-Sep-2020,23.54,23.75,22.665,23.28,76100
AIRG,04-Sep-2020,13.5,13.711,13.05,13.52,69000
AIRR,04-Sep-2020,27.05,27.13,26.623,26.78,5100
AIRT,04-Sep-2020,11,11.2,10.8001,11.16,3400
AIRTW,04-Sep-2020,0.04,0.069,0.0306,0.0322,224800
AKAM,04-Sep-2020,112.56,113.55,107.52,108.43,2624700
AKBA,04-Sep-2020,2.83,2.85,2.46,2.72,33632700
AKCA,04-Sep-2020,18.2,18.2,18.13,18.16,717600
AKER,04-Sep-2020,2.27,2.3162,2,2.22,944400
AKRO,04-Sep-2020,32.98,33.22,31.82,32.34,128100
AKTS,04-Sep-2020,8.09,8.29,7.5,8.17,736200
AKTX,04-Sep-2020,1.61,1.625,1.55,1.59,244200
AKU,04-Sep-2020,3.02,3.06,2.7501,3.02,12800
AKUS,04-Sep-2020,23.44,24.8,22.02,22.76,65200
ALAC,04-Sep-2020,10.7,10.75,10.7,10.75,2100
ALACR,04-Sep-2020,0.29,0.29,0.28,0.28,16300
ALACW,04-Sep-2020,0.2,0.2699,0.2,0.2499,337500
ALBO,04-Sep-2020,27.01,28.06,26.01,27.37,202000
ALCO,04-Sep-2020,30.28,30.38,29.515,30.29,9300
ALDX,04-Sep-2020,5.98,6.15,5.54,5.85,834500
ALEC,04-Sep-2020,12.51,12.67,11.94,12.41,729000
ALGN,04-Sep-2020,318,318,299.33,309,837400
ALGT,04-Sep-2020,134.86,135.35,128.8,133.65,249100
ALIM,04-Sep-2020,5.66,5.75,5.47,5.75,32000
ALJJ,04-Sep-2020,1.01,1.0307,0.9631,0.9706,77800
ALKS,04-Sep-2020,16.32,16.49,15.68,16.34,898100
ALLK,04-Sep-2020,82.88,86.625,78.355,83.72,151100
ALLO,04-Sep-2020,33.82,33.98,31.61,33.03,515100
ALLT,04-Sep-2020,9.2,9.37,8.95,9.18,330700
ALNA,04-Sep-2020,1.27,1.32,1.11,1.16,1468200
ALNY,04-Sep-2020,126.18,126.18,119.67,122.83,459300
ALOT,04-Sep-2020,6.84,6.93,6.68,6.93,29800
ALPN,04-Sep-2020,7.24,7.43,6.66,7.15,162800
ALRM,04-Sep-2020,60.01,60.56,57.1,58.69,333400
ALRN,04-Sep-2020,1.15,1.17,1.04,1.16,444100
ALRS,04-Sep-2020,21,21.49,20.84,21.1,29200
ALSK,04-Sep-2020,2.28,2.28,2.235,2.27,203800
ALT,04-Sep-2020,13.24,13.41,12,12.43,1206100
ALTA,04-Sep-2020,21.04,21.04,20.3,20.7,15300
ALTM,04-Sep-2020,13.45,13.45,12.7,12.9,33600
ALTR,04-Sep-2020,40.78,40.83,38.47,39.93,242700
ALTY,04-Sep-2020,10.92,10.92,10.5901,10.735,15400
ALVR,04-Sep-2020,28.54,30.11,23.9,24.77,265200
ALXN,04-Sep-2020,111.83,113.94,110.69,112.97,3187400
ALXO,04-Sep-2020,41.49,44.5,41.49,42.99,64300
ALYA,04-Sep-2020,1.86,2.01,1.8001,2.01,34000
AMAG,04-Sep-2020,10.1,10.26,9.68,10.005,604400
AMAL,04-Sep-2020,11.94,12.1779,11.56,11.7,51300
AMAT,04-Sep-2020,61.21,61.83,58.5498,60.96,14688100
AMBA,04-Sep-2020,49.7,52.55,49.5519,52.18,921300
AMCA,04-Sep-2020,28.5246,28.5246,28,28.2785,900
AMCI,04-Sep-2020,10.43,10.43,10.43,10.43,200
AMCIW,04-Sep-2020,0.54,0.654,0.486,0.4885,220500
AMCX,04-Sep-2020,22.53,23.36,22,23.21,1050000
AMD,04-Sep-2020,81.45,84.39,76.33,82.01,82267700
AMED,04-Sep-2020,236.44,239.24,225.93,231.54,201600
AMEH,04-Sep-2020,19.24,19.24,18.04,19.01,117300
AMGN,04-Sep-2020,251.33,252.27,244.5755,248.4,2910300
AMHCW,04-Sep-2020,0.8,1,0.8,1,21400
AMKR,04-Sep-2020,11.91,11.99,11.13,11.5,1414300
AMNB,04-Sep-2020,22.76,23.03,22.63,22.89,9600
AMOT,04-Sep-2020,42.27,43.68,40.2543,40.95,25300
AMPH,04-Sep-2020,20.27,20.27,19.46,19.92,131800
AMRH,04-Sep-2020,1.13,1.165,1.01,1.1205,195500
AMRHW,04-Sep-2020,0.0558,0.06,0.0558,0.06,300
AMRK,04-Sep-2020,24.03,24.65,23.6569,24.6,24400
AMRN,04-Sep-2020,4.48,4.5,4,4.3,20467000
AMRS,04-Sep-2020,3.27,3.342,3.01,3.05,2785700
AMSC,04-Sep-2020,12.5,12.5,11.63,11.96,247400
AMSF,04-Sep-2020,67.01,67.15,65.24,65.66,49600
AMSWA,04-Sep-2020,13.84,14,13.4,13.66,230600
AMTB,04-Sep-2020,13.44,13.44,12.93,12.94,18100
AMTBB,04-Sep-2020,9.18,9.18,9,9,200
AMTD,04-Sep-2020,38.99,39.9,38.54,39.09,4611900
AMTI,04-Sep-2020,24.96,25.65,23.25,25.3,122400
AMTX,04-Sep-2020,2,2.06,1.81,2.05,740900
AMWD,04-Sep-2020,84.63,86.24,81,81.77,118100
AMYT,04-Sep-2020,10.81,11.1032,10.81,10.83,23300
AMZN,04-Sep-2020,3318,3381.5,3111.13,3294.62,8781700
ANAB,04-Sep-2020,16.61,16.61,15.4534,15.96,188100
ANAT,04-Sep-2020,75.75,77.02,74.735,76.58,45200
ANCN,04-Sep-2020,0.9274,1.0099,0.89,0.9698,83200
ANDA,04-Sep-2020,10.3,10.3,10.17,10.27,92400
ANDAR,04-Sep-2020,0.3675,0.3676,0.315,0.3199,16900
ANDAW,04-Sep-2020,0.31,0.33,0.3,0.32,8200
ANDE,04-Sep-2020,18.31,18.48,17.77,18.09,158800
ANGI,04-Sep-2020,13.35,13.49,11.8876,12.63,3566200
ANGL,04-Sep-2020,30.65,30.65,30.0801,30.39,934400
ANGO,04-Sep-2020,9.42,9.42,9.03,9.14,192200
ANIK,04-Sep-2020,38.1,38.15,36.77,37.3,101700
ANIP,04-Sep-2020,30.33,30.33,28.14,29.15,53900
ANIX,04-Sep-2020,1.84,1.88,1.74,1.79,195100
ANNX,04-Sep-2020,26.22,26.39,24.69,25.09,61500
ANPC,04-Sep-2020,5.41,6.08,5.09,5.15,1814200
ANSS,04-Sep-2020,330.22,333.23,313.73,321.21,586300
ANTE,04-Sep-2020,1.02,1.0642,0.98,1.03,63900
ANY,04-Sep-2020,2.55,2.66,2.26,2.58,241500
AOSL,04-Sep-2020,13.08,13.45,12.55,13.32,141500
AOUT,04-Sep-2020,15.51,16,14.1426,14.63,234600
APA,04-Sep-2020,14.52,14.885,14.13,14.6,6929000
APDN,04-Sep-2020,7.37,7.65,7.1,7.65,216600
APEI,04-Sep-2020,29.49,29.98,28.7,29.61,126000
APEN,04-Sep-2020,1.37,1.37,1.3,1.33,47600
APEX,04-Sep-2020,5.31,6.13,5.2532,5.99,170300
APHA,04-Sep-2020,4.65,4.708,4.375,4.59,3697200
API,04-Sep-2020,51,53.99,45.3901,52.76,936800
APLS,04-Sep-2020,30.19,30.99,28.92,30.53,512000
APLT,04-Sep-2020,24.01,24.49,22.62,23.76,76300
APM,04-Sep-2020,1.65,1.69,1.47,1.6,222300
APOG,04-Sep-2020,21.17,21.25,20.6,20.97,150300
APOP,04-Sep-2020,2,2,1.81,1.89,120300
APOPW,04-Sep-2020,0.07,0.07,0.07,0.07,1200
APPF,04-Sep-2020,154,154.05,143.8401,151.7,354200
