Symbol,Date,Open,High,Low,Close,Volume
ADDA,23-Jul-2020,-33,23,-81,-78,0
ADDC,23-Jul-2020,22,22,-44,-23,0
ADDE,23-Jul-2020,-91,572,-886,-886,0
ADDN,23-Jul-2020,25,626,-434,-157,0
ADDQ,23-Jul-2020,-229,733,-833,-639,0
ADDS,23-Jul-2020,-52,-31,-578,-565,0
ADDT,23-Jul-2020,-237,1297,-1334,-874,0
ADDU,23-Jul-2020,42,68,-543,-464,0
ADDV,23-Jul-2020,82,82,-158,-143,0
ADDX,23-Jul-2020,52,52,-773,-731,0
ADRA,23-Jul-2020,0.64,1.28,0.4,0.4,0
ADRC,23-Jul-2020,1.44,1.44,0.73,0.84,0
ADRE,23-Jul-2020,0.87,1.9,0.42,0.43,0
ADRN,23-Jul-2020,1.02,1.99,0.62,0.84,0
ADRQ,23-Jul-2020,0.81,1.81,0.51,0.6,0
ADRS,23-Jul-2020,0.88,0.95,0.48,0.49,0
ADRT,23-Jul-2020,0.89,1.78,0.55,0.68,0
ADRU,23-Jul-2020,1.05,1.06,0.76,0.8,0
ADRV,23-Jul-2020,1.46,1.46,0.67,0.7,0
ADRX,23-Jul-2020,1.07,1.07,0.56,0.58,0
ADVA,23-Jul-2020,60,103,54,54,270357200
ADVC,23-Jul-2020,72,128,72,123,29030500
ADVE,23-Jul-2020,622,1203,601,672,801741100
ADVN,23-Jul-2020,912,1254,726,858,1713783000
ADVQ,23-Jul-2020,1021,1635,869,974,1865086000
ADVS,23-Jul-2020,383,667,383,564,105218100
ADVT,23-Jul-2020,1993,2944,1654,1886,3849226000
ADVU,23-Jul-2020,872,1968,872,1961,3081091000
ADVV,23-Jul-2020,260,351,260,340,129488100
ADVX,23-Jul-2020,715,1096,715,1027,263736700
ASHD,23-Jul-2020,82,1387,82,1348,0
ASHF,23-Jul-2020,-24,496,-813,-719,0
ASHR,23-Jul-2020,0.7,1.76,0.41,0.46,0
ASHU,23-Jul-2020,58,1147,58,629,0
AVDA,23-Jul-2020,3.22,64.93,-6.73,14.24,0
AVDC,23-Jul-2020,1.2,5.31,-10.36,5.31,0
