Symbol,Date,Open,High,Low,Close,Volume
AACG,26-Aug-2020,1.08,1.1099,1.075,1.1,19700
AACQU,26-Aug-2020,10.05,10.08,10.02,10.04,152400
AAL,26-Aug-2020,13.11,13.15,12.7,12.78,43933500
AAME,26-Aug-2020,2.17,2.17,1.8787,1.9372,13600
AAOI,26-Aug-2020,12,12.14,11.74,11.79,732500
AAON,26-Aug-2020,58.31,58.45,57.65,57.99,139700
AAPL,26-Aug-2020,504.72,507.97,500.33,506.09,40685800
AAWW,26-Aug-2020,57.51,57.57,55.92,56.32,487300
AAXJ,26-Aug-2020,78.93,79.15,78.66,79.06,634900
AAXN,26-Aug-2020,85.01,86.42,84.28,85.19,496400
ABCB,26-Aug-2020,25.1,25.15,24.42,24.62,272800
ABEO,26-Aug-2020,2.44,2.44,2.32,2.33,344600
ABIO,26-Aug-2020,5.62,5.65,5.23,5.34,498300
ABMD,26-Aug-2020,308.52,309.18,302.37,306.14,240700
ABTX,26-Aug-2020,25.78,25.91,25.22,25.36,49200
ABUS,26-Aug-2020,3.03,3.11,2.92,2.93,2884300
ACAD,26-Aug-2020,38.37,38.42,37.36,37.67,1119900
ACAM,26-Aug-2020,10.12,10.2,10.1,10.16,40200
ACAMW,26-Aug-2020,0.93,0.95,0.92,0.9275,32200
ACBI,26-Aug-2020,11.23,11.25,10.94,10.99,41300
ACCD,26-Aug-2020,39.66,39.66,35.45,36,595400
ACER,26-Aug-2020,2.84,2.84,2.71,2.72,201200
ACEVU,26-Aug-2020,10,10.0002,9.99,9.99,28000
ACGL,26-Aug-2020,31.43,31.59,31.01,31.39,1345000
ACGLO,26-Aug-2020,26.12,26.42,26.12,26.42,21500
ACGLP,26-Aug-2020,25.57,25.685,25.56,25.56,54600
ACHC,26-Aug-2020,30.32,30.4,29.665,29.94,277300
ACHV,26-Aug-2020,8.52,8.65,8.05,8.11,210900
ACIA,26-Aug-2020,67.79,68.03,67.62,67.8,161600
ACIU,26-Aug-2020,7.65,7.95,7.48,7.54,291900
ACIW,26-Aug-2020,30.26,30.47,29.91,29.98,312800
ACLS,26-Aug-2020,24.45,24.65,24.02,24.06,273400
ACMR,26-Aug-2020,97.91,98.86,94.83,96.05,168700
ACNB,26-Aug-2020,22.5,22.51,21.3,21.8,21000
ACOR,26-Aug-2020,0.52,0.54,0.5,0.52,1040700
ACRS,26-Aug-2020,2.4,2.45,2.3,2.4,359800
ACRX,26-Aug-2020,1.22,1.31,1.22,1.23,690300
ACST,26-Aug-2020,0.67,0.6879,0.6553,0.6781,1582200
ACT,26-Aug-2020,25.72,25.9116,25.72,25.8819,3700
ACTG,26-Aug-2020,3.99,4,3.89,3.94,230600
ACWI,26-Aug-2020,81.82,82.49,81.79,82.47,4648200
ACWX,26-Aug-2020,47.2,47.495,47.18,47.44,553300
ADAP,26-Aug-2020,8.66,8.82,8.33,8.35,182000
ADBE,26-Aug-2020,496.95,533.7,492.23,528.49,7779400
ADES,26-Aug-2020,4.09,4.11,4.02,4.05,78800
ADI,26-Aug-2020,119.91,121.25,118.98,120.51,3462700
ADIL,26-Aug-2020,1.47,1.47,1.37,1.4,315100
ADILW,26-Aug-2020,0.31,0.3683,0.31,0.3683,300
ADMA,26-Aug-2020,2.71,2.8,2.62,2.79,7520600
ADMP,26-Aug-2020,0.7413,0.7548,0.6969,0.71,2749900
ADMS,26-Aug-2020,4.76,4.88,4.6,4.86,248600
ADP,26-Aug-2020,141.02,141.87,139.07,139.61,1804000
ADPT,26-Aug-2020,41.88,42.29,40.64,41.01,372000
ADRE,26-Aug-2020,47.9,47.9296,47.5619,47.9296,8800
ADRO,26-Aug-2020,2.98,3.05,2.94,3,206000
ADSK,26-Aug-2020,246.66,253.26,237.19,248.21,3075800
ADTN,26-Aug-2020,11.75,12,11.66,11.685,219200
ADTX,26-Aug-2020,3.75,4.05,3.65,3.78,297200
ADUS,26-Aug-2020,94.42,94.445,92.995,93.27,90000
ADVM,26-Aug-2020,12.71,12.84,12.14,12.31,819300
ADXN,26-Aug-2020,14.4,14.4,14.4,14.4,400
ADXS,26-Aug-2020,0.47,0.47,0.45,0.4526,472200
AEGN,26-Aug-2020,16.1,16.35,15.81,16.17,90400
AEHR,26-Aug-2020,1.88,1.88,1.7751,1.79,35300
AEIS,26-Aug-2020,75.64,75.97,74.6047,75.43,136800
AEMD,26-Aug-2020,1.53,1.53,1.48,1.51,112900
AERI,26-Aug-2020,10.99,11.279,10.83,11.01,855700
AESE,26-Aug-2020,1.58,1.87,1.58,1.76,1242300
AEY,26-Aug-2020,2.39,2.44,2.3,2.36,98300
AEYE,26-Aug-2020,19.52,19.66,18.16,19,112000
AEZS,26-Aug-2020,0.493,0.4999,0.473,0.4984,2312100
AFH,26-Aug-2020,0.39,0.4,0.38,0.4,217500
AFIB,26-Aug-2020,30,30.73,29.05,29.54,143900
AFIN,26-Aug-2020,7.05,7.06,6.64,6.73,351400
AFINP,26-Aug-2020,23.34,23.49,22.97,23.36,28800
AFMD,26-Aug-2020,3.66,3.685,3.47,3.5,530500
AFYA,26-Aug-2020,24.35,24.35,23.46,23.6,85200
AGBA,26-Aug-2020,10.37,10.375,10.3,10.3,65600
AGBAR,26-Aug-2020,0.28,0.28,0.2,0.2,200
AGBAW,26-Aug-2020,0.17,0.2,0.17,0.195,4400
AGEN,26-Aug-2020,4.2,4.22,4.03,4.06,1785500
AGFS,26-Aug-2020,2.49,2.535,2.44,2.5,60900
AGIO,26-Aug-2020,38.51,39.31,38.38,38.63,751000
AGLE,26-Aug-2020,6.75,7.07,6.75,6.96,380100
AGMH,26-Aug-2020,14.51,14.85,14.51,14.64,2900
AGNC,26-Aug-2020,14.17,14.2,14.03,14.05,4680900
AGNCM,26-Aug-2020,23.63,23.83,23.57,23.78,22300
