Symbol,Date,Open,High,Low,Close,Volume
ADDA,31-Jul-2020,22,36,-35,-26,0
ADDC,31-Jul-2020,16,31,-5,27,0
ADDE,31-Jul-2020,-133,-133,-1060,-384,0
ADDN,31-Jul-2020,-568,-568,-1428,-641,0
ADDQ,31-Jul-2020,-201,-201,-1567,-935,0
ADDS,31-Jul-2020,-50,-50,-413,-262,0
ADDT,31-Jul-2020,-747,-747,-3023,-1602,0
ADDU,31-Jul-2020,114,114,-482,-304,0
ADDV,31-Jul-2020,170,244,161,244,0
ADDX,31-Jul-2020,136,136,-212,9,0
ADRA,31-Jul-2020,1.32,1.54,0.66,0.76,0
ADRC,31-Jul-2020,1.23,1.36,0.96,1.19,0
ADRE,31-Jul-2020,0.81,0.81,0.29,0.7,0
ADRN,31-Jul-2020,0.51,0.51,0.13,0.49,0
ADRQ,31-Jul-2020,0.83,0.83,0.24,0.47,0
ADRS,31-Jul-2020,0.88,0.88,0.52,0.73,0
ADRT,31-Jul-2020,0.7,0.7,0.21,0.48,0
ADRU,31-Jul-2020,1.15,1.15,0.78,0.87,0
ADRV,31-Jul-2020,2.36,2.36,1.57,1.76,0
ADRX,31-Jul-2020,1.22,1.22,0.83,1,0
ADVA,31-Jul-2020,89,102,70,83,170278100
ADVC,31-Jul-2020,83,164,83,164,67214900
ADVE,31-Jul-2020,603,923,445,923,798754300
ADVN,31-Jul-2020,614,619,229,617,1722286000
ADVQ,31-Jul-2020,1042,1042,510,832,1960466000
ADVS,31-Jul-2020,374,716,374,710,153456800
ADVT,31-Jul-2020,1745,1745,820,1532,3853030000
ADVU,31-Jul-2020,846,2107,846,2107,2749207000
ADVV,31-Jul-2020,295,563,295,563,161104300
ADVX,31-Jul-2020,752,1443,752,1437,381776000
ASHD,31-Jul-2020,237,1401,237,1184,0
ASHF,31-Jul-2020,19,73,-893,-390,0
ASHR,31-Jul-2020,1.08,1.12,0.36,0.67,0
ASHU,31-Jul-2020,256,799,256,794,0
AVDA,31-Jul-2020,8.68,76.66,8.68,70.5,0
AVDC,31-Jul-2020,0.19,39.85,0.19,39.85,0
AVDE,31-Jul-2020,-9.26,-9.26,-385.89,-254.12,0
AVDN,31-Jul-2020,1.75,1.75,-1690.45,-1353.96,0
AVDQ,31-Jul-2020,92.52,145.44,-412.66,5.31,0
AVDS,31-Jul-2020,4.17,5.28,-58.9,-58.9,0
AVDT,31-Jul-2020,102.95,102.95,-1879.19,-1278.14,0
AVDU,31-Jul-2020,-22.45,175.18,-1237.56,175.18,0
AVDV,31-Jul-2020,8.3,104.31,8.3,104.3,0
AVDX,31-Jul-2020,12.67,90.31,12.67,85.25,0
AVLD,31-Jul-2020,11.38,914.11,11.38,888.78,0
AVLF,31-Jul-2020,-0.09,8.36,-308.42,-148.03,0
AVLR,31-Jul-2020,0.99,1.53,0.54,0.83,0
AVLU,31-Jul-2020,11.28,744.23,11.28,740.74,0
AVRA,31-Jul-2020,2.79,3.01,1.1,1.7,0
AVRC,31-Jul-2020,1.06,3.42,1.06,2.45,0
AVRE,31-Jul-2020,0.74,0.76,0.47,0.75,0
AVRN,31-Jul-2020,1.02,1.02,0.25,0.55,0
AVRQ,31-Jul-2020,2.34,2.34,0.69,1,0
AVRS,31-Jul-2020,1.98,1.98,0.72,0.72,0
AVRT,31-Jul-2020,1.69,1.69,0.46,0.75,0
AVRU,31-Jul-2020,0.73,1.1,0.51,1.06,0
AVRV,31-Jul-2020,3.01,3.58,1.91,2.83,0
AVRX,31-Jul-2020,2.11,2.11,1.25,1.28,0
AVVA,31-Jul-2020,13.52,170.27,13.52,170.27,0
AVVC,31-Jul-2020,3.24,67.21,3.24,67.21,0
AVVE,31-Jul-2020,26.58,798.75,26.58,798.75,0
AVVN,31-Jul-2020,77.03,1722.28,77.03,1722.28,0
AVVQ,31-Jul-2020,161.11,1960.46,161.11,1960.46,0
AVVS,31-Jul-2020,8.42,153.53,8.42,153.45,0
AVVT,31-Jul-2020,251.67,3853.02,251.67,3853.02,0
AVVU,31-Jul-2020,62.18,2749.2,62.18,2749.2,0
AVVV,31-Jul-2020,12.42,161.1,12.42,161.1,0
AVVX,31-Jul-2020,24.09,381.77,24.09,381.77,0
BANK,31-Jul-2020,2653.36,2659.9,2599.18,2639.36,0
BCMA,31-Jul-2020,1446,1446,619,1299,0
BCMC,31-Jul-2020,100.29,100.29,99.73,99.94,0
BCMD,31-Jul-2020,2224,3348,2224,2674,0
BCME,31-Jul-2020,207,224,179,222,0
BCMF,31-Jul-2020,221,336,221,318,0
BCMG,31-Jul-2020,43,43,24,26,0
