Symbol,Date,Open,High,Low,Close,Volume
ADDA,14-Aug-2020,-40,-40,-86,-45,0
ADDC,14-Aug-2020,36,36,-7,14,0
ADDE,14-Aug-2020,-463,-44,-611,-602,0
ADDN,14-Aug-2020,-913,479,-1047,69,0
ADDQ,14-Aug-2020,-784,-100,-994,-164,0
ADDS,14-Aug-2020,-222,-72,-314,-112,0
ADDT,14-Aug-2020,-1737,295,-2114,-140,0
ADDU,14-Aug-2020,-106,-106,-378,-231,0
ADDV,14-Aug-2020,68,68,-52,-7,0
ADDX,14-Aug-2020,-118,-61,-259,-105,0
ADRA,14-Aug-2020,0.6,0.64,0.33,0.61,0
ADRC,14-Aug-2020,1.83,1.83,0.94,1.1,0
ADRE,14-Aug-2020,0.47,0.95,0.42,0.56,0
ADRN,14-Aug-2020,0.33,1.68,0.27,1.07,0
ADRQ,14-Aug-2020,0.49,0.92,0.41,0.88,0
ADRS,14-Aug-2020,0.56,0.9,0.47,0.86,0
ADRT,14-Aug-2020,0.42,1.13,0.35,0.94,0
ADRU,14-Aug-2020,0.87,0.89,0.78,0.89,0
ADRV,14-Aug-2020,1.42,1.42,0.85,0.98,0
ADRX,14-Aug-2020,0.83,0.93,0.69,0.92,0
ADVA,14-Aug-2020,60,73,44,72,31027600
ADVC,14-Aug-2020,79,147,79,146,51188600
ADVE,14-Aug-2020,416,911,416,796,461449500
ADVN,14-Aug-2020,456,1180,394,962,1762517000
ADVQ,14-Aug-2020,770,1243,708,1214,1612952000
ADVS,14-Aug-2020,292,748,284,748,176334400
ADVT,14-Aug-2020,1286,2473,1152,2248,3406497000
ADVU,14-Aug-2020,735,2063,735,2057,6562208000
ADVV,14-Aug-2020,229,384,229,384,80314500
ADVX,14-Aug-2020,600,1279,597,1278,307837500
ASHD,14-Aug-2020,38,1299,38,1207,0
ASHF,14-Aug-2020,-17,-17,-639,-475,0
ASHR,14-Aug-2020,0.55,0.91,0.39,0.6,0
ASHU,14-Aug-2020,21,884,21,732,0
