Symbol,Date,Open,High,Low,Close,Volume
ADDA,10-Aug-2020,25,53,6,6,0
ADDC,10-Aug-2020,31,31,-12,10,0
ADDE,10-Aug-2020,797,847,338,714,0
ADDN,10-Aug-2020,1081,1126,822,825,0
ADDQ,10-Aug-2020,756,775,463,552,0
ADDS,10-Aug-2020,363,503,363,502,0
ADDT,10-Aug-2020,1862,1950,1343,1383,0
ADDU,10-Aug-2020,303,529,291,526,0
ADDV,10-Aug-2020,134,162,25,49,0
ADDX,10-Aug-2020,528,663,456,561,0
ADRA,10-Aug-2020,1.34,1.86,1.06,1.06,0
ADRC,10-Aug-2020,1.44,1.44,0.91,1.07,0
ADRE,10-Aug-2020,3.58,3.58,1.45,1.95,0
ADRN,10-Aug-2020,3.89,3.99,2.54,2.55,0
ADRQ,10-Aug-2020,1.94,1.94,1.44,1.53,0
ADRS,10-Aug-2020,2.22,2.75,1.71,1.85,0
ADRT,10-Aug-2020,2.49,2.49,1.82,1.84,0
ADRU,10-Aug-2020,1.36,1.42,1.15,1.26,0
ADRV,10-Aug-2020,1.71,1.75,1.06,1.11,0
ADRX,10-Aug-2020,1.95,2.17,1.4,1.48,0
ADVA,10-Aug-2020,97,118,97,97,139313600
ADVC,10-Aug-2020,100,151,100,151,48872900
ADVE,10-Aug-2020,1105,1470,1088,1465,892175000
ADVN,10-Aug-2020,1454,1502,1353,1355,3217121000
ADVQ,10-Aug-2020,1557,1656,1504,1576,2421877000
ADVS,10-Aug-2020,660,1093,660,1092,285160700
ADVT,10-Aug-2020,3108,3274,2970,3028,5778312000
ADVU,10-Aug-2020,1133,2542,1133,2539,8628515000
ADVV,10-Aug-2020,322,469,322,469,144999100
ADVX,10-Aug-2020,1082,1712,1082,1712,479032700
ASHD,10-Aug-2020,62,724,62,682,0
ASHF,10-Aug-2020,130,815,130,618,0
ASHR,10-Aug-2020,3.09,3.43,1.48,1.9,0
ASHU,10-Aug-2020,192,1310,192,1300,0
AVDA,10-Aug-2020,8.96,87.12,-27.36,-25.67,0
AVDC,10-Aug-2020,8.87,20.65,8.87,16.1,0
AVDE,10-Aug-2020,26.52,360.45,26.52,360.14,0
AVDN,10-Aug-2020,101.55,2288.7,101.55,2288.7,0
AVDQ,10-Aug-2020,165,1211.34,165,1193.5,0
AVDS,10-Aug-2020,11.73,148.06,11.73,148.03,0
AVDT,10-Aug-2020,275.52,3467.42,275.52,3456.52,0
AVDU,10-Aug-2020,102.75,5505.6,102.75,5505.6,0
AVDV,10-Aug-2020,10.09,66.97,10.09,66.97,0
AVDX,10-Aug-2020,30.7,234.33,30.7,231.12,0
AVLD,10-Aug-2020,2.82,568.44,2.82,554.37,0
AVLF,10-Aug-2020,2.59,344.99,2.59,260.16,0
AVLR,10-Aug-2020,1.91,3.13,1.29,1.46,0
AVLU,10-Aug-2020,5.41,814.53,5.41,814.53,0
AVRA,10-Aug-2020,2.08,3.49,0.83,0.84,0
AVRC,10-Aug-2020,4.55,6.45,1.4,1.49,0
AVRE,10-Aug-2020,3.52,3.52,1.45,1.67,0
AVRN,10-Aug-2020,4.96,5.17,3.24,3.46,0
AVRQ,10-Aug-2020,4.66,4.66,1.74,1.97,0
AVRS,10-Aug-2020,3.51,6.14,1.76,2.07,0
AVRT,10-Aug-2020,4.49,4.49,2.41,2.48,0
AVRU,10-Aug-2020,1.32,4.01,1.32,2.76,0
AVRV,10-Aug-2020,2.86,3.41,1.72,1.85,0
AVRX,10-Aug-2020,3.44,4.57,1.73,1.93,0
AVVA,10-Aug-2020,17.25,152.07,17.25,139.31,0
AVVC,10-Aug-2020,11.36,48.91,11.36,48.87,0
AVVE,10-Aug-2020,37.01,892.17,37.01,892.17,0
AVVN,10-Aug-2020,127.14,3217.12,127.14,3217.12,0
AVVQ,10-Aug-2020,210,2422.36,210,2421.87,0
AVVS,10-Aug-2020,16.39,285.19,16.39,285.16,0
AVVT,10-Aug-2020,354.4,5778.31,354.4,5778.31,0
AVVU,10-Aug-2020,420.32,8648.72,420.32,8628.51,0
AVVV,10-Aug-2020,15.51,144.99,15.51,144.99,0
AVVX,10-Aug-2020,43.27,479.08,43.27,479.03,0
BANK,10-Aug-2020,2797.9,2876.02,2797.08,2836.44,0
BCMA,10-Aug-2020,2737,2861,2599,2629,0
BCMC,10-Aug-2020,100.64,101.33,100.64,101.05,0
BCMD,10-Aug-2020,1017,1371,1017,1371,0
BCME,10-Aug-2020,316,378,316,326,0
BCMF,10-Aug-2020,143,220,117,212,0
BCMG,10-Aug-2020,48,48,16,27,0
BCMM,10-Aug-2020,100.83,101.58,100.83,101.41,0
BCMU,10-Aug-2020,119,119,31,69,0
BDMA,10-Aug-2020,2492,2609,2492,2609,0
BDMC,10-Aug-2020,100.03,100.04,100.01,100.04,0
BDMD,10-Aug-2020,1328,1397,1328,1397,0
BDME,10-Aug-2020,228,251,228,251,0
BDMF,10-Aug-2020,251,278,251,277,0
BDMG,10-Aug-2020,26,33,26,33,0
BDMM,10-Aug-2020,101.2,101.2,101.18,101.18,0
BDMU,10-Aug-2020,53,63,53,63,0
BFMA,10-Aug-2020,2618,2743,2618,2743,0
BFMC,10-Aug-2020,99.96,99.96,99.89,99.91,0
BFMD,10-Aug-2020,1216,1276,1216,1276,0
BFME,10-Aug-2020,194,214,194,214,0
BFMF,10-Aug-2020,287,314,287,314,0
BFMG,10-Aug-2020,19,29,19,29,0
BFMM,10-Aug-2020,101.63,101.64,101.62,101.62,0
BFMU,10-Aug-2020,39,50,39,50,0
BGMA,10-Aug-2020,1284,1361,1284,1361,0
BGMC,10-Aug-2020,100.9,100.9,100.8,100.8,0
BGMD,10-Aug-2020,2533,2640,2533,2640,0
