Symbol,Date,Open,High,Low,Close,Volume
ADDA,08-Sep-2020,-86,-25,-113,-57,0
ADDC,08-Sep-2020,3,3,-49,-17,0
ADDE,08-Sep-2020,-1073,-1073,-1636,-1635,0
ADDN,08-Sep-2020,-1524,-600,-1587,-1180,0
ADDQ,08-Sep-2020,-1741,-364,-1865,-999,0
ADDS,08-Sep-2020,-525,-444,-682,-626,0
ADDT,08-Sep-2020,-3351,-995,-3557,-2236,0
ADDU,08-Sep-2020,-374,-374,-1040,-1000,0
ADDV,08-Sep-2020,-49,-49,-151,-61,0
ADDX,08-Sep-2020,-571,-556,-842,-704,0
ADRA,08-Sep-2020,0.32,0.76,0.22,0.53,0
ADRC,08-Sep-2020,1.04,1.04,0.67,0.88,0
ADRE,08-Sep-2020,0.18,0.24,0.15,0.15,0
ADRN,08-Sep-2020,0.09,0.51,0.08,0.22,0
ADRQ,08-Sep-2020,0.16,0.75,0.14,0.45,0
ADRS,08-Sep-2020,0.27,0.55,0.22,0.46,0
ADRT,08-Sep-2020,0.14,0.65,0.12,0.35,0
ADRU,08-Sep-2020,0.64,0.66,0.54,0.64,0
ADRV,08-Sep-2020,0.81,0.86,0.59,0.86,0
ADRX,08-Sep-2020,0.45,0.64,0.39,0.6,0
ADVA,08-Sep-2020,41,81,32,65,85210500
ADVC,08-Sep-2020,77,136,77,136,25498800
ADVE,08-Sep-2020,244,408,244,305,545559300
ADVN,08-Sep-2020,160,644,141,347,1090717000
ADVQ,08-Sep-2020,348,1140,317,825,990323500
ADVS,08-Sep-2020,195,565,183,534,127258100
ADVT,08-Sep-2020,549,1864,491,1237,2166251000
ADVU,08-Sep-2020,665,1815,665,1815,3913704000
ADVV,08-Sep-2020,214,388,214,388,82000100
ADVX,08-Sep-2020,486,1058,486,1058,234757200
ASHD,08-Sep-2020,34,1705,34,1705,0
ASHF,08-Sep-2020,-22,-22,-1366,-1366,0
ASHR,08-Sep-2020,0.35,0.35,0.17,0.19,0
ASHU,08-Sep-2020,12,448,12,339,0
AVDA,08-Sep-2020,5.93,40.3,-62.4,-15.94,0
AVDC,08-Sep-2020,0.66,4.52,-9.39,-6.48,0
AVDE,08-Sep-2020,-25.37,-25.37,-1118.36,-1118.36,0
AVDN,08-Sep-2020,-93.46,-93.46,-2336.23,-2315.05,0
AVDQ,08-Sep-2020,-97.58,-97.58,-1456.17,-1456.17,0
AVDS,08-Sep-2020,-15.03,-15.03,-182.22,-182.2,0
AVDT,08-Sep-2020,-185.11,-185.11,-3801.8,-3787.17,0
AVDU,08-Sep-2020,68.61,1354.41,-92.09,1303.86,0
AVDV,08-Sep-2020,-0.73,0.53,-14.16,-2.06,0
AVDX,08-Sep-2020,-15.1,-15.1,-192.22,-190.75,0
AVLD,08-Sep-2020,0.69,1308.55,0.69,1300.32,0
AVLF,08-Sep-2020,1.94,1.94,-944.27,-896.97,0
AVLR,08-Sep-2020,3.8,3.8,0.27,0.31,0
AVLU,08-Sep-2020,2.63,441.68,2.63,403.34,0
AVRA,08-Sep-2020,1.86,1.95,0.44,0.84,0
AVRC,08-Sep-2020,1.25,1.25,0.55,0.79,0
AVRE,08-Sep-2020,0.58,0.58,0.32,0.32,0
AVRN,08-Sep-2020,0.18,0.58,0.15,0.32,0
AVRQ,08-Sep-2020,0.24,0.69,0.22,0.4,0
AVRS,08-Sep-2020,0.26,0.71,0.16,0.41,0
AVRT,08-Sep-2020,0.26,0.64,0.22,0.36,0
AVRU,08-Sep-2020,1.61,2.63,0.95,1.49,0
AVRV,08-Sep-2020,0.9,1,0.67,0.97,0
AVRX,08-Sep-2020,0.51,0.76,0.36,0.55,0
AVVA,08-Sep-2020,12.82,88.23,12.82,85.21,0
AVVC,08-Sep-2020,3.25,30.49,3.25,25.49,0
AVVE,08-Sep-2020,35.43,545.55,35.43,545.55,0
AVVN,08-Sep-2020,21.83,1090.71,21.83,1090.71,0
AVVQ,08-Sep-2020,31.9,990.32,31.9,990.32,0
AVVS,08-Sep-2020,5.33,127.25,5.33,127.25,0
AVVT,08-Sep-2020,66.56,2166.25,66.56,2166.25,0
AVVU,08-Sep-2020,179.85,3913.7,179.85,3913.7,0
AVVV,08-Sep-2020,7.34,82,7.34,82,0
AVVX,08-Sep-2020,15.93,235.3,15.93,234.75,0
BANK,08-Sep-2020,2746.7,2748.1,2663.81,2678.88,0
BCMA,08-Sep-2020,351,1531,309,949,0
BCMC,08-Sep-2020,98.55,99.72,98.04,99.12,0
BCMD,08-Sep-2020,3415,3518,2430,3015,0
BCME,08-Sep-2020,78,251,63,176,0
BCMF,08-Sep-2020,403,439,282,358,0
BCMG,08-Sep-2020,21,32,15,30,0
BCMM,08-Sep-2020,98.39,99.73,97.96,98.54,0
BCMU,08-Sep-2020,62,62,33,59,0
BDMA,08-Sep-2020,1571,1664,1571,1664,0
BDMC,08-Sep-2020,99.37,99.49,99.37,99.48,0
BDMD,08-Sep-2020,2191,2280,2191,2280,0
BDME,08-Sep-2020,140,166,140,166,0
BDMF,08-Sep-2020,342,374,342,373,0
BDMG,08-Sep-2020,19,24,19,24,0
BDMM,08-Sep-2020,99.66,99.69,99.66,99.69,0
BDMU,08-Sep-2020,66,79,66,79,0
BFMA,08-Sep-2020,1076,1132,1076,1132,0
BFMC,08-Sep-2020,99.45,99.5,99.45,99.46,0
BFMD,08-Sep-2020,2698,2821,2698,2821,0
BFME,08-Sep-2020,153,176,153,176,0
BFMF,08-Sep-2020,327,362,327,361,0
BFMG,08-Sep-2020,19,24,19,24,0
BFMM,08-Sep-2020,99.1,99.1,99.08,99.08,0
BFMU,08-Sep-2020,54,70,54,70,0
BGMA,08-Sep-2020,2494,2603,2494,2603,0
BGMC,08-Sep-2020,101.08,101.08,100.99,100.99,0
BGMD,08-Sep-2020,1283,1357,1283,1357,0
BGME,08-Sep-2020,286,317,286,316,0
BGMF,08-Sep-2020,192,219,192,219,0
BGMG,08-Sep-2020,20,25,20,25,0
