Symbol,Date,Open,High,Low,Close,Volume
ADDA,25-Aug-2020,-2,5,-64,3,0
ADDC,25-Aug-2020,21,21,-63,-39,0
ADDE,25-Aug-2020,488,524,-505,521,0
ADDN,25-Aug-2020,822,822,-882,-80,0
ADDQ,25-Aug-2020,321,543,-467,504,0
ADDS,25-Aug-2020,49,49,-391,-75,0
ADDT,25-Aug-2020,1141,1141,-1407,427,0
ADDU,25-Aug-2020,62,105,-362,43,0
ADDV,25-Aug-2020,50,50,-280,-230,0
ADDX,25-Aug-2020,120,120,-618,-344,0
ADRA,25-Aug-2020,0.97,1.05,0.48,1.03,0
ADRC,25-Aug-2020,1.42,1.42,0.64,0.77,0
ADRE,25-Aug-2020,2.1,2.1,0.57,1.61,0
ADRN,25-Aug-2020,2.64,2.64,0.35,0.91,0
ADRQ,25-Aug-2020,1.31,1.56,0.69,1.48,0
ADRS,25-Aug-2020,1.12,1.12,0.54,0.91,0
ADRT,25-Aug-2020,1.71,1.71,0.53,1.2,0
ADRU,25-Aug-2020,1.07,1.1,0.82,1.01,0
ADRV,25-Aug-2020,1.29,1.29,0.46,0.56,0
ADRX,25-Aug-2020,1.19,1.19,0.57,0.78,0
ADVA,25-Aug-2020,76,98,60,97,164655200
ADVC,25-Aug-2020,71,134,71,134,44917500
ADVE,25-Aug-2020,929,1365,686,1363,712502700
ADVN,25-Aug-2020,1322,1322,494,890,1737443000
ADVQ,25-Aug-2020,1330,1568,1041,1541,2206988000
ADVS,25-Aug-2020,436,797,434,797,95424100
ADVT,25-Aug-2020,2728,2728,1600,2528,4109086000
ADVU,25-Aug-2020,849,2250,849,2244,5209211000
ADVV,25-Aug-2020,217,297,209,297,59918700
ADVX,25-Aug-2020,724,1228,724,1228,200260300
ASHD,25-Aug-2020,85,1166,85,873,0
ASHF,25-Aug-2020,98,547,-480,242,0
ASHR,25-Aug-2020,2.15,2.54,0.58,1.27,0
ASHU,25-Aug-2020,183,1122,183,1115,0
AVDA,25-Aug-2020,3.23,45.26,-5.06,45.26,0
AVDC,25-Aug-2020,0.1,5.39,-8.64,4.9,0
AVDE,25-Aug-2020,12.5,217.7,-192.01,217.7,0
AVDN,25-Aug-2020,51.33,62.94,-538.51,62.94,0
AVDQ,25-Aug-2020,45.05,1260.52,45.05,1260.52,0
AVDS,25-Aug-2020,0.6,0.6,-107.18,-98.48,0
AVDT,25-Aug-2020,99.62,1368.73,-265.91,1368.73,0
AVDU,25-Aug-2020,-111.14,1502.53,-481.13,1457.06,0
AVDV,25-Aug-2020,0.69,0.69,-70.81,-63.64,0
AVDX,25-Aug-2020,1.4,1.4,-178.89,-157.22,0
AVLD,25-Aug-2020,3.48,542.65,3.48,493.22,0
AVLF,25-Aug-2020,6.62,237.39,-193.89,236.83,0
AVLR,25-Aug-2020,2.89,2.89,0.53,1.48,0
AVLU,25-Aug-2020,10.1,730.05,10.1,730.05,0
AVRA,25-Aug-2020,1.41,2.13,0.93,1.37,0
AVRC,25-Aug-2020,1.04,1.15,0.73,1.12,0
AVRE,25-Aug-2020,1.66,1.66,0.5,1.43,0
AVRN,25-Aug-2020,2.25,2.25,0.43,1.03,0
AVRQ,25-Aug-2020,1.6,2.33,1.39,2.33,0
AVRS,25-Aug-2020,1.08,1.08,0.21,0.49,0
AVRT,25-Aug-2020,1.8,1.8,0.83,1.49,0
AVRU,25-Aug-2020,0.6,1.41,0.5,1.38,0
AVRV,25-Aug-2020,1.14,1.14,0.39,0.48,0
AVRX,25-Aug-2020,1.09,1.09,0.34,0.56,0
AVVA,25-Aug-2020,10.96,164.65,10.96,164.65,0
AVVC,25-Aug-2020,2.11,46.75,2.11,44.91,0
AVVE,25-Aug-2020,31.27,712.5,31.27,712.5,0
AVVN,25-Aug-2020,92.28,1737.44,92.28,1737.44,0
AVVQ,25-Aug-2020,119.72,2206.98,119.72,2206.98,0
AVVS,25-Aug-2020,7.74,95.43,7.74,95.42,0
AVVT,25-Aug-2020,222.98,4109.08,222.98,4109.08,0
AVVU,25-Aug-2020,172.44,5209.21,172.44,5209.21,0
AVVV,25-Aug-2020,5.58,59.91,5.58,59.91,0
AVVX,25-Aug-2020,15.45,201.65,15.45,200.26,0
BANK,25-Aug-2020,2783.44,2797.7,2741.66,2764.1,0
BCMA,25-Aug-2020,2455,2455,1306,2136,0
BCMC,25-Aug-2020,100.01,100.01,98.99,99.62,0
BCMD,25-Aug-2020,1272,2628,1272,1824,0
BCME,25-Aug-2020,235,235,126,188,0
BCMF,25-Aug-2020,204,395,204,345,0
BCMG,25-Aug-2020,39,40,19,28,0
BCMM,25-Aug-2020,100.39,100.43,99.53,100.43,0
BCMU,25-Aug-2020,102,122,52,92,0
BDMA,25-Aug-2020,2530,2634,2530,2634,0
BDMC,25-Aug-2020,100.57,100.63,100.55,100.61,0
BDMD,25-Aug-2020,1258,1363,1258,1362,0
BDME,25-Aug-2020,252,297,252,296,0
BDMF,25-Aug-2020,200,229,200,229,0
BDMG,25-Aug-2020,26,36,26,36,0
BDMM,25-Aug-2020,100.97,100.97,100.91,100.91,0
BDMU,25-Aug-2020,41,56,41,56,0
BFMA,25-Aug-2020,1163,1233,1163,1232,0
BFMC,25-Aug-2020,99.63,99.72,99.62,99.72,0
BFMD,25-Aug-2020,2613,2747,2613,2747,0
BFME,25-Aug-2020,179,220,179,220,0
BFMF,25-Aug-2020,276,317,276,317,0
BFMG,25-Aug-2020,23,24,23,24,0
BFMM,25-Aug-2020,99.18,99.19,99.18,99.19,0
BFMU,25-Aug-2020,53,73,53,73,0
BGMA,25-Aug-2020,1251,1341,1251,1341,0
BGMC,25-Aug-2020,101.45,101.45,101.27,101.28,0
BGMD,25-Aug-2020,2508,2624,2508,2623,0
BGME,25-Aug-2020,298,342,298,342,0
BGMF,25-Aug-2020,161,194,161,194,0
BGMG,25-Aug-2020,15,22,15,22,0
BGMM,25-Aug-2020,99.34,99.38,99.34,99.37,0
BGMU,25-Aug-2020,69,87,69,87,0
BKX,25-Aug-2020,77.84,78.43,76.59,77.35,0
BWH,25-Aug-2020,195.1,200.36,195.1,197.96,0
BXD,25-Aug-2020,317.35,317.35,316.18,317.04,0
BXM,25-Aug-2020,1362.38,1363.55,1359.93,1363.46,0
BXN,25-Aug-2020,686.62,689.82,685.75,689.82,0
CASH,25-Aug-2020,1,1,1,1,0
CEX,25-Aug-2020,667.01,674.1,663.86,665.6,0
COMP,25-Aug-2020,11370.23,11468.26,11343.04,11466.47,0
CPR,25-Aug-2020,2.92,2.94,2.91,2.93,61333
CYM,25-Aug-2020,17.61,17.77,17.49,17.59,0
DCFD,25-Aug-2020,85.93,85.93,62.5,68.75,0
DCFI,25-Aug-2020,79.68,79.68,73.43,73.43,0
DCOF,25-Aug-2020,78.12,78.12,76.56,76.56,0
DCOH,25-Aug-2020,60.93,60.93,57.81,57.81,0
DCSE,25-Aug-2020,43037.24,43367.95,42937.73,43358.3,0
DCTH,25-Aug-2020,53.12,53.12,51.56,53.12,0
DCTW,25-Aug-2020,68.75,68.75,62.5,62.5,0
DDA,25-Aug-2020,23.74,32.95,23.57,23.7,0
DDB,25-Aug-2020,21.7,22.86,8.75,20.93,0
DECA,25-Aug-2020,78,124,78,94,119389600
DECC,25-Aug-2020,50,182,50,173,40007800
DECE,25-Aug-2020,441,1191,441,842,494797600
DECN,25-Aug-2020,500,1376,500,970,1674503000
DECQ,25-Aug-2020,1009,1508,956,1037,946459900
DECS,25-Aug-2020,387,931,387,872,193906400
DECT,25-Aug-2020,1587,3007,1587,2101,2740353000
DECU,25-Aug-2020,787,2289,787,2201,3752148000
DECV,25-Aug-2020,167,540,167,527,123567300
DECX,25-Aug-2020,604,1638,604,1572,357481400
DIFD,25-Aug-2020,83.33,83.33,70,76.66,0
DIFI,25-Aug-2020,80,80,73.33,73.33,0
DIOF,25-Aug-2020,80,80,80,80,0
DIOH,25-Aug-2020,70,70,63.33,63.33,0
DITH,25-Aug-2020,60,60,60,60,0
DITW,25-Aug-2020,76.66,80,66.66,66.66,0
DIVQ,25-Aug-2020,3572.4,3591.21,3565.15,3590.99,0
DJC,25-Aug-2020,9301.74,9311.87,9213.76,9253.63,563161300
DJEC,25-Aug-2020,1723.7,1738.77,1714.71,1737.02,0
DJI,25-Aug-2020,28347.42,28400.74,28094.57,28248.44,341134300
DJT,25-Aug-2020,11187.79,11200.71,11073.41,11127.01,188493200
DJU,25-Aug-2020,819.61,819.61,807.66,810.8,33533700
DJWO,25-Aug-2020,439.58,441.24,439.45,440.92,0
DJX,25-Aug-2020,283.47,284.01,280.95,282.48,0
DLTC,25-Aug-2020,2991.41,3023.39,2987.61,3021,0
DOWE,25-Aug-2020,1531.71,1550.42,1526.86,1527.79,0
DRCI,25-Aug-2020,256.74,256.9,254.06,256.43,0
DREI,25-Aug-2020,358.28,358.54,354.72,358,0
DSAE,25-Aug-2020,1246.48,1246.62,1221.8,1231.42,58188100
DSAF,25-Aug-2020,1299.72,1303.68,1271.4,1278.35,5709100
DSAG,25-Aug-2020,192.41,193.29,191.21,191.48,16041800
DSAI,25-Aug-2020,700.17,704,695.91,700.85,11034100
DSAL,25-Aug-2020,50.64,51.04,49.94,50.73,3078200
DSAM,25-Aug-2020,2253.23,2280.25,2253.23,2275.67,38874800
DSAP,25-Aug-2020,620.25,629.96,614.91,627.77,85701900
DSAR,25-Aug-2020,146.15,147.14,140.97,144.01,180945700
DSAS,25-Aug-2020,1162.54,1162.54,1128.36,1143.89,53115800
DSAT,25-Aug-2020,432.26,432.78,424.51,427.46,7744600
DSAU,25-Aug-2020,507.51,517.8,504.11,516.03,74723100
DSAV,25-Aug-2020,482.36,484.52,476.16,480.27,12739400
DSBC,25-Aug-2020,1521,1521.63,1501.4,1509.33,69504000
DSBD,25-Aug-2020,1142.9,1144.73,1129.51,1137.13,18891700
DSBE,25-Aug-2020,135.97,136.18,132.28,133.35,1939900
DSBK,25-Aug-2020,350.83,353.19,345.12,348.58,207835600
DSBM,25-Aug-2020,405.08,407.01,400.39,402.27,65926000
DSBS,25-Aug-2020,192.21,192.32,188.4,191.12,29654500
DSBT,25-Aug-2020,2339.81,2368.93,2330.57,2362.74,64531600
DSBV,25-Aug-2020,793.57,793.57,786.66,789.96,15930600
DSCA,25-Aug-2020,719.58,722.46,703.1,709.19,19154400
DSCC,25-Aug-2020,541.97,544.89,537.11,539.1,15696300
DSCF,25-Aug-2020,318.91,319.11,315.39,316.26,25954800
DSCG,25-Aug-2020,1098.53,1101.83,1088.72,1100.62,349899400
DSCH,25-Aug-2020,663.26,667.23,656.52,658.47,36271400
DSCL,25-Aug-2020,4.44,4.48,4.29,4.33,1687400
DSCM,25-Aug-2020,670.42,670.73,664.16,667.8,11121400
DSCN,25-Aug-2020,849.27,850.53,838.88,844.3,24611300
DSCP,25-Aug-2020,392.01,392.14,385.02,388.04,17917700
DSCR,25-Aug-2020,6126.91,6150.39,6053.31,6130.2,97565400
DSCS,25-Aug-2020,1880.93,1886.74,1865.22,1886.24,14778800
DSCT,25-Aug-2020,1191.85,1192.61,1180.42,1185.02,44345600
DSCX,25-Aug-2020,929.1,935.31,918.12,920.3,20575100
DSCY,25-Aug-2020,1345.44,1349.56,1336.89,1349.29,635751400
DSDB,25-Aug-2020,676.89,677.37,661.54,663.21,996500
DSDN,25-Aug-2020,446.55,449.99,441.81,443.04,5072300
DSDR,25-Aug-2020,735.83,735.83,727.91,733.71,19015300
DSDS,25-Aug-2020,398.5,399.71,394.42,397.28,5085100
DSDT,25-Aug-2020,61.43,61.51,59.73,60.62,17271300
DSDV,25-Aug-2020,166.48,167.43,165.22,165.62,12653000
DSEC,25-Aug-2020,385.66,387,381.99,383.89,13744300
DSEE,25-Aug-2020,471.85,473.97,468.31,471.11,24778500
DSEH,25-Aug-2020,46.52,46.76,44.98,45.85,231600
DSEN,25-Aug-2020,303.8,305.72,298.16,299.79,244239700
DSES,25-Aug-2020,238.35,239.39,236.29,239.14,2578300
DSEU,25-Aug-2020,282.72,282.72,278.19,279.43,45949600
DSFA,25-Aug-2020,706.83,716.44,702.85,716.29,40630400
DSFB,25-Aug-2020,652.01,652.13,645.99,648.85,57546100
DSFC,25-Aug-2020,136.88,137.2,135.83,136.13,20998900
DSFD,25-Aug-2020,563.93,563.93,557.73,562.1,10859300
DSFE,25-Aug-2020,717.98,718.26,709.17,712.77,19445800
DSFH,25-Aug-2020,276.46,277.13,268.9,273.88,1986600
DSFI,25-Aug-2020,1209.85,1210.53,1199.79,1206.81,122120900
DSFN,25-Aug-2020,583.84,584.96,578.68,582.13,562094400
DSFO,25-Aug-2020,406.56,406.71,402.4,404.39,41615500
DSFP,25-Aug-2020,562.48,562.74,556.77,559.53,41615500
DSFR,25-Aug-2020,132.76,134.06,128.41,128.67,567500
DSFT,25-Aug-2020,2002.55,2009.63,1988.89,1995.57,6945400
DSFV,25-Aug-2020,633.27,634.89,626.38,630.7,0
DSGF,25-Aug-2020,1356.3,1357.06,1345.02,1352.89,122120900
DSGI,25-Aug-2020,418.22,419.22,413.2,415.49,99077600
DSGT,25-Aug-2020,2215.83,2233.86,2200.34,2231.81,177836100
DSGU,25-Aug-2020,260.21,260.45,255.05,256.13,6821600
DSHB,25-Aug-2020,1232.14,1232.6,1198.3,1213.21,13208600
DSHC,25-Aug-2020,1163.95,1170.42,1163.06,1169.98,210083400
DSHD,25-Aug-2020,258.38,258.68,253.4,255.29,3015400
DSHG,25-Aug-2020,886.52,888.08,878.45,884.52,27368100
DSHI,25-Aug-2020,607.4,608.99,600.96,605.6,7713600
DSHL,25-Aug-2020,56.95,57.73,56.15,57.1,20955600
DSHN,25-Aug-2020,1116.7,1119.48,1110.61,1118.57,9157300
DSHP,25-Aug-2020,2226.91,2237.47,2210.67,2230.47,27791200
DSHR,25-Aug-2020,2249.43,2273.63,2229.07,2230.35,12784200
DSHV,25-Aug-2020,426.53,427.11,419.26,421.39,5719600
DSIB,25-Aug-2020,404.44,406.88,400.92,404.93,5389200
DSID,25-Aug-2020,438.1,440.17,433.18,435.66,81159800
DSIF,25-Aug-2020,30.99,31.22,30.37,30.54,6980400
DSIG,25-Aug-2020,874.53,876.27,867.7,872.71,296828000
DSIL,25-Aug-2020,620.21,623.86,608.85,612.37,18325900
DSIM,25-Aug-2020,172.72,173.28,169.97,171.46,22805500
DSIN,25-Aug-2020,818.31,819.78,811.65,816.39,321439400
DSIO,25-Aug-2020,108.41,108.55,107.21,108.3,29610500
DSIP,25-Aug-2020,826.97,826.97,819.14,823.32,18037600
DSIQ,25-Aug-2020,2173.76,2184.21,2152.6,2156.76,32230000
DSIR,25-Aug-2020,608.31,609.95,604.94,606.95,53203700
DSIS,25-Aug-2020,744.14,749.69,741,749.44,64594700
DSIT,25-Aug-2020,1321.06,1326.49,1313.04,1319.61,17958800
DSIU,25-Aug-2020,269.49,271.15,269.49,270.24,4470300
DSIV,25-Aug-2020,857.32,857.95,852.45,856.08,11580200
DSIX,25-Aug-2020,593.99,595.76,591.83,593.59,34877700
DSLE,25-Aug-2020,837.05,839.25,832.34,837.94,34635300
DSLG,25-Aug-2020,1726.81,1739.06,1699.12,1712.22,9223700
DSLW,25-Aug-2020,1153.5,1153.5,1144.26,1151.32,0
DSMC,25-Aug-2020,1828.56,1841.67,1828.18,1841.46,82099900
DSME,25-Aug-2020,1015.35,1015.68,1002.21,1007.17,89000500
DSMF,25-Aug-2020,6.7,6.7,6.45,6.56,41999200
DSMG,25-Aug-2020,136.43,136.47,132.83,135.96,6281400
DSMR,25-Aug-2020,35.21,35.36,34.4,34.84,34421500
DSMS,25-Aug-2020,1006.6,1017.92,1003.31,1017.69,15433800
DSMT,25-Aug-2020,145.22,146.24,142.13,142.72,959300
DSMU,25-Aug-2020,204.83,204.86,202.28,202.63,11594400
DSNC,25-Aug-2020,753.17,754.28,747.77,751.9,258755000
DSNF,25-Aug-2020,194.77,195.97,192.66,193.43,9565200
DSNG,25-Aug-2020,903.12,903.65,896.46,899.47,115506900
DSNS,25-Aug-2020,2474.06,2530.45,2468.33,2522.88,99524400
DSOG,25-Aug-2020,338.59,340.32,332.19,334.06,147894200
DSOI,25-Aug-2020,127.86,130.23,125.51,126.12,67297500
DSOL,25-Aug-2020,326.44,326.55,318.25,319.27,54316000
DSOQ,25-Aug-2020,204.75,207.2,200.69,202.02,94692400
DSOS,25-Aug-2020,370.03,374.37,365.45,369.39,93578100
DSPB,25-Aug-2020,463.54,463.54,455.65,456.53,6757000
DSPC,25-Aug-2020,326.16,326.88,324.4,325.88,5358900
DSPG,25-Aug-2020,721.09,721.56,716.31,717.65,44021700
DSPL,25-Aug-2020,454.78,457.78,444.41,448.82,27394900
DSPM,25-Aug-2020,147.33,147.38,143.44,146.84,4593900
DSPN,25-Aug-2020,886.08,890.16,883.74,889.07,127983500
DSPP,25-Aug-2020,109.73,110.8,106.13,106.35,567500
DSPR,25-Aug-2020,640.13,642,636.62,638.98,63451800
DSRA,25-Aug-2020,852.19,859.55,847.69,853.15,85680500
DSRB,25-Aug-2020,3281,3330.38,3256.72,3323.02,33321000
DSRD,25-Aug-2020,696.7,697.31,688.95,695.67,8156000
DSRE,25-Aug-2020,323.21,323.51,320.02,322.98,178934100
DSRH,25-Aug-2020,499.57,501.64,494.8,500.83,2810000
DSRI,25-Aug-2020,132.68,132.79,131.34,132.56,176124100
DSRL,25-Aug-2020,63.36,63.7,61.73,62.89,22586300
DSRN,25-Aug-2020,198.4,199.09,196.53,198.68,11938300
DSRP,25-Aug-2020,493.08,495,483.99,486,3274000
DSRQ,25-Aug-2020,71.44,71.73,69.16,70.66,86991500
DSRR,25-Aug-2020,2654.24,2682.4,2653.98,2678.43,6182100
DSRS,25-Aug-2020,2321.72,2323.12,2305.8,2323.08,36342100
DSRT,25-Aug-2020,1917.03,1930.42,1903.93,1929.13,196851500
DSRU,25-Aug-2020,1966.99,1984.75,1962.04,1980.41,31820700
DSSB,25-Aug-2020,1206.63,1208.41,1192.15,1195.17,28709600
DSSC,25-Aug-2020,5181.08,5219.93,5167.62,5218.45,162569000
DSSD,25-Aug-2020,733.4,733.46,727.18,730.64,13841900
DSSF,25-Aug-2020,410.84,412.43,407.86,411.99,28560000
DSSP,25-Aug-2020,396.48,396.48,392.82,394.4,6810100
DSSR,25-Aug-2020,239.71,239.84,237.63,239.84,39340400
DSST,25-Aug-2020,195.23,195.84,191.38,193.49,10162000
DSSV,25-Aug-2020,3763.41,3821.06,3758.22,3818.78,260284700
DSSW,25-Aug-2020,4035.7,4091.79,4031.5,4090.08,148107200
DSTB,25-Aug-2020,620.72,620.72,612.47,613.48,9481700
DSTC,25-Aug-2020,3154.69,3186.4,3149.44,3184.34,564764800
DSTK,25-Aug-2020,1126.56,1137.2,1126.56,1131.8,3163200
DSTL,25-Aug-2020,174.76,174.76,173.41,173.91,35058400
DSTP,25-Aug-2020,846.31,848.27,843.62,848.13,0
DSTQ,25-Aug-2020,2880.85,2891.62,2858.66,2888.22,304480100
DSTR,25-Aug-2020,34.91,35.52,33.85,34.22,3234000
DSTS,25-Aug-2020,199.21,200.57,195.2,197.1,1945000
DSTT,25-Aug-2020,620.3,630.08,617.73,629.36,21763000
DSTY,25-Aug-2020,1244.99,1252.71,1238.2,1250.21,31361300
DSUO,25-Aug-2020,295.06,295.07,291.3,291.86,19410900
DSUT,25-Aug-2020,295.72,295.72,291.24,292.34,65360600
DSVE,25-Aug-2020,283.07,283.07,278.53,279.78,45949600
DSVN,25-Aug-2020,433.3,433.3,428.58,430.54,1092100
DSWC,25-Aug-2020,413.22,413.22,409.81,411.54,14059400
DSWU,25-Aug-2020,3011.71,3011.71,2981.94,2997.17,994800
DTCI,25-Aug-2020,1627.41,1632.96,1614.9,1630,0
DTEI,25-Aug-2020,1983.55,1990.4,1969.22,1987.42,0
DTFD,25-Aug-2020,100,100,80,90,0
DTFI,25-Aug-2020,95,95,95,95,0
DTFX,25-Aug-2020,127.34,127.71,127.23,127.68,0
DTOF,25-Aug-2020,95,95,95,95,0
DTOH,25-Aug-2020,65,65,65,65,0
DTTH,25-Aug-2020,60,60,60,60,0
DTTW,25-Aug-2020,95,95,95,95,0
DTWC,25-Aug-2020,21501.94,21569.82,21343.51,21435.23,0
DTWI,25-Aug-2020,65009.89,65214.66,64521.26,64872.06,0
DTWT,25-Aug-2020,18166.72,18247.81,18044.53,18131.52,0
DTWU,25-Aug-2020,3682.72,3690.7,3637.44,3651.6,0
DUBS,25-Aug-2020,71.91,72.11,71.65,72.01,0
DUFD,25-Aug-2020,66.66,66.66,13.33,20,0
DUFI,25-Aug-2020,53.33,53.33,40,40,0
DUOF,25-Aug-2020,46.66,46.66,40,40,0
DUOH,25-Aug-2020,33.33,33.33,33.33,33.33,0
DUSL,25-Aug-2020,757.45,759.83,755.4,759.68,0
DUSM,25-Aug-2020,1189.15,1189.19,1181.23,1187.46,0
DUSS,25-Aug-2020,1094.87,1094.87,1083.22,1091.81,0
DUTH,25-Aug-2020,26.66,26.66,20,26.66,0
DUTW,25-Aug-2020,13.33,13.33,6.66,6.66,0
DVCA,25-Aug-2020,7.73,119.38,7.73,119.38,0
DVCC,25-Aug-2020,2.01,41.36,2.01,40,0
DVCE,25-Aug-2020,18.77,508.26,18.77,494.79,0
DVCN,25-Aug-2020,40.95,1677.77,40.95,1674.5,0
DVCQ,25-Aug-2020,74.67,946.45,74.67,946.45,0
DVCS,25-Aug-2020,7.14,193.95,7.14,193.9,0
DVCT,25-Aug-2020,123.35,2740.35,123.35,2740.35,0
