Symbol,Date,Open,High,Low,Close,Volume
ADDA,17-Aug-2020,32,32,-9,22,0
ADDC,17-Aug-2020,24,28,-23,12,0
ADDE,17-Aug-2020,782,1136,703,1128,0
ADDN,17-Aug-2020,115,115,-364,-167,0
ADDQ,17-Aug-2020,368,368,-30,77,0
ADDS,17-Aug-2020,273,439,273,431,0
ADDT,17-Aug-2020,515,515,-381,-68,0
ADDU,17-Aug-2020,388,613,388,544,0
ADDV,17-Aug-2020,164,183,143,173,0
ADDX,17-Aug-2020,461,618,461,616,0
ADRA,17-Aug-2020,1.47,1.47,0.9,1.25,0
ADRC,17-Aug-2020,1.29,1.32,0.84,1.08,0
ADRE,17-Aug-2020,3.46,3.65,2.51,3.01,0
ADRN,17-Aug-2020,1.13,1.13,0.67,0.83,0
ADRQ,17-Aug-2020,1.37,1.37,0.97,1.06,0
ADRS,17-Aug-2020,1.85,2.14,1.6,1.7,0
ADRT,17-Aug-2020,1.27,1.27,0.84,0.97,0
ADRU,17-Aug-2020,1.49,1.49,1.2,1.26,0
ADRV,17-Aug-2020,1.93,1.93,1.45,1.53,0
ADRX,17-Aug-2020,1.79,1.88,1.48,1.57,0
ADVA,17-Aug-2020,100,107,90,107,425551500
ADVC,17-Aug-2020,106,150,106,150,46387200
ADVE,17-Aug-2020,1099,1692,1099,1687,726326300
ADVN,17-Aug-2020,959,966,749,850,1452307000
ADVQ,17-Aug-2020,1341,1390,1231,1344,1738983000
ADVS,17-Aug-2020,593,1046,593,1046,235123600
ADVT,17-Aug-2020,2400,2419,2076,2301,3616842000
ADVU,17-Aug-2020,1179,2617,1179,2611,5264607000
ADVV,17-Aug-2020,340,495,340,495,150957600
ADVX,17-Aug-2020,1039,1691,1039,1691,432468400
ASHD,17-Aug-2020,33,575,33,563,0
ASHF,17-Aug-2020,52,949,52,872,0
ASHR,17-Aug-2020,2.57,3.55,2.08,2.54,0
ASHU,17-Aug-2020,85,1450,85,1435,0
AVDA,17-Aug-2020,13.33,382.47,13.33,382.47,0
AVDC,17-Aug-2020,0.72,15.01,0.72,14.4,0
AVDE,17-Aug-2020,13.07,329.99,13.07,328.9,0
AVDN,17-Aug-2020,4.72,4.72,-396.05,-396.05,0
AVDQ,17-Aug-2020,83.71,583.5,83.71,558.82,0
AVDS,17-Aug-2020,9.53,122.19,9.53,98.38,0
AVDT,17-Aug-2020,101.77,652.53,68.27,545.24,0
AVDU,17-Aug-2020,227.39,2396.22,227.39,2396.18,0
