Symbol,Date,Open,High,Low,Close,Volume
AACG,01-Sep-2020,1.16,1.18,1.1,1.17,43500
AACQU,01-Sep-2020,10.01,10.12,10.01,10.1,85200
AAL,01-Sep-2020,12.86,13.84,12.66,13.1,72987500
AAME,01-Sep-2020,1.91,2.04,1.91,2.03,4900
AAOI,01-Sep-2020,11.63,11.776,11.33,11.675,516800
AAON,01-Sep-2020,56.65,57.31,55.8,57.14,310900
AAPL,01-Sep-2020,132.76,134.8,130.53,134.18,152470100
AAWW,01-Sep-2020,56.55,58.1,55.65,57.39,490300
AAXJ,01-Sep-2020,78.37,79.07,78.34,79.07,3881600
AAXN,01-Sep-2020,85.2,88.65,84.78,87.43,490600
ABCB,01-Sep-2020,24.26,24.81,24.15,24.5,223900
ABEO,01-Sep-2020,2.35,2.41,2.295,2.35,617000
ABIO,01-Sep-2020,5.31,5.43,5.05,5.21,352600
ABMD,01-Sep-2020,307.72,310.25,303.5,307.33,320300
ABTX,01-Sep-2020,25.32,25.8,24.835,25.61,31500
ABUS,01-Sep-2020,2.9,2.9,2.68,2.76,2095400
ACAD,01-Sep-2020,39.56,39.74,37.91,38.08,999100
ACAM,01-Sep-2020,10.15,10.19,10.15,10.18,22500
ACAMW,01-Sep-2020,0.9,0.99,0.9,0.9899,10700
ACBI,01-Sep-2020,11.44,11.69,11.32,11.59,47800
ACCD,01-Sep-2020,33.32,34.1561,31.91,32.73,221600
ACER,01-Sep-2020,2.65,2.72,2.54,2.64,213900
ACEVU,01-Sep-2020,9.97,9.9702,9.95,9.96,118700
ACGL,01-Sep-2020,31.27,31.72,31.2,31.6,930100
ACGLO,01-Sep-2020,26.47,26.47,26.27,26.41,13600
ACGLP,01-Sep-2020,25.52,25.66,25.52,25.64,30600
ACHC,01-Sep-2020,29.725,30.99,29.725,30.57,226500
ACHV,01-Sep-2020,8.09,8.16,7.685,7.82,218600
ACIA,01-Sep-2020,67.41,67.59,67.4,67.55,310900
ACIU,01-Sep-2020,7.79,7.8,7.54,7.74,255600
ACIW,01-Sep-2020,29.27,30.01,29.03,29.99,548900
ACLS,01-Sep-2020,23.75,24.22,23.625,24.2,370000
ACMR,01-Sep-2020,89.31,90.66,87.7,90.49,221900
ACNB,01-Sep-2020,21.01,21.453,20.84,21.3,17500
ACOR,01-Sep-2020,0.5577,0.5796,0.5213,0.5262,624900
ACRS,01-Sep-2020,2.46,2.495,2.29,2.33,355800
ACRX,01-Sep-2020,1.25,1.25,1.229,1.24,379900
ACST,01-Sep-2020,0.246,0.25,0.21,0.2199,22716200
ACT,01-Sep-2020,26.4301,26.44,26.23,26.3179,4600
ACTG,01-Sep-2020,3.76,3.82,3.72,3.82,191400
ACWI,01-Sep-2020,82.61,83.09,82.42,83.06,3436600
