Symbol,Date,Open,High,Low,Close,Volume
ADDA,11-Sep-2020,12,23,-79,-63,0
ADDC,11-Sep-2020,25,25,-58,-46,0
ADDE,11-Sep-2020,752,1048,-164,521,0
ADDN,11-Sep-2020,432,432,-563,-67,0
ADDQ,11-Sep-2020,743,743,-1017,-619,0
ADDS,11-Sep-2020,179,291,-106,235,0
ADDT,11-Sep-2020,1187,1187,-1659,-749,0
ADDU,11-Sep-2020,19,35,-399,-141,0
ADDV,11-Sep-2020,6,6,-80,-67,0
ADDX,11-Sep-2020,210,261,-231,122,0
ADRA,11-Sep-2020,1.17,1.31,0.41,0.5,0
ADRC,11-Sep-2020,1.43,1.43,0.67,0.73,0
ADRE,11-Sep-2020,4.59,4.59,0.83,1.71,0
ADRN,11-Sep-2020,1.63,1.63,0.53,0.93,0
ADRQ,11-Sep-2020,2,2,0.44,0.61,0
ADRS,11-Sep-2020,1.61,1.73,0.86,1.33,0
ADRT,11-Sep-2020,1.79,1.79,0.47,0.72,0
ADRU,11-Sep-2020,1.02,1.03,0.8,0.93,0
ADRV,11-Sep-2020,1.03,1.03,0.8,0.84,0
ADRX,11-Sep-2020,1.39,1.43,0.82,1.09,0
ADVA,11-Sep-2020,80,100,57,63,39062800
ADVC,11-Sep-2020,83,131,83,129,24845000
ADVE,11-Sep-2020,961,1362,820,1250,1123383000
ADVN,11-Sep-2020,1110,1146,656,903,1876060000
ADVQ,11-Sep-2020,1485,1550,808,997,1266605000
ADVS,11-Sep-2020,471,943,471,943,149843200
ADVT,11-Sep-2020,2675,2783,1521,1963,3181729000
ADVU,11-Sep-2020,783,2077,783,2072,4896961000
ADVV,11-Sep-2020,188,353,188,352,71250400
ADVX,11-Sep-2020,742,1426,742,1424,245938600
ASHD,11-Sep-2020,5,976,5,731,0
ASHF,11-Sep-2020,8,918,-206,328,0
ASHR,11-Sep-2020,2.6,4.45,0.78,1.44,0
ASHU,11-Sep-2020,13,1282,13,1059,0
AVDA,11-Sep-2020,1.91,7.95,-54.25,-54.25,0
AVDC,11-Sep-2020,-0.54,-0.54,-13.89,-8.76,0
AVDE,11-Sep-2020,9.66,503.04,9.66,503.04,0
AVDN,11-Sep-2020,-2.6,472.22,-589.38,238.21,0
AVDQ,11-Sep-2020,51.72,218.81,-777.72,-628.98,0
AVDS,11-Sep-2020,2.83,27.47,-48.87,-6.37,0
AVDT,11-Sep-2020,51.03,586.25,-1413.18,-445.03,0
AVDU,11-Sep-2020,3.63,2172.88,-2510.82,2172.88,0
AVDV,11-Sep-2020,0.75,2.26,-11.04,-3.85,0
AVDX,11-Sep-2020,3.03,22.43,-66.08,-18.98,0
AVLD,11-Sep-2020,0.52,600.8,0.52,526.77,0
AVLF,11-Sep-2020,-0.47,373.44,-184.54,340.12,0
AVLR,11-Sep-2020,0.09,2.32,0.09,1.64,0
AVLU,11-Sep-2020,0.05,866.89,0.05,866.89,0
AVRA,11-Sep-2020,2.14,3.04,0.32,0.41,0
AVRC,11-Sep-2020,0.76,0.9,0.59,0.73,0
AVRE,11-Sep-2020,1.57,2.35,1.05,1.81,0
AVRN,11-Sep-2020,0.94,2.23,0.53,1.14,0
AVRQ,11-Sep-2020,2.01,2.19,0.43,0.66,0
AVRS,11-Sep-2020,1.74,2.13,0.57,0.95,0
AVRT,11-Sep-2020,1.48,1.79,0.47,0.87,0
AVRU,11-Sep-2020,1.01,2.26,0.39,1.79,0
AVRV,11-Sep-2020,1.19,1.19,0.79,0.94,0
AVRX,11-Sep-2020,1.3,1.58,0.66,0.92,0
AVVA,11-Sep-2020,3.58,39.06,3.58,39.06,0
AVVC,11-Sep-2020,1.78,25.55,1.78,24.84,0
AVVE,11-Sep-2020,26.54,1123.38,26.54,1123.38,0
AVVN,11-Sep-2020,49.27,1876.06,49.27,1876.06,0
AVVQ,11-Sep-2020,102.76,1266.6,102.76,1266.6,0
AVVS,11-Sep-2020,6.65,149.86,6.65,149.84,0
AVVT,11-Sep-2020,155.62,3181.72,155.62,3181.72,0
AVVU,11-Sep-2020,219.45,4896.96,219.45,4896.96,0
AVVV,11-Sep-2020,4.62,71.25,4.62,71.25,0
AVVX,11-Sep-2020,13.06,246.67,13.06,245.93,0
BANK,11-Sep-2020,2624.6,2635.46,2604.19,2620.09,0
BCMA,11-Sep-2020,2342,2423,1281,1700,0
BCMC,11-Sep-2020,100.26,100.44,99.67,99.94,0
BCMD,11-Sep-2020,1208,2661,1208,2235,0
BCME,11-Sep-2020,254,311,214,257,0
BCMF,11-Sep-2020,172,316,167,274,0
BCMG,11-Sep-2020,52,52,26,34,0
BCMM,11-Sep-2020,100.33,100.49,99.09,99.66,0
BCMU,11-Sep-2020,149,149,51,92,0
BDMA,11-Sep-2020,895,1014,895,1014,0
BDMC,11-Sep-2020,99.11,99.2,99.11,99.16,0
BDMD,11-Sep-2020,2760,2947,2760,2947,0
BDME,11-Sep-2020,113,144,113,143,0
BDMF,11-Sep-2020,346,393,346,393,0
BDMG,11-Sep-2020,17,26,17,26,0
BDMM,11-Sep-2020,98.87,98.93,98.87,98.93,0
BDMU,11-Sep-2020,44,66,44,66,0
BFMA,11-Sep-2020,612,707,612,707,0
BFMC,11-Sep-2020,98.44,98.62,98.43,98.6,0
BFMD,11-Sep-2020,3044,3259,3044,3259,0
BFME,11-Sep-2020,81,104,81,104,0
BFMF,11-Sep-2020,375,429,375,429,0
BFMG,11-Sep-2020,20,28,20,28,0
BFMM,11-Sep-2020,97.42,97.53,97.42,97.53,0
BFMU,11-Sep-2020,43,61,43,61,0
BGMA,11-Sep-2020,1469,1607,1469,1607,0
BGMC,11-Sep-2020,100.94,100.97,100.91,100.94,0
BGMD,11-Sep-2020,2160,2335,2160,2335,0
BGME,11-Sep-2020,248,293,248,293,0
BGMF,11-Sep-2020,210,242,210,242,0
BGMG,11-Sep-2020,17,24,17,24,0
BGMM,11-Sep-2020,99.86,99.87,99.84,99.87,0
BGMU,11-Sep-2020,70,85,70,85,0
BKX,11-Sep-2020,75.33,76.55,75.08,76.34,0
BWH,11-Sep-2020,202.68,204.15,199.63,200.36,0
BXD,11-Sep-2020,316.2,317.87,314.03,314.04,0
BXM,11-Sep-2020,1355.04,1357.2,1340.6,1351.02,0
BXN,11-Sep-2020,679.62,680.13,663.95,672.1,0
CASH,11-Sep-2020,1,1,1,1,0
CEX,11-Sep-2020,678.69,691.04,678.69,688.13,0
COMP,11-Sep-2020,11010.07,11033.04,10728.03,10853.55,0
CPR,11-Sep-2020,2.975,3.0525,2.972,3.0395,83838
CYM,11-Sep-2020,16.91,17.05,16.86,16.98,0
DCFD,11-Sep-2020,32.3,52.3,27.69,40,0
DCFI,11-Sep-2020,61.53,63.07,61.53,63.07,0
DCOF,11-Sep-2020,72.3,75.38,72.3,73.84,0
DCOH,11-Sep-2020,69.23,72.3,69.23,70.76,0
DCSE,11-Sep-2020,41939.31,42300.2,40936.02,41422.37,0
DCTH,11-Sep-2020,55.38,55.38,55.38,55.38,0
DCTW,11-Sep-2020,44.61,50.76,38.46,47.69,0
DDA,11-Sep-2020,29.04,30.19,26.71,27.46,0
DDB,11-Sep-2020,25.4,25.4,20.06,24.45,0
DECA,11-Sep-2020,68,136,68,126,93321300
DECC,11-Sep-2020,58,176,58,175,33606000
DECE,11-Sep-2020,209,984,209,729,620342800
DECN,11-Sep-2020,678,1219,678,970,1637848000
DECQ,11-Sep-2020,742,1825,742,1616,1895594000
DECS,11-Sep-2020,292,804,292,708,156213800
DECT,11-Sep-2020,1488,3180,1488,2712,3626764000
DECU,11-Sep-2020,764,2257,764,2213,2724078000
DECV,11-Sep-2020,182,424,182,419,75107000
DECX,11-Sep-2020,532,1376,532,1302,264926800
DIFD,11-Sep-2020,30,53.33,26.66,36.66,0
DIFI,11-Sep-2020,60,60,56.66,60,0
DIOF,11-Sep-2020,76.66,80,76.66,80,0
DIOH,11-Sep-2020,76.66,80,76.66,80,0
DITH,11-Sep-2020,66.66,66.66,66.66,66.66,0
DITW,11-Sep-2020,33.33,50,33.33,43.33,0
DIVQ,11-Sep-2020,3470.92,3489.1,3400.76,3438.41,0
DJC,11-Sep-2020,9124.39,9195.58,9075.47,9152.92,594478800
DJEC,11-Sep-2020,1678.55,1687.93,1642.02,1661.19,0
DJI,11-Sep-2020,27613.86,27828.82,27448.15,27665.64,437527100
DJT,11-Sep-2020,11211.66,11364.33,11162.08,11282.64,115520900
DJU,11-Sep-2020,797.88,802.17,792.76,799.93,41430700
DJWO,11-Sep-2020,430.82,433.92,429.03,431.51,0
DJX,11-Sep-2020,276.14,278.29,274.48,276.66,0
DLTC,11-Sep-2020,2904.15,2914.47,2816.59,2856.13,0
DOWE,11-Sep-2020,1527.35,1535,1521.36,1528.09,0
DRCI,11-Sep-2020,253.75,253.75,249.58,251.73,0
DREI,11-Sep-2020,354.46,354.46,348.79,351.67,0
DSAE,11-Sep-2020,1180.34,1204.73,1178.64,1200.65,42338800
DSAF,11-Sep-2020,1294.87,1322.59,1293.1,1312.87,8878700
DSAG,11-Sep-2020,178.87,181.3,178.75,179.67,22710100
DSAI,11-Sep-2020,673.97,684.92,673.7,678.71,10609400
DSAL,11-Sep-2020,45.21,45.93,44.47,44.84,4911800
DSAM,11-Sep-2020,2267.48,2284.13,2255.31,2267.59,38017800
DSAP,11-Sep-2020,606.81,606.81,582.28,598.22,144693100
DSAR,11-Sep-2020,150.69,151.99,148.35,150.12,100971900
DSAS,11-Sep-2020,1093.35,1114.75,1089.95,1109.36,36493500
DSAT,11-Sep-2020,435.39,439.36,433.13,438.76,9293000
DSAU,11-Sep-2020,493.75,493.75,470.23,484.56,131754700
DSAV,11-Sep-2020,465.58,469.38,461.09,467.11,17704900
DSBC,11-Sep-2020,1529.88,1536.52,1512.2,1524.03,104149900
DSBD,11-Sep-2020,1125.25,1140.55,1121.85,1129.2,22747300
DSBE,11-Sep-2020,124.83,126.08,123.81,124.63,2559800
DSBK,11-Sep-2020,339.74,344.38,338.46,343.52,212669200
DSBM,11-Sep-2020,410.11,414.28,408.85,412.23,87969800
DSBS,11-Sep-2020,194.25,196.83,193.87,194.57,46891100
DSBT,11-Sep-2020,2271.48,2298.23,2261.09,2281.74,64539100
DSBV,11-Sep-2020,801.15,810.18,797.56,807.93,33987100
DSCA,11-Sep-2020,734.57,736.56,704,716.95,26720800
DSCC,11-Sep-2020,551.74,558.24,549.71,555.62,17124700
DSCF,11-Sep-2020,307.42,308.81,303.69,306.3,51016900
DSCG,11-Sep-2020,1126.2,1129.41,1103.03,1116.73,270135700
DSCH,11-Sep-2020,671.8,678.74,668.94,675.82,41078600
DSCL,11-Sep-2020,5.01,5.42,4.94,5.36,2401800
DSCM,11-Sep-2020,652.17,653.95,646.51,650,16514000
DSCN,11-Sep-2020,835.74,846.52,833.44,838.87,28409400
DSCP,11-Sep-2020,396.88,400.53,394.38,399.05,20270600
DSCR,11-Sep-2020,5659.49,5686.56,5445.9,5540.54,222533500
DSCS,11-Sep-2020,1863.66,1866.48,1827.28,1842.1,16985900
DSCT,11-Sep-2020,1114.05,1121.42,1107.74,1116.67,58174500
DSCX,11-Sep-2020,935.46,944.48,930.81,939.92,23953800
DSCY,11-Sep-2020,1324.91,1333.07,1303.96,1315.86,584989900
DSDB,11-Sep-2020,628.54,634.94,621.28,632.93,3014000
DSDN,11-Sep-2020,425.93,435.59,425.86,434.41,5845200
DSDR,11-Sep-2020,718.22,721.92,711.05,715.79,40428600
DSDS,11-Sep-2020,375.51,378.61,371.33,375.64,6721700
DSDT,11-Sep-2020,59.84,59.92,58.56,59.04,8066300
DSDV,11-Sep-2020,163.4,164.47,161.59,163.01,18331300
DSEC,11-Sep-2020,374.85,378.99,371.56,374.56,17291400
DSEE,11-Sep-2020,456.23,462.54,454.29,457.8,27900900
DSEH,11-Sep-2020,47.22,47.36,45.71,46.84,375100
DSEN,11-Sep-2020,265.96,268.24,264.2,266.55,345648000
DSES,11-Sep-2020,229.38,229.42,223.4,226,2649400
DSEU,11-Sep-2020,275.56,276.64,273.75,275.89,57005900
DSFA,11-Sep-2020,684.73,688.99,663.03,672.21,42535600
DSFB,11-Sep-2020,645.34,651.23,642.02,648.75,86292600
DSFC,11-Sep-2020,131.66,132.62,131.12,132.03,29653500
DSFD,11-Sep-2020,558.78,562.27,552.96,556.99,28640400
DSFE,11-Sep-2020,702.75,712.18,702.34,710,20034300
DSFH,11-Sep-2020,282.06,285.5,279.11,284.59,2932300
DSFI,11-Sep-2020,1164.71,1169.76,1154.63,1163.33,117530600
DSFN,11-Sep-2020,570.59,573.48,566.5,570.95,599505400
DSFO,11-Sep-2020,392,394.54,389.15,392.39,52305400
DSFP,11-Sep-2020,542.39,545.9,538.45,542.93,52305400
DSFR,11-Sep-2020,117.58,120.73,116.28,119.11,490100
DSFT,11-Sep-2020,2080.27,2122.9,2074.4,2101.9,11587800
DSFV,11-Sep-2020,611.07,615.68,608.3,613.33,0
DSGF,11-Sep-2020,1305.69,1311.36,1294.4,1304.15,117530600
DSGI,11-Sep-2020,410.32,415.06,409.54,413.14,99310900
DSGT,11-Sep-2020,2168.1,2172.41,2117.79,2136.8,146068300
DSGU,11-Sep-2020,242.68,242.72,239.85,241.37,6171800
DSHB,11-Sep-2020,1151.54,1175.79,1150.83,1170.94,10440800
DSHC,11-Sep-2020,1139.7,1146.24,1131.73,1140.49,205078200
DSHD,11-Sep-2020,251.9,257,251.16,254.73,5216500
DSHG,11-Sep-2020,865.64,876.8,865.62,874.05,26562200
DSHI,11-Sep-2020,582.52,589.78,580.1,586.66,10135100
DSHL,11-Sep-2020,58,58,55.91,56.88,25383000
DSHN,11-Sep-2020,1097.97,1111.41,1097.97,1107,7972400
DSHP,11-Sep-2020,2154.9,2160.03,2105.93,2130.57,37375100
DSHR,11-Sep-2020,2293.3,2335.67,2291.78,2321.15,16499700
DSHV,11-Sep-2020,418.13,422.45,416.39,420.45,5662100
DSIB,11-Sep-2020,421.33,422.07,416.21,419.8,2841000
DSID,11-Sep-2020,424.85,430.82,424.03,428,79040200
DSIF,11-Sep-2020,28.97,29.35,28.72,29.03,10366000
DSIG,11-Sep-2020,855.02,863.78,850.52,858.21,300644900
DSIL,11-Sep-2020,594.19,602.53,589.94,598.48,22627800
DSIM,11-Sep-2020,173.28,177.5,173.28,175.78,39646600
DSIN,11-Sep-2020,800.52,808.9,796.59,803.51,329054400
DSIO,11-Sep-2020,104.53,104.53,102.62,103.63,39683500
DSIP,11-Sep-2020,805.16,813.84,801.76,808.94,17522800
DSIQ,11-Sep-2020,2168.36,2202.2,2167.69,2192.58,36534000
DSIR,11-Sep-2020,607.23,612,604.56,608.24,58346300
DSIS,11-Sep-2020,723.36,726.52,707.19,715.15,68832900
DSIT,11-Sep-2020,1323.19,1346.34,1322.79,1337.97,25727200
DSIU,11-Sep-2020,275.36,277.02,274.01,275.31,4988500
DSIV,11-Sep-2020,843.31,847.15,833.65,840.51,13107900
DSIX,11-Sep-2020,596.41,600.68,593.42,597.03,35718400
DSLE,11-Sep-2020,783.19,789.9,766.03,771.13,113574500
DSLG,11-Sep-2020,1739.71,1742.61,1677.32,1705.03,13157100
DSLW,11-Sep-2020,1120.19,1121.81,1104.61,1114.14,0
DSMC,11-Sep-2020,1817.96,1826.35,1796.17,1809.83,81557800
DSME,11-Sep-2020,1017.05,1021.3,1005.33,1013.13,128357100
DSMF,11-Sep-2020,6.47,6.54,6.44,6.54,15988200
DSMG,11-Sep-2020,139.34,140.69,137.01,137.78,6754300
DSMR,11-Sep-2020,34.19,34.21,33.3,33.91,49626900
DSMS,11-Sep-2020,1042.61,1049.35,1025.26,1031.37,6164800
DSMT,11-Sep-2020,128.41,129.2,126.02,127.95,416900
DSMU,11-Sep-2020,200.88,202.18,199.65,201.63,10749200
DSNC,11-Sep-2020,740.19,743.59,733.94,740.98,462529800
DSNF,11-Sep-2020,210.95,219.91,210.95,217.64,21080500
DSNG,11-Sep-2020,884.86,892.17,882.1,887.69,231544000
DSNS,11-Sep-2020,2409.57,2417.06,2346.52,2380.02,99497300
DSOG,11-Sep-2020,293.94,296.34,291.9,294.58,246547300
DSOI,11-Sep-2020,113.08,114.06,111.62,113.59,64479300
DSOL,11-Sep-2020,287.61,288.69,283.79,286.46,75715500
DSOQ,11-Sep-2020,185.34,187.18,184.28,185.8,98042200
DSOS,11-Sep-2020,314.73,319.58,313.1,318.15,170831700
DSPB,11-Sep-2020,446.96,448.23,440.6,443.41,6502100
DSPC,11-Sep-2020,324.37,327.69,323.24,326.47,3907700
DSPG,11-Sep-2020,717.1,723.84,713.87,718.36,79118800
DSPL,11-Sep-2020,419.79,425.84,418,420.13,33562900
DSPM,11-Sep-2020,150.43,151.87,147.88,148.7,4352500
DSPN,11-Sep-2020,854.7,862.98,852.99,859.71,123520400
DSPP,11-Sep-2020,97.18,99.78,96.11,98.45,490100
DSPR,11-Sep-2020,614.27,620.85,614.12,618.51,58981300
DSRA,11-Sep-2020,865.03,866.49,848.85,858.03,54537300
DSRB,11-Sep-2020,3215.68,3224.52,3110.9,3141.14,38054800
DSRD,11-Sep-2020,641.24,644.03,630.87,638.58,11788200
DSRE,11-Sep-2020,319.4,319.41,314.2,316.91,210959200
DSRH,11-Sep-2020,481.94,482.1,469.38,475,3024600
DSRI,11-Sep-2020,131.28,131.29,129.21,130.31,207934600
DSRL,11-Sep-2020,62.48,62.48,60.43,61.18,31923300
DSRN,11-Sep-2020,196.65,196.96,192.7,194.4,15391100
DSRP,11-Sep-2020,451.27,456.08,443.11,444.88,2227400
DSRQ,11-Sep-2020,75.64,75.65,73.18,74.28,62868600
DSRR,11-Sep-2020,2674.62,2721.86,2674.62,2708.38,7593300
DSRS,11-Sep-2020,2270.05,2287.65,2235,2254.57,26355000
DSRT,11-Sep-2020,1875.33,1878.66,1834.12,1850.1,186497000
DSRU,11-Sep-2020,2024.67,2033.26,1996.13,2018.37,22942300
DSSB,11-Sep-2020,1146.82,1157.76,1140.99,1149.24,35572600
DSSC,11-Sep-2020,5064.11,5110.43,4945,5005.09,170565300
DSSD,11-Sep-2020,739.32,747.94,736.15,746.13,29505900
DSSF,11-Sep-2020,402.14,402.61,396.44,400.12,34859900
DSSP,11-Sep-2020,381.06,383.94,377.7,381.16,8399700
DSSR,11-Sep-2020,239.7,240.62,237.43,238.97,37860200
DSST,11-Sep-2020,189.5,192.33,188.24,190.6,13654200
DSSV,11-Sep-2020,3717.95,3729.4,3608.06,3655.11,374635700
DSSW,11-Sep-2020,4028.08,4043.07,3891.86,3941.2,256807100
DSTB,11-Sep-2020,618.52,623.29,615.11,621.38,12288400
DSTC,11-Sep-2020,3057.61,3067.83,2967.08,3007.52,825909200
DSTK,11-Sep-2020,1123.44,1133.98,1110.48,1119.86,6039000
DSTL,11-Sep-2020,171.17,172.06,170.32,171.51,47182200
DSTP,11-Sep-2020,826.78,829.25,814.48,822.28,0
DSTQ,11-Sep-2020,2722.1,2732.8,2641.51,2679.8,451273400
DSTR,11-Sep-2020,33.39,33.9,32.96,33.5,3645300
DSTS,11-Sep-2020,198.71,200.43,197.25,200.12,2799100
DSTT,11-Sep-2020,626.41,631.87,612.65,619.78,43474700
DSTY,11-Sep-2020,1170.05,1179.98,1143.35,1151.74,111347000
DSUO,11-Sep-2020,285.72,286.95,283.76,286.09,18457100
DSUT,11-Sep-2020,287.72,288.87,285.81,288.06,75463100
DSVE,11-Sep-2020,275.89,276.98,274.09,276.22,57005900
DSVN,11-Sep-2020,456.38,460.85,452.7,457.3,1467200
DSWC,11-Sep-2020,409.78,411.71,407.53,410.37,17528600
DSWU,11-Sep-2020,2891.02,2902.63,2873.47,2886.46,1536000
