Symbol,Date,Open,High,Low,Close,Volume
ADDA,03-Aug-2020,46,60,11,53,0
ADDE,03-Aug-2020,618,1349,487,1346,0
ADDN,03-Aug-2020,185,590,-230,469,0
ADDQ,03-Aug-2020,786,1140,375,1137,0
ADDT,03-Aug-2020,1017,1746,156,1659,0
ADDU,03-Aug-2020,225,670,225,668,0
ADRA,03-Aug-2020,1.77,1.93,1.13,1.76,0
ADRE,03-Aug-2020,2.42,4,1.89,3.98,0
ADRN,03-Aug-2020,1.22,1.9,0.77,1.66,0
ADRQ,03-Aug-2020,2,2.53,1.36,2.53,0
ADRT,03-Aug-2020,1.61,2.18,1.07,2.09,0
ADRU,03-Aug-2020,1.29,1.36,1.26,1.35,0
ADVA,03-Aug-2020,105,124,91,122,169062500
ADVE,03-Aug-2020,1052,1798,1029,1797,890216000
ADVN,03-Aug-2020,1000,1239,812,1178,2725977000
ADVQ,03-Aug-2020,1568,1882,1407,1880,2940087000
ADVT,03-Aug-2020,2673,3223,2310,3180,5835126000
ADVU,03-Aug-2020,995,2528,995,2524,2871500000
ASHD,03-Aug-2020,14,553,14,451,0
ASHF,03-Aug-2020,30,1115,30,1110,0
ASHR,03-Aug-2020,3.14,3.48,1.76,3.46,0
ASHU,03-Aug-2020,44,1564,44,1561,0
AVDA,03-Aug-2020,6.96,88.41,-36.48,88.41,0
AVDE,03-Aug-2020,-7.96,310.93,-34.82,310.93,0
AVDN,03-Aug-2020,7.63,1168.69,-46.33,1167.75,0
AVDQ,03-Aug-2020,116.64,2048.17,116.64,2048.17,0
AVDT,03-Aug-2020,131.24,3304.34,113.45,3304.34,0
AVDU,03-Aug-2020,26.43,637.99,-543.45,-293.52,0
AVLD,03-Aug-2020,0.74,490.8,0.74,490.8,0
AVLF,03-Aug-2020,-0.49,425.28,-25.5,388.02,0
AVLR,03-Aug-2020,0.33,1.96,0.33,1.79,0
AVLU,03-Aug-2020,0.25,878.83,0.25,878.83,0
AVRA,03-Aug-2020,2.07,2.09,0.65,2.09,0
AVRE,03-Aug-2020,0.8,1.59,0.61,1.53,0
AVRN,03-Aug-2020,1.08,2.09,0.78,1.74,0
AVRQ,03-Aug-2020,2.83,3.63,1.85,3.29,0
AVRT,03-Aug-2020,1.8,2.53,1.31,2.3,0
AVRU,03-Aug-2020,1.12,1.47,0.82,0.9,0
AVVA,03-Aug-2020,13.45,169.06,13.45,169.06,0
AVVE,03-Aug-2020,33.87,890.21,33.87,890.21,0
AVVN,03-Aug-2020,100.44,2725.97,100.44,2725.97,0
AVVQ,03-Aug-2020,180.23,2940.08,180.23,2940.08,0
AVVT,03-Aug-2020,294.13,5835.12,294.13,5835.12,0
AVVU,03-Aug-2020,238.68,2871.49,238.68,2871.49,0
BANK,03-Aug-2020,2648.96,2660.55,2618.64,2639.55,0
BCMA,03-Aug-2020,2295,2790,1979,2740,0
BCMD,03-Aug-2020,1426,1852,1201,1260,0
BCMM,03-Aug-2020,100.45,101.62,100.17,101.62,0
BCMU,03-Aug-2020,139,139,32,49,0
BDMA,03-Aug-2020,1250,1301,1250,1301,0
BDMD,03-Aug-2020,2555,2682,2555,2682,0
BDMM,03-Aug-2020,99.06,99.06,99.05,99.05,0
BDMU,03-Aug-2020,55,66,54,66,0
BFMA,03-Aug-2020,2350,2452,2350,2452,0
BFMD,03-Aug-2020,1468,1546,1468,1546,0
BFMM,03-Aug-2020,100.82,100.82,100.8,100.8,0
BFMU,03-Aug-2020,42,51,42,51,0
BGMA,03-Aug-2020,2640,2742,2640,2742,0
BGMD,03-Aug-2020,1161,1235,1161,1235,0
BGMM,03-Aug-2020,101.36,101.36,101.3,101.3,0
BGMU,03-Aug-2020,53,66,53,66,0
BKX,03-Aug-2020,74.62,75.12,73.77,74.47,0
BWH,03-Aug-2020,196.39,196.39,191.12,192.6,0
BXD,03-Aug-2020,305.02,306.19,302.5,305.85,0
BXM,03-Aug-2020,1337.99,1339.32,1336.68,1338.68,0
BXN,03-Aug-2020,674.31,674.9,673.24,674.42,0
CASH,03-Aug-2020,1,1,1,1,0
CEX,03-Aug-2020,638.83,641.67,632.18,632.19,0
COMP,03-Aug-2020,10848.64,10927.56,10831.15,10902.8,0
CPR,03-Aug-2020,2.87,2.93,2.83,2.91,79683
CYM,03-Aug-2020,16.85,16.99,16.78,16.94,0
DCFD,03-Aug-2020,34.37,42.18,23.43,39.06,0
DCFI,03-Aug-2020,56.25,59.37,48.43,51.56,0
DCOF,03-Aug-2020,78.12,81.25,76.56,79.68,0
DCOH,03-Aug-2020,48.43,50,46.87,46.87,0
DCSE,03-Aug-2020,40972.1,41512.83,40872.61,41381.89,0
DCTH,03-Aug-2020,45.31,45.31,42.18,43.75,0
DCTW,03-Aug-2020,54.68,56.25,42.18,50,0
DDA,03-Aug-2020,25.71,33.29,24.65,24.94,0
DDB,03-Aug-2020,24.08,24.09,9.83,23.38,0
DECA,03-Aug-2020,59,82,59,69,80643300
DECE,03-Aug-2020,434,542,433,451,579284000
DECN,03-Aug-2020,815,1042,649,709,1558218000
DECQ,03-Aug-2020,782,1032,740,743,891915500
DECT,03-Aug-2020,1656,2154,1477,1521,2530777000
DECU,03-Aug-2020,770,1893,770,1856,3165023000
DIFD,03-Aug-2020,33.33,43.33,23.33,40,0
DIFI,03-Aug-2020,46.66,56.66,43.33,46.66,0
DIOF,03-Aug-2020,80,83.33,80,83.33,0
DIOH,03-Aug-2020,53.33,56.66,50,50,0
DITH,03-Aug-2020,50,50,46.66,46.66,0
DITW,03-Aug-2020,43.33,50,33.33,46.66,0
DIVQ,03-Aug-2020,3493.37,3553.66,3481.42,3543.03,0
DJC,03-Aug-2020,8728.47,8750.78,8698.7,8734.84,641310500
DJEC,03-Aug-2020,1645.99,1652.44,1636.18,1646.91,0
DJI,03-Aug-2020,26542.32,26707.26,26534.38,26664.4,439382500
DJT,03-Aug-2020,10035.58,10075.04,9953.76,10011.72,155330200
DJU,03-Aug-2020,828.71,829.2,817.75,822.34,46597700
DJWO,03-Aug-2020,420.04,424.22,419.74,423.36,0
DJX,03-Aug-2020,265.42,267.07,265.34,266.64,0
DLTC,03-Aug-2020,2800.1,2832.56,2795.02,2823.93,0
DOWE,03-Aug-2020,1459.79,1495,1457.55,1490.99,0
DRCI,03-Aug-2020,255.19,255.2,252.23,253.48,0
DREI,03-Aug-2020,356.74,356.77,352.42,354.16,0
DSAE,03-Aug-2020,1146.6,1163.56,1133.09,1160.57,66759800
DSAF,03-Aug-2020,1115.31,1118.6,1103.7,1113.38,7840200
DSAG,03-Aug-2020,187.09,188.07,185.8,187.33,19609100
DSAI,03-Aug-2020,679.35,688.4,679.35,686.2,13773500
DSAL,03-Aug-2020,40.45,42.53,40.01,42.53,6891200
DSAM,03-Aug-2020,2267.06,2281.11,2265.96,2270.48,52773300
DSAP,03-Aug-2020,489.51,503.75,488.6,498.96,92308600
DSAR,03-Aug-2020,122.17,125.38,119.76,124.03,147175200
DSAS,03-Aug-2020,1038.88,1064.4,1021.51,1062.18,60202200
DSAT,03-Aug-2020,398.6,404.41,398.6,402.54,11636900
DSAU,03-Aug-2020,387.17,400.12,386.11,395.59,75289300
DSAV,03-Aug-2020,474.53,485.36,472.84,480.21,51715700
DSBC,03-Aug-2020,1429.46,1443.52,1420.4,1437.84,94251500
DSBD,03-Aug-2020,1072.38,1081.08,1066.72,1075.17,30686900
