Symbol,Date,Open,High,Low,Close,Volume
AACG,07-Aug-2020,1.27,1.28,1.2,1.2612,17800
AACQU,07-Aug-2020,10.1,10.17,10.05,10.13,149600
AAL,07-Aug-2020,12.86,13.16,12.58,13.03,61700700
AAME,07-Aug-2020,1.88,1.94,1.8203,1.85,1900
AAOI,07-Aug-2020,17.31,17.57,15.63,15.8,4356600
AAON,07-Aug-2020,57.05,59.06,56.36,58.59,219000
AAPL,07-Aug-2020,452.82,454.7,441.17,444.45,49511400
AAWW,07-Aug-2020,56.21,59.45,55.74,59.07,1296800
AAXJ,07-Aug-2020,76.24,76.49,75.62,76.01,1107500
AAXN,07-Aug-2020,85.5,88,82.5,83.88,2278700
ABCB,07-Aug-2020,24.1,25.84,23.92,25.82,312200
ABEO,07-Aug-2020,2.84,2.93,2.8,2.86,573400
ABIO,07-Aug-2020,6.9,6.94,6.8,6.88,1250200
ABMD,07-Aug-2020,310.48,316.88,307.44,310.82,445400
ABTX,07-Aug-2020,24.46,26.34,24.46,26.33,47300
ABUS,07-Aug-2020,3.91,4.04,3.43,3.8,11335100
ACAD,07-Aug-2020,43.99,44.15,42.68,42.73,1338800
ACAM,07-Aug-2020,10.2,10.25,10.19,10.22,59900
ACAMW,07-Aug-2020,1.04,1.05,0.995,0.995,14800
ACBI,07-Aug-2020,10.48,11.1,10.48,11.06,51800
ACCD,07-Aug-2020,41.4,41.8,36.905,37,279700
ACER,07-Aug-2020,4.47,5.84,4.34,5.41,3033800
ACEVU,07-Aug-2020,10.05,10.05,10,10,709200
ACGL,07-Aug-2020,31.18,32.54,30.96,32.49,1415500
ACGLO,07-Aug-2020,26.25,26.3,26.0917,26.3,7500
ACGLP,07-Aug-2020,25.33,25.5,25.3293,25.5,34700
ACHC,07-Aug-2020,30.74,31.11,30.51,31.05,325000
ACHV,07-Aug-2020,10.9246,11.7353,10.51,10.99,910200
ACIA,07-Aug-2020,68.25,68.4,68.09,68.3,803900
ACIU,07-Aug-2020,6.6,6.84,6.55,6.72,355600
ACIW,07-Aug-2020,31.27,31.97,30,30.5,1107600
ACLS,07-Aug-2020,25.72,26.53,25.6,26.03,465700
ACMR,07-Aug-2020,109.99,110.56,99.7901,101.92,615800
ACNB,07-Aug-2020,20.8239,22.45,20.8239,22.2,18800
ACOR,07-Aug-2020,0.7583,0.7599,0.708,0.7406,1900600
ACRS,07-Aug-2020,1.9,2.14,1.82,2.1,469100
ACRX,07-Aug-2020,1.2,1.32,1.18,1.32,1727500
ACST,07-Aug-2020,0.7971,0.815,0.7801,0.795,2318900
ACT,07-Aug-2020,24.68,25,24.68,24.95,1500
ACTG,07-Aug-2020,4.06,4.2,4.04,4.14,426300
ACWI,07-Aug-2020,79.19,79.455,78.87,79.36,4791000
ACWX,07-Aug-2020,45.78,45.95,45.68,45.95,650400
ADAP,07-Aug-2020,8.06,8.18,7.87,7.98,875500
ADBE,07-Aug-2020,460.87,461.79,445.09,449.57,3289600
ADES,07-Aug-2020,4.12,4.21,4.07,4.2,150400
ADI,07-Aug-2020,116.87,117.3,115.52,116.32,2110800
ADIL,07-Aug-2020,1.82,2.02,1.66,1.86,3536100
ADILW,07-Aug-2020,0.32,0.405,0.305,0.305,39500
ADMA,07-Aug-2020,2.91,2.98,2.85,2.9,4243800
ADMP,07-Aug-2020,1.21,1.28,1.15,1.18,5392200
ADMS,07-Aug-2020,3.2,4.14,3.19,3.78,5946300
ADP,07-Aug-2020,136.98,138.98,136.63,137.99,3090800
ADPT,07-Aug-2020,39.87,40.15,37.77,38.22,573100
ADRE,07-Aug-2020,46.04,46.04,45.15,45.48,6800
ADRO,07-Aug-2020,2.56,2.62,2.48,2.555,446100
ADSK,07-Aug-2020,242.47,242.47,233.2,236.24,1042900
ADTN,07-Aug-2020,12.2,12.75,12.17,12.4,325700
