Symbol,Date,Open,High,Low,Close,Volume
ADDA,01-Sep-2020,4,4,-64,-38,0
ADDC,01-Sep-2020,8,8,-66,-37,0
ADDE,01-Sep-2020,-62,834,-92,834,0
ADDN,01-Sep-2020,-879,467,-879,467,0
ADDQ,01-Sep-2020,-565,87,-607,87,0
ADDS,01-Sep-2020,-72,511,-72,511,0
ADDT,01-Sep-2020,-1440,516,-1440,516,0
ADDU,01-Sep-2020,-6,3,-413,-303,0
ADDV,01-Sep-2020,186,186,-52,-15,0
ADDX,01-Sep-2020,122,462,122,459,0
ADRA,01-Sep-2020,1.04,1.04,0.49,0.66,0
ADRC,01-Sep-2020,1.11,1.11,0.63,0.77,0
ADRE,01-Sep-2020,0.91,2.2,0.88,2.2,0
ADRN,01-Sep-2020,0.35,1.66,0.35,1.66,0
ADRQ,01-Sep-2020,0.61,1.06,0.6,1.06,0
ADRS,01-Sep-2020,0.84,1.88,0.84,1.88,0
ADRT,01-Sep-2020,0.5,1.24,0.5,1.24,0
ADRU,01-Sep-2020,0.99,1,0.83,0.87,0
ADRV,01-Sep-2020,2.47,2.47,0.87,0.96,0
ADRX,01-Sep-2020,1.18,1.39,1.14,1.39,0
ADVA,01-Sep-2020,86,86,63,76,104964100
ADVC,01-Sep-2020,79,132,79,128,24732800
ADVE,01-Sep-2020,661,1528,661,1528,1002572000
ADVN,01-Sep-2020,478,1174,478,1174,2294063000
ADVQ,01-Sep-2020,906,1364,906,1362,1806431000
ADVS,01-Sep-2020,381,1088,381,1088,213983000
ADVT,01-Sep-2020,1470,2614,1470,2612,4205458000
ADVU,01-Sep-2020,878,2189,878,2189,4093750000
ADVV,01-Sep-2020,312,405,312,405,111127300
ADVX,01-Sep-2020,772,1625,772,1621,349843000
ASHD,01-Sep-2020,83,832,83,701,0
ASHF,01-Sep-2020,13,618,-96,618,0
ASHR,01-Sep-2020,1.15,1.88,0.87,1.88,0
ASHU,01-Sep-2020,96,1319,96,1319,0
AVDA,01-Sep-2020,-0.84,12.32,-83.5,8.66,0
AVDC,01-Sep-2020,0.84,0.84,-28.14,-8.39,0
AVDE,01-Sep-2020,2.91,561.25,2.91,561.25,0
AVDN,01-Sep-2020,2.34,651.63,2.34,651.63,0
AVDQ,01-Sep-2020,-11.19,420.26,-66.92,417.94,0
AVDS,01-Sep-2020,-4.37,88.55,-4.37,88.55,0
AVDT,01-Sep-2020,-9.69,1078.24,-9.69,1078.24,0
AVDU,01-Sep-2020,-7.04,923.93,-2200.82,-1087.85,0
AVDV,01-Sep-2020,5.83,48.47,5.83,47.31,0
AVDX,01-Sep-2020,2.3,127.47,2.3,127.47,0
AVLD,01-Sep-2020,2.21,563.31,2.21,428.67,0
AVLF,01-Sep-2020,2.19,435.75,-33.83,435.74,0
AVLR,01-Sep-2020,1.99,2.02,0.82,2.01,0
AVLU,01-Sep-2020,4.41,864.42,4.41,864.42,0
AVRA,01-Sep-2020,0.85,1.2,0.18,1.08,0
AVRC,01-Sep-2020,1.28,1.28,0.35,0.74,0
AVRE,01-Sep-2020,1.1,2.29,1.1,2.27,0
AVRN,01-Sep-2020,1.02,1.87,1.02,1.39,0
AVRQ,01-Sep-2020,0.87,1.3,0.87,1.3,0
AVRS,01-Sep-2020,0.61,1.76,0.61,1.7,0
AVRT,01-Sep-2020,0.94,1.38,0.94,1.34,0
AVRU,01-Sep-2020,0.96,1.28,0.57,0.79,0
AVRV,01-Sep-2020,1.9,3.26,1.59,1.74,0
AVRX,01-Sep-2020,1.11,1.8,1.11,1.57,0
AVVA,01-Sep-2020,4.8,104.96,4.8,104.96,0
AVVC,01-Sep-2020,3.84,28.1,3.84,24.73,0
AVVE,01-Sep-2020,30.55,1002.57,30.55,1002.57,0
AVVN,01-Sep-2020,86.96,2294.06,86.96,2294.06,0
AVVQ,01-Sep-2020,75.25,1806.43,75.25,1806.43,0
AVVS,01-Sep-2020,6.86,214.05,6.86,213.98,0
AVVT,01-Sep-2020,167.03,4205.45,167.03,4205.45,0
AVVU,01-Sep-2020,183.06,4398.06,183.06,4093.75,0
AVVV,01-Sep-2020,12.26,114.26,12.26,111.12,0
AVVX,01-Sep-2020,22.97,351.21,22.97,349.84,0
BANK,01-Sep-2020,2685.61,2725.79,2672.37,2709.91,0
BCMA,01-Sep-2020,1206,2352,1206,2352,0
BCMC,01-Sep-2020,100.19,100.44,100.04,100.44,0
BCMD,01-Sep-2020,2546,2546,1616,1616,0
BCME,01-Sep-2020,207,316,207,316,0
BCMF,01-Sep-2020,236,269,224,224,0
BCMG,01-Sep-2020,41,41,18,25,0
BCMM,01-Sep-2020,99.75,100.57,99.75,100.57,0
BCMU,01-Sep-2020,130,130,42,79,0
BDMA,01-Sep-2020,1091,1135,1091,1134,0
BDMC,01-Sep-2020,99.44,99.49,99.42,99.44,0
BDMD,01-Sep-2020,2733,2844,2733,2844,0
BDME,01-Sep-2020,143,173,143,171,0
BDMF,01-Sep-2020,320,365,320,365,0
BDMG,01-Sep-2020,20,27,20,27,0
BDMM,01-Sep-2020,99.08,99.08,99.06,99.07,0
