Symbol,Date,Open,High,Low,Close,Volume
AACG,10-Aug-2020,1.25,1.27,1.21,1.21,18300
AACQU,10-Aug-2020,10.1,10.15,10.06,10.09,461100
AAL,10-Aug-2020,13.29,14.31,13.21,14,121073800
AAME,10-Aug-2020,1.92,1.92,1.77,1.77,1000
AAOI,10-Aug-2020,15.89,15.92,13.705,13.82,1967400
AAON,10-Aug-2020,58.8,60.22,57.925,59.45,189700
AAPL,10-Aug-2020,450.4,455.1,440,450.91,53100800
AAWW,10-Aug-2020,59.25,61,59.08,59.95,661000
AAXJ,10-Aug-2020,76.17,76.32,75.68,76.25,1242800
AAXN,10-Aug-2020,84.24,85.15,82.95,83.14,674200
ABCB,10-Aug-2020,25.97,26.94,25.88,26.69,393200
ABEO,10-Aug-2020,2.89,2.99,2.86,2.99,571100
ABIO,10-Aug-2020,6.91,6.99,6.67,6.84,1024700
ABMD,10-Aug-2020,306.96,308.6204,298.71,300.02,371900
ABTX,10-Aug-2020,26.49,27.59,26.36,27.07,65500
ABUS,10-Aug-2020,3.72,3.76,3.61,3.66,2514700
ACAD,10-Aug-2020,42.78,42.9313,39.66,41.29,2563400
ACAM,10-Aug-2020,10.2,10.2501,10.1814,10.25,21600
ACAMW,10-Aug-2020,0.95,1,0.9,0.9,14400
ACBI,10-Aug-2020,11.19,11.58,11.19,11.33,42500
ACCD,10-Aug-2020,37.2,38.48,37.2,37.52,140800
ACER,10-Aug-2020,5.29,5.66,4.62,5.09,1588500
ACEVU,10-Aug-2020,10.05,10.08,10.02,10.02,2200
ACGL,10-Aug-2020,32.66,33.19,32.395,32.73,1590000
ACGLO,10-Aug-2020,26.12,26.29,26.12,26.12,13200
ACGLP,10-Aug-2020,25.43,25.58,25.4,25.58,32000
ACHC,10-Aug-2020,31.28,31.95,31.28,31.75,394300
ACHV,10-Aug-2020,10.78,11.42,10.75,11.13,296000
ACIA,10-Aug-2020,68.25,68.48,68.01,68.27,367200
ACIU,10-Aug-2020,6.71,6.88,6.58,6.7,366800
ACIW,10-Aug-2020,30.63,30.89,30.12,30.49,963200
ACLS,10-Aug-2020,26.12,26.48,26.06,26.18,378300
ACMR,10-Aug-2020,103.15,105.77,96.06,100.19,372500
ACNB,10-Aug-2020,22.2,23.7732,21.9839,23.34,16400
ACOR,10-Aug-2020,0.73,0.7619,0.7151,0.7402,2115000
ACRS,10-Aug-2020,2.1,2.23,2.07,2.17,522500
ACRX,10-Aug-2020,1.37,1.45,1.34,1.38,2890800
ACST,10-Aug-2020,0.805,0.81,0.73,0.79,2827800
ACT,10-Aug-2020,25,25.08,24.84,24.9159,6300
ACTG,10-Aug-2020,4.2,4.25,3.9343,4.1,623600
ACWI,10-Aug-2020,79.49,79.62,79.01,79.56,1113600
ACWX,10-Aug-2020,46,46.1,45.81,46.08,689900
ADAP,10-Aug-2020,7.99,8.3,7.91,8.28,444700
ADBE,10-Aug-2020,450.37,451.125,436.5,443.29,1837000
ADES,10-Aug-2020,4.19,4.3822,4.19,4.27,172700
ADI,10-Aug-2020,116.24,117.31,115.46,116.76,3412000
ADIL,10-Aug-2020,1.75,1.8899,1.7,1.84,703600
ADILW,10-Aug-2020,0.33,0.3316,0.33,0.3316,800
ADMA,10-Aug-2020,2.94,3.1,2.79,3.04,6373900
ADMP,10-Aug-2020,1.18,1.26,1.18,1.23,5132500
ADMS,10-Aug-2020,3.88,5.39,3.82,4.98,6812500
ADP,10-Aug-2020,137.88,138.87,136.425,138.17,2507900
ADPT,10-Aug-2020,38.25,38.32,37.16,37.6,749700
ADRE,10-Aug-2020,45.53,45.95,45.2434,45.34,12000
ADRO,10-Aug-2020,2.54,2.64,2.5,2.56,250600
ADSK,10-Aug-2020,236.4,236.9291,227.52,231.88,1307800
ADTN,10-Aug-2020,12.46,12.5601,12.04,12.11,330500
ADTX,10-Aug-2020,5.85,6.29,5.75,5.94,652500
ADUS,10-Aug-2020,99.37,103.84,98.77,101.32,200700
ADVM,10-Aug-2020,18.48,18.85,18.01,18.7,748700
ADXN,10-Aug-2020,17.64,17.64,14.44,14.685,14700
ADXS,10-Aug-2020,0.55,0.5795,0.55,0.5743,923800
AEGN,10-Aug-2020,17.36,17.725,17.24,17.47,140000
AEHR,10-Aug-2020,2.1,2.14,2.07,2.12,42600
AEIS,10-Aug-2020,78.69,80.27,77.61,79.89,354000
AEMD,10-Aug-2020,1.92,2.03,1.9022,2,209300
AERI,10-Aug-2020,12.67,13.43,12.59,12.89,1174100
