Symbol,Date,Open,High,Low,Close,Volume
ADDA,17-Sep-2020,-61,17,-67,-4,0
ADDC,17-Sep-2020,-21,-21,-75,-62,0
ADDE,17-Sep-2020,-902,-744,-1103,-857,0
ADDN,17-Sep-2020,-1590,-201,-1590,-357,0
ADDQ,17-Sep-2020,-1638,-222,-1638,-283,0
ADDS,17-Sep-2020,-556,-368,-581,-494,0
ADDT,17-Sep-2020,-3289,-434,-3289,-644,0
ADDU,17-Sep-2020,-443,-443,-866,-622,0
ADDV,17-Sep-2020,-100,-100,-174,-123,0
ADDX,17-Sep-2020,-677,-572,-785,-679,0
ADRA,17-Sep-2020,0.42,1.2,0.41,0.95,0
ADRC,17-Sep-2020,0.72,0.72,0.51,0.64,0
ADRE,17-Sep-2020,0.2,0.43,0.19,0.43,0
ADRN,17-Sep-2020,0.07,0.8,0.07,0.68,0
ADRQ,17-Sep-2020,0.16,0.84,0.16,0.8,0
ADRS,17-Sep-2020,0.21,0.56,0.21,0.53,0
ADRT,17-Sep-2020,0.13,0.82,0.13,0.75,0
ADRU,17-Sep-2020,0.56,0.75,0.54,0.75,0
ADRV,17-Sep-2020,0.59,0.72,0.48,0.72,0
ADRX,17-Sep-2020,0.34,0.6,0.32,0.6,0
ADVA,17-Sep-2020,46,99,46,91,257279900
ADVC,17-Sep-2020,55,117,53,115,22895600
ADVE,17-Sep-2020,234,667,233,667,585995300
ADVN,17-Sep-2020,127,832,127,760,1968020000
ADVQ,17-Sep-2020,332,1174,332,1153,1423379000
ADVS,17-Sep-2020,156,573,156,573,147774600
ADVT,17-Sep-2020,505,2093,505,2004,3648679000
ADVU,17-Sep-2020,565,1866,565,1866,4111679000
ADVV,17-Sep-2020,147,331,147,331,107944100
ADVX,17-Sep-2020,358,1021,358,1019,278614300
ASHD,17-Sep-2020,82,1410,82,1322,0
ASHF,17-Sep-2020,-55,-55,-973,-703,0
ASHR,17-Sep-2020,0.32,0.49,0.21,0.46,0
ASHU,17-Sep-2020,27,625,27,619,0
AVDA,17-Sep-2020,30.91,189.97,30.91,178.11,0
AVDC,17-Sep-2020,-2.98,-1.84,-20.24,-19.09,0
AVDE,17-Sep-2020,-22.72,-22.72,-442.2,-399.9,0
AVDN,17-Sep-2020,-106.04,88.78,-520.65,-202.72,0
AVDQ,17-Sep-2020,-74.5,82.76,-456.21,-386.93,0
AVDS,17-Sep-2020,-16.45,-16.45,-74.66,-74.66,0
AVDT,17-Sep-2020,-149.62,295.25,-812.61,-411.54,0
AVDU,17-Sep-2020,-186.52,1708.47,-186.52,1708.47,0
AVDV,17-Sep-2020,-5.24,28.19,-17.25,28.19,0
AVDX,17-Sep-2020,-24.69,-24.69,-89.97,-65.55,0
AVLD,17-Sep-2020,3.8,800.77,3.8,772.98,0
AVLF,17-Sep-2020,5.31,14.36,-259.21,-106.29,0
AVLR,17-Sep-2020,2.39,2.39,0.59,0.86,0
AVLU,17-Sep-2020,9.12,714.07,9.12,666.69,0
AVRA,17-Sep-2020,5.6,7.72,3.25,3.25,0
AVRC,17-Sep-2020,0.26,0.76,0.26,0.54,0
AVRE,17-Sep-2020,0.56,0.59,0.34,0.59,0
AVRN,17-Sep-2020,0.13,1.14,0.13,0.9,0
AVRQ,17-Sep-2020,0.38,1.15,0.38,0.78,0
