Symbol,Date,Open,High,Low,Close,Volume
ADDA,07-Aug-2020,-34,-17,-61,-17,0
ADDC,07-Aug-2020,21,21,-30,17,0
ADDE,07-Aug-2020,-700,-238,-701,-243,0
ADDN,07-Aug-2020,-690,653,-690,652,0
ADDQ,07-Aug-2020,-604,615,-604,512,0
ADDS,07-Aug-2020,-13,200,-39,200,0
ADDT,07-Aug-2020,-1328,1149,-1328,1147,0
ADDU,07-Aug-2020,-172,-172,-681,-429,0
ADDV,07-Aug-2020,8,8,-186,-72,0
ADDX,07-Aug-2020,16,146,-222,145,0
ADRA,07-Aug-2020,0.64,0.83,0.49,0.83,0
ADRC,07-Aug-2020,1.34,1.34,0.8,1.12,0
ADRE,07-Aug-2020,0.31,0.8,0.31,0.8,0
ADRN,07-Aug-2020,0.44,2.06,0.44,2.06,0
ADRQ,07-Aug-2020,0.57,1.62,0.57,1.49,0
ADRS,07-Aug-2020,0.97,1.27,0.92,1.27,0
ADRT,07-Aug-2020,0.52,1.65,0.52,1.65,0
ADRU,07-Aug-2020,0.81,0.82,0.67,0.82,0
ADRV,07-Aug-2020,1.03,1.03,0.56,0.84,0
ADRX,07-Aug-2020,1.02,1.1,0.81,1.1,0
ADVA,07-Aug-2020,63,89,57,87,74522800
ADVC,07-Aug-2020,82,157,82,157,50329800
ADVE,07-Aug-2020,317,991,317,991,655608400
ADVN,07-Aug-2020,559,1266,559,1265,2145463000
ADVQ,07-Aug-2020,832,1602,832,1548,1931534000
ADVS,07-Aug-2020,426,931,426,931,159215900
ADVT,07-Aug-2020,1454,2907,1454,2900,4151519000
ADVU,07-Aug-2020,746,1970,746,1966,6901747000
ADVV,07-Aug-2020,223,395,223,395,122806300
ADVX,07-Aug-2020,731,1483,731,1483,332352000
ASHD,07-Aug-2020,184,1280,184,1148,0
ASHF,07-Aug-2020,-123,-123,-681,-319,0
ASHR,07-Aug-2020,0.33,0.72,0.3,0.72,0
ASHU,07-Aug-2020,61,832,61,829,0
AVDA,07-Aug-2020,-1.78,-1.78,-98.52,-97.49,0
AVDC,07-Aug-2020,-2.16,12.9,-17.45,11.5,0
AVDE,07-Aug-2020,-21.82,-21.82,-426.25,-359.37,0
AVDN,07-Aug-2020,-51.76,532.58,-397.97,446.11,0
AVDQ,07-Aug-2020,15.08,237.09,-212.59,18.05,0
AVDS,07-Aug-2020,-3.52,-3.52,-49.7,-19.88,0
AVDT,07-Aug-2020,-38.46,454.9,-434.77,366.67,0
AVDU,07-Aug-2020,-152.81,4839.68,-152.81,4839.68,0
AVDV,07-Aug-2020,4.25,17.77,-19.51,17.77,0
AVDX,07-Aug-2020,-1.43,10.79,-76.34,9.39,0
AVLD,07-Aug-2020,6.52,972.23,6.52,954.04,0
AVLF,07-Aug-2020,-3.23,-3.23,-502.51,-398.63,0
AVLR,07-Aug-2020,0.5,0.68,0.25,0.58,0
AVLU,07-Aug-2020,3.29,575.01,3.29,555.4,0
AVRA,07-Aug-2020,0.82,0.82,0.18,0.43,0
AVRC,07-Aug-2020,0.57,1.34,0.57,1.29,0
AVRE,07-Aug-2020,0.5,0.64,0.35,0.64,0
AVRN,07-Aug-2020,0.44,1.31,0.37,1.26,0
AVRQ,07-Aug-2020,1.17,1.29,0.85,1,0
AVRS,07-Aug-2020,0.69,0.88,0.47,0.88,0
AVRT,07-Aug-2020,0.79,1.12,0.67,1.09,0
AVRU,07-Aug-2020,0.55,3.35,0.55,3.34,0
AVRV,07-Aug-2020,1.42,1.42,0.7,1.16,0
AVRX,07-Aug-2020,0.94,1.03,0.67,1.02,0
AVVA,07-Aug-2020,8.32,74.52,8.32,74.52,0
AVVC,07-Aug-2020,2.92,50.32,2.92,50.32,0
AVVE,07-Aug-2020,22.42,655.6,22.42,655.6,0
AVVN,07-Aug-2020,41.36,2224.21,41.36,2145.46,0
AVVQ,07-Aug-2020,100.25,1931.53,100.25,1931.53,0
