Symbol,Date,Open,High,Low,Close,Volume
ADDA,04-Aug-2020,-11,81,-15,79,0
ADDC,04-Aug-2020,49,71,27,71,0
ADDE,04-Aug-2020,-130,1436,-251,1435,0
ADDN,04-Aug-2020,135,560,-221,560,0
ADDQ,04-Aug-2020,-19,464,-348,464,0
ADDS,04-Aug-2020,399,689,343,689,0
ADDT,04-Aug-2020,105,1104,-584,1103,0
ADDU,04-Aug-2020,-110,519,-111,519,0
ADDV,04-Aug-2020,217,305,210,305,0
ADDX,04-Aug-2020,665,1065,627,1065,0
ADRA,04-Aug-2020,0.86,2.5,0.82,2.46,0
ADRC,04-Aug-2020,1.71,1.84,1.21,1.57,0
ADRE,04-Aug-2020,0.82,4.56,0.7,4.56,0
ADRN,04-Aug-2020,1.16,1.84,0.78,1.84,0
ADRQ,04-Aug-2020,0.98,1.43,0.74,1.43,0
ADRS,04-Aug-2020,2.21,2.37,1.81,2.32,0
ADRT,04-Aug-2020,1.05,1.61,0.76,1.61,0
ADRU,04-Aug-2020,0.88,1.25,0.88,1.25,0
ADRV,04-Aug-2020,2.1,2.1,1.76,1.99,0
ADRX,04-Aug-2020,2.11,2.11,1.85,2.11,0
ADVA,04-Aug-2020,69,135,69,133,159317200
ADVC,04-Aug-2020,118,195,118,195,87905400
ADVE,04-Aug-2020,603,1839,594,1838,1028961000
ADVN,04-Aug-2020,968,1224,801,1224,2969677000
ADVQ,04-Aug-2020,1134,1529,1011,1526,2534836000
ADVS,04-Aug-2020,727,1210,727,1210,370964800
ADVT,04-Aug-2020,2171,2888,1884,2883,5663830000
ADVU,04-Aug-2020,871,2538,871,2531,3327416000
ADVV,04-Aug-2020,414,614,414,613,249911900
ADVX,04-Aug-2020,1259,2018,1259,2018,708782200
ASHD,04-Aug-2020,173,819,173,471,0
ASHF,04-Aug-2020,-40,1038,-226,1038,0
ASHR,04-Aug-2020,0.76,3.2,0.69,3.2,0
ASHU,04-Aug-2020,133,1509,133,1509,0
AVDA,04-Aug-2020,-2.23,88.1,-9.93,83.37,0
AVDC,04-Aug-2020,6.31,51.27,6.31,51.27,0
AVDE,04-Aug-2020,-5.08,594.63,-16.46,594.63,0
AVDN,04-Aug-2020,33.31,1682.09,21.53,1682.09,0
AVDQ,04-Aug-2020,71.22,1364.69,65.83,1364.69,0
AVDS,04-Aug-2020,13.5,288.73,13.5,288.73,0
AVDT,04-Aug-2020,102.3,3130.16,80.9,3130.16,0
AVDU,04-Aug-2020,-20.73,1027.96,-420.11,1027.36,0
AVDV,04-Aug-2020,20.67,197.42,20.67,197.42,0
AVDX,04-Aug-2020,40.49,537.44,40.49,537.44,0
AVLD,04-Aug-2020,5.85,417.36,5.85,400.58,0
AVLF,04-Aug-2020,-2.02,568.07,-33.35,565.92,0
AVLR,04-Aug-2020,0.65,2.42,0.57,2.41,0
AVLU,04-Aug-2020,3.82,966.5,3.82,966.5,0
AVRA,04-Aug-2020,0.74,2.85,0.58,2.09,0
AVRC,04-Aug-2020,2.75,3.06,2.01,2.39,0
AVRE,04-Aug-2020,0.8,2.48,0.77,2.36,0
AVRN,04-Aug-2020,1.6,2.56,1.15,2.3,0
AVRQ,04-Aug-2020,1.91,2.3,1.41,2.16,0
AVRS,04-Aug-2020,2.8,4.52,2.24,4.51,0
AVRT,04-Aug-2020,1.72,2.29,1.25,2.23,0
AVRU,04-Aug-2020,0.82,1.58,0.64,1.44,0
AVRV,04-Aug-2020,4.24,4.76,3.08,4.76,0
AVRX,04-Aug-2020,3.31,4.13,2.66,4.13,0
AVVA,04-Aug-2020,6.52,159.31,6.52,159.31,0
AVVC,04-Aug-2020,9.91,87.9,9.91,87.9,0
AVVE,04-Aug-2020,21.38,1028.96,21.38,1028.96,0
AVVN,04-Aug-2020,88.18,2969.67,88.18,2969.67,0
AVVQ,04-Aug-2020,149,2534.83,149,2534.83,0
AVVS,04-Aug-2020,20.99,370.96,20.99,370.96,0
AVVT,04-Aug-2020,243.71,5663.83,243.71,5663.83,0
AVVU,04-Aug-2020,100.29,3373.12,100.29,3327.41,0
AVVV,04-Aug-2020,27.04,249.91,27.04,249.91,0
AVVX,04-Aug-2020,57.95,708.78,57.95,708.78,0
BANK,04-Aug-2020,2632.93,2634.51,2600.96,2625,0
BCMA,04-Aug-2020,1870,2444,1586,2443,0
BCMC,04-Aug-2020,100.95,101.94,100.87,101.94,0
BCMD,04-Aug-2020,1796,2176,1548,1548,0
BCME,04-Aug-2020,330,363,296,363,0
BCMF,04-Aug-2020,158,214,158,176,0
BCMG,04-Aug-2020,31,36,19,29,0
BCMM,04-Aug-2020,100.29,101,100.05,101,0
BCMU,04-Aug-2020,138,138,42,63,0
BDMA,04-Aug-2020,2573,2741,2573,2741,0
BDMC,04-Aug-2020,99.97,100.01,99.97,99.97,0
BDMD,04-Aug-2020,1193,1264,1193,1263,0
BDME,04-Aug-2020,202,220,202,220,0
BDMF,04-Aug-2020,292,317,292,317,0
BDMG,04-Aug-2020,23,28,23,28,0
BDMM,04-Aug-2020,101.64,101.65,101.62,101.62,0
BDMU,04-Aug-2020,38,50,38,50,0
BFMA,04-Aug-2020,1251,1332,1251,1332,0
BFMC,04-Aug-2020,101.33,101.33,101.21,101.22,0
BFMD,04-Aug-2020,2486,2634,2486,2633,0
BFME,04-Aug-2020,315,336,315,336,0
BFMF,04-Aug-2020,180,203,180,203,0
BFMG,04-Aug-2020,21,24,21,24,0
BFMM,04-Aug-2020,99.38,99.38,99.36,99.36,0
BFMU,04-Aug-2020,67,90,67,89,0
BGMA,04-Aug-2020,791,843,791,842,0
BGMC,04-Aug-2020,100.95,100.98,100.91,100.92,0
BGMD,04-Aug-2020,2965,3149,2965,3148,0
BGME,04-Aug-2020,313,335,313,335,0
BGMF,04-Aug-2020,172,191,172,191,0
