Symbol,Date,Open,High,Low,Close,Volume
ADDA,27-Aug-2020,20,20,-74,-36,0
ADDC,27-Aug-2020,18,18,-49,-24,0
ADDE,27-Aug-2020,420,420,-606,-325,0
ADDN,27-Aug-2020,889,889,30,358,0
ADDQ,27-Aug-2020,309,309,-541,-199,0
ADDS,27-Aug-2020,115,115,-325,-160,0
ADDT,27-Aug-2020,1218,1218,-576,123,0
ADDU,27-Aug-2020,174,174,-637,-480,0
ADDV,27-Aug-2020,93,93,-97,-51,0
ADDX,27-Aug-2020,226,226,-443,-235,0
ADRA,27-Aug-2020,1.28,1.28,0.43,0.68,0
ADRC,27-Aug-2020,1.32,1.32,0.63,0.83,0
ADRE,27-Aug-2020,1.95,1.95,0.53,0.74,0
ADRN,27-Aug-2020,2.95,2.95,1.03,1.47,0
ADRQ,27-Aug-2020,1.31,1.31,0.65,0.85,0
ADRS,27-Aug-2020,1.33,1.33,0.65,0.83,0
ADRT,27-Aug-2020,1.8,1.8,0.78,1.05,0
ADRU,27-Aug-2020,1.25,1.25,0.73,0.8,0
ADRV,27-Aug-2020,1.65,1.65,0.75,0.87,0
ADRX,27-Aug-2020,1.41,1.41,0.7,0.84,0
ADVA,27-Aug-2020,90,90,57,79,275896200
ADVC,27-Aug-2020,74,127,74,124,24455500
ADVE,27-Aug-2020,862,1011,691,947,741272100
ADVN,27-Aug-2020,1343,1364,950,1109,2229025000
ADVQ,27-Aug-2020,1293,1325,1033,1216,1544695000
ADVS,27-Aug-2020,462,792,462,792,157975100
ADVT,27-Aug-2020,2726,2726,2045,2404,4049616000
ADVU,27-Aug-2020,861,1984,861,1984,8601724000
ADVV,27-Aug-2020,236,367,236,365,89904100
ADVX,27-Aug-2020,772,1281,772,1281,272334700
ASHD,27-Aug-2020,6,1245,6,1109,0
ASHF,27-Aug-2020,5,516,-562,-213,0
ASHR,27-Aug-2020,1.83,2.46,0.54,0.8,0
ASHU,27-Aug-2020,11,974,11,896,0
AVDA,27-Aug-2020,16.44,206.33,16.44,206.33,0
AVDC,27-Aug-2020,-0.91,6.24,-15.83,-10.37,0
AVDE,27-Aug-2020,13.4,13.4,-207.18,-156.13,0
AVDN,27-Aug-2020,48.15,861.97,-32.91,850.97,0
AVDQ,27-Aug-2020,9.22,44.06,-280.51,-111.53,0
AVDS,27-Aug-2020,9.11,9.11,-70.09,-9.08,0
AVDT,27-Aug-2020,73.81,959.55,-172.84,945.76,0
AVDU,27-Aug-2020,-1.86,5344.99,-1.86,5344.99,0
AVDV,27-Aug-2020,1.22,28.07,1.22,28.07,0
AVDX,27-Aug-2020,9.42,9.42,-62.78,8.61,0
AVLD,27-Aug-2020,0.13,708.31,0.13,685.42,0
AVLF,27-Aug-2020,1.77,221.13,-86.47,135.33,0
AVLR,27-Aug-2020,13.96,13.96,0.81,1.19,0
AVLU,27-Aug-2020,1.9,820.76,1.9,820.76,0
